input_cif,action_prompt,output_cif
input_cifs\mp-1042205.cif,Change atom at index 20 to Ir in the cif file.,output_cifs\change_atom_action\mp-1042205_processed.cif
input_cifs\mp-1042378.cif,Change atom at index 16 to Sb in the cif file.,output_cifs\change_atom_action\mp-1042378_processed.cif
input_cifs\mp-1042415.cif,Change atom at index 38 to Os in the cif file.,output_cifs\change_atom_action\mp-1042415_processed.cif
input_cifs\mp-1042656.cif,Change atom at index 1 to Kr in the cif file.,output_cifs\change_atom_action\mp-1042656_processed.cif
input_cifs\mp-1042677.cif,Change atom at index 31 to V in the cif file.,output_cifs\change_atom_action\mp-1042677_processed.cif
input_cifs\mp-1042685.cif,Change atom at index 83 to Fl in the cif file.,output_cifs\change_atom_action\mp-1042685_processed.cif
input_cifs\mp-1042896.cif,Change atom at index 10 to Ge in the cif file.,output_cifs\change_atom_action\mp-1042896_processed.cif
input_cifs\mp-1043828.cif,Change atom at index 33 to Zr in the cif file.,output_cifs\change_atom_action\mp-1043828_processed.cif
input_cifs\mp-1044049.cif,Change atom at index 31 to Ho in the cif file.,output_cifs\change_atom_action\mp-1044049_processed.cif
input_cifs\mp-1044636.cif,Change atom at index 26 to Rh in the cif file.,output_cifs\change_atom_action\mp-1044636_processed.cif
input_cifs\mp-1045786.cif,Change atom at index 11 to Mo in the cif file.,output_cifs\change_atom_action\mp-1045786_processed.cif
input_cifs\mp-1045992.cif,Change atom at index 11 to Bi in the cif file.,output_cifs\change_atom_action\mp-1045992_processed.cif
input_cifs\mp-1046286.cif,Change atom at index 12 to Rn in the cif file.,output_cifs\change_atom_action\mp-1046286_processed.cif
input_cifs\mp-1047007.cif,Change atom at index 13 to Pa in the cif file.,output_cifs\change_atom_action\mp-1047007_processed.cif
input_cifs\mp-1047085.cif,Change atom at index 11 to Rb in the cif file.,output_cifs\change_atom_action\mp-1047085_processed.cif
input_cifs\mp-1047504.cif,Change atom at index 0 to Pd in the cif file.,output_cifs\change_atom_action\mp-1047504_processed.cif
input_cifs\mp-1047641.cif,Change atom at index 13 to Tl in the cif file.,output_cifs\change_atom_action\mp-1047641_processed.cif
input_cifs\mp-1047798.cif,Change atom at index 1 to Si in the cif file.,output_cifs\change_atom_action\mp-1047798_processed.cif
input_cifs\mp-1048141.cif,Change atom at index 4 to Be in the cif file.,output_cifs\change_atom_action\mp-1048141_processed.cif
input_cifs\mp-1048241.cif,Change atom at index 26 to Ts in the cif file.,output_cifs\change_atom_action\mp-1048241_processed.cif
input_cifs\mp-1048742.cif,Change atom at index 24 to V in the cif file.,output_cifs\change_atom_action\mp-1048742_processed.cif
input_cifs\mp-1048819.cif,Change atom at index 13 to I in the cif file.,output_cifs\change_atom_action\mp-1048819_processed.cif
input_cifs\mp-10543.cif,Change atom at index 9 to Si in the cif file.,output_cifs\change_atom_action\mp-10543_processed.cif
input_cifs\mp-1073454.cif,Change atom at index 2 to Hs in the cif file.,output_cifs\change_atom_action\mp-1073454_processed.cif
input_cifs\mp-1073857.cif,Change atom at index 4 to Si in the cif file.,output_cifs\change_atom_action\mp-1073857_processed.cif
input_cifs\mp-1074382.cif,Change atom at index 1 to Cm in the cif file.,output_cifs\change_atom_action\mp-1074382_processed.cif
input_cifs\mp-1075115.cif,Change atom at index 4 to Tl in the cif file.,output_cifs\change_atom_action\mp-1075115_processed.cif
input_cifs\mp-1076171.cif,Change atom at index 20 to Sm in the cif file.,output_cifs\change_atom_action\mp-1076171_processed.cif
input_cifs\mp-1076264.cif,Change atom at index 13 to Li in the cif file.,output_cifs\change_atom_action\mp-1076264_processed.cif
input_cifs\mp-1080179.cif,Change atom at index 3 to Se in the cif file.,output_cifs\change_atom_action\mp-1080179_processed.cif
input_cifs\mp-1080349.cif,Change atom at index 16 to In in the cif file.,output_cifs\change_atom_action\mp-1080349_processed.cif
input_cifs\mp-1080354.cif,Change atom at index 15 to Rh in the cif file.,output_cifs\change_atom_action\mp-1080354_processed.cif
input_cifs\mp-1080713.cif,Change atom at index 5 to Ar in the cif file.,output_cifs\change_atom_action\mp-1080713_processed.cif
input_cifs\mp-1094804.cif,Change atom at index 11 to Eu in the cif file.,output_cifs\change_atom_action\mp-1094804_processed.cif
input_cifs\mp-1095083.cif,Change atom at index 2 to Tb in the cif file.,output_cifs\change_atom_action\mp-1095083_processed.cif
input_cifs\mp-1095476.cif,Change atom at index 9 to Sn in the cif file.,output_cifs\change_atom_action\mp-1095476_processed.cif
input_cifs\mp-1095575.cif,Change atom at index 1 to Nh in the cif file.,output_cifs\change_atom_action\mp-1095575_processed.cif
input_cifs\mp-1095585.cif,Change atom at index 8 to Mn in the cif file.,output_cifs\change_atom_action\mp-1095585_processed.cif
input_cifs\mp-1095643.cif,Change atom at index 8 to Hs in the cif file.,output_cifs\change_atom_action\mp-1095643_processed.cif
input_cifs\mp-1095675.cif,Change atom at index 1 to Ca in the cif file.,output_cifs\change_atom_action\mp-1095675_processed.cif
input_cifs\mp-1095677.cif,Change atom at index 3 to Hs in the cif file.,output_cifs\change_atom_action\mp-1095677_processed.cif
input_cifs\mp-1096913.cif,Change atom at index 6 to Mt in the cif file.,output_cifs\change_atom_action\mp-1096913_processed.cif
input_cifs\mp-1099100.cif,Change atom at index 9 to Sc in the cif file.,output_cifs\change_atom_action\mp-1099100_processed.cif
input_cifs\mp-1100340.cif,Change atom at index 3 to N in the cif file.,output_cifs\change_atom_action\mp-1100340_processed.cif
input_cifs\mp-1100512.cif,Change atom at index 28 to Rb in the cif file.,output_cifs\change_atom_action\mp-1100512_processed.cif
input_cifs\mp-1100602.cif,Change atom at index 23 to Am in the cif file.,output_cifs\change_atom_action\mp-1100602_processed.cif
input_cifs\mp-1100645.cif,Change atom at index 7 to Zn in the cif file.,output_cifs\change_atom_action\mp-1100645_processed.cif
input_cifs\mp-1100655.cif,Change atom at index 25 to Br in the cif file.,output_cifs\change_atom_action\mp-1100655_processed.cif
input_cifs\mp-1100709.cif,Change atom at index 7 to Hs in the cif file.,output_cifs\change_atom_action\mp-1100709_processed.cif
input_cifs\mp-1100895.cif,Change atom at index 16 to Be in the cif file.,output_cifs\change_atom_action\mp-1100895_processed.cif
input_cifs\mp-1101365.cif,Change atom at index 76 to La in the cif file.,output_cifs\change_atom_action\mp-1101365_processed.cif
input_cifs\mp-1101490.cif,Change atom at index 25 to Er in the cif file.,output_cifs\change_atom_action\mp-1101490_processed.cif
input_cifs\mp-1101729.cif,Change atom at index 6 to Eu in the cif file.,output_cifs\change_atom_action\mp-1101729_processed.cif
input_cifs\mp-1101899.cif,Change atom at index 4 to Mt in the cif file.,output_cifs\change_atom_action\mp-1101899_processed.cif
input_cifs\mp-1102433.cif,Change atom at index 3 to Se in the cif file.,output_cifs\change_atom_action\mp-1102433_processed.cif
input_cifs\mp-1102534.cif,Change atom at index 0 to O in the cif file.,output_cifs\change_atom_action\mp-1102534_processed.cif
input_cifs\mp-1102795.cif,Change atom at index 11 to No in the cif file.,output_cifs\change_atom_action\mp-1102795_processed.cif
input_cifs\mp-1102865.cif,Change atom at index 11 to Mg in the cif file.,output_cifs\change_atom_action\mp-1102865_processed.cif
input_cifs\mp-1102948.cif,Change atom at index 5 to Hf in the cif file.,output_cifs\change_atom_action\mp-1102948_processed.cif
input_cifs\mp-1102963.cif,Change atom at index 0 to Og in the cif file.,output_cifs\change_atom_action\mp-1102963_processed.cif
input_cifs\mp-1103212.cif,Change atom at index 1 to I in the cif file.,output_cifs\change_atom_action\mp-1103212_processed.cif
input_cifs\mp-1103303.cif,Change atom at index 8 to La in the cif file.,output_cifs\change_atom_action\mp-1103303_processed.cif
input_cifs\mp-1103651.cif,Change atom at index 10 to Sc in the cif file.,output_cifs\change_atom_action\mp-1103651_processed.cif
input_cifs\mp-1104386.cif,Change atom at index 9 to Fr in the cif file.,output_cifs\change_atom_action\mp-1104386_processed.cif
input_cifs\mp-1104404.cif,Change atom at index 1 to Kr in the cif file.,output_cifs\change_atom_action\mp-1104404_processed.cif
input_cifs\mp-1104448.cif,Change atom at index 27 to Ds in the cif file.,output_cifs\change_atom_action\mp-1104448_processed.cif
input_cifs\mp-1105372.cif,Change atom at index 0 to Y in the cif file.,output_cifs\change_atom_action\mp-1105372_processed.cif
input_cifs\mp-1105581.cif,Change atom at index 10 to Tm in the cif file.,output_cifs\change_atom_action\mp-1105581_processed.cif
input_cifs\mp-1105587.cif,Change atom at index 12 to Db in the cif file.,output_cifs\change_atom_action\mp-1105587_processed.cif
input_cifs\mp-1105631.cif,Change atom at index 18 to Es in the cif file.,output_cifs\change_atom_action\mp-1105631_processed.cif
input_cifs\mp-1105736.cif,Change atom at index 12 to Br in the cif file.,output_cifs\change_atom_action\mp-1105736_processed.cif
input_cifs\mp-1105952.cif,Change atom at index 11 to U in the cif file.,output_cifs\change_atom_action\mp-1105952_processed.cif
input_cifs\mp-1105985.cif,Change atom at index 13 to Cn in the cif file.,output_cifs\change_atom_action\mp-1105985_processed.cif
input_cifs\mp-1106159.cif,Change atom at index 5 to K in the cif file.,output_cifs\change_atom_action\mp-1106159_processed.cif
input_cifs\mp-1110626.cif,Change atom at index 3 to Mg in the cif file.,output_cifs\change_atom_action\mp-1110626_processed.cif
input_cifs\mp-1110754.cif,Change atom at index 0 to Db in the cif file.,output_cifs\change_atom_action\mp-1110754_processed.cif
input_cifs\mp-1111211.cif,Change atom at index 9 to Nb in the cif file.,output_cifs\change_atom_action\mp-1111211_processed.cif
input_cifs\mp-1111610.cif,Change atom at index 2 to Rb in the cif file.,output_cifs\change_atom_action\mp-1111610_processed.cif
input_cifs\mp-1111940.cif,Change atom at index 0 to Rb in the cif file.,output_cifs\change_atom_action\mp-1111940_processed.cif
input_cifs\mp-1112257.cif,Change atom at index 5 to At in the cif file.,output_cifs\change_atom_action\mp-1112257_processed.cif
input_cifs\mp-1112416.cif,Change atom at index 7 to Cr in the cif file.,output_cifs\change_atom_action\mp-1112416_processed.cif
input_cifs\mp-11143.cif,Change atom at index 13 to Sb in the cif file.,output_cifs\change_atom_action\mp-11143_processed.cif
input_cifs\mp-11145.cif,Change atom at index 21 to Lu in the cif file.,output_cifs\change_atom_action\mp-11145_processed.cif
input_cifs\mp-1120749.cif,Change atom at index 1 to Pd in the cif file.,output_cifs\change_atom_action\mp-1120749_processed.cif
input_cifs\mp-11250.cif,Change atom at index 2 to Ba in the cif file.,output_cifs\change_atom_action\mp-11250_processed.cif
input_cifs\mp-1157680.cif,Change atom at index 13 to Bk in the cif file.,output_cifs\change_atom_action\mp-1157680_processed.cif
input_cifs\mp-1173361.cif,Change atom at index 1 to Ba in the cif file.,output_cifs\change_atom_action\mp-1173361_processed.cif
input_cifs\mp-1173548.cif,Change atom at index 3 to Hs in the cif file.,output_cifs\change_atom_action\mp-1173548_processed.cif
input_cifs\mp-1173561.cif,Change atom at index 19 to Yb in the cif file.,output_cifs\change_atom_action\mp-1173561_processed.cif
input_cifs\mp-1173706.cif,Change atom at index 13 to Nh in the cif file.,output_cifs\change_atom_action\mp-1173706_processed.cif
input_cifs\mp-1173883.cif,Change atom at index 7 to Mn in the cif file.,output_cifs\change_atom_action\mp-1173883_processed.cif
input_cifs\mp-1174010.cif,Change atom at index 19 to Ir in the cif file.,output_cifs\change_atom_action\mp-1174010_processed.cif
input_cifs\mp-1174079.cif,Change atom at index 7 to Pb in the cif file.,output_cifs\change_atom_action\mp-1174079_processed.cif
input_cifs\mp-1174299.cif,Change atom at index 6 to He in the cif file.,output_cifs\change_atom_action\mp-1174299_processed.cif
input_cifs\mp-1174536.cif,Change atom at index 14 to Pr in the cif file.,output_cifs\change_atom_action\mp-1174536_processed.cif
input_cifs\mp-1174549.cif,Change atom at index 23 to Cu in the cif file.,output_cifs\change_atom_action\mp-1174549_processed.cif
input_cifs\mp-1174561.cif,Change atom at index 12 to Cr in the cif file.,output_cifs\change_atom_action\mp-1174561_processed.cif
input_cifs\mp-1174631.cif,Change atom at index 14 to B in the cif file.,output_cifs\change_atom_action\mp-1174631_processed.cif
input_cifs\mp-1174708.cif,Change atom at index 16 to Rh in the cif file.,output_cifs\change_atom_action\mp-1174708_processed.cif
input_cifs\mp-1175060.cif,Change atom at index 8 to Pb in the cif file.,output_cifs\change_atom_action\mp-1175060_processed.cif
input_cifs\mp-1175670.cif,Change atom at index 16 to Hg in the cif file.,output_cifs\change_atom_action\mp-1175670_processed.cif
input_cifs\mp-1175676.cif,Change atom at index 18 to Ir in the cif file.,output_cifs\change_atom_action\mp-1175676_processed.cif
input_cifs\mp-1175716.cif,Change atom at index 15 to Ce in the cif file.,output_cifs\change_atom_action\mp-1175716_processed.cif
input_cifs\mp-1176074.cif,Change atom at index 21 to Na in the cif file.,output_cifs\change_atom_action\mp-1176074_processed.cif
input_cifs\mp-1176243.cif,Change atom at index 7 to In in the cif file.,output_cifs\change_atom_action\mp-1176243_processed.cif
input_cifs\mp-1176471.cif,Change atom at index 2 to No in the cif file.,output_cifs\change_atom_action\mp-1176471_processed.cif
input_cifs\mp-1176486.cif,Change atom at index 15 to Mc in the cif file.,output_cifs\change_atom_action\mp-1176486_processed.cif
input_cifs\mp-1176593.cif,Change atom at index 18 to Es in the cif file.,output_cifs\change_atom_action\mp-1176593_processed.cif
input_cifs\mp-1176664.cif,Change atom at index 11 to Mc in the cif file.,output_cifs\change_atom_action\mp-1176664_processed.cif
input_cifs\mp-1176678.cif,Change atom at index 14 to Li in the cif file.,output_cifs\change_atom_action\mp-1176678_processed.cif
input_cifs\mp-1176692.cif,Change atom at index 12 to Si in the cif file.,output_cifs\change_atom_action\mp-1176692_processed.cif
input_cifs\mp-1176965.cif,Change atom at index 62 to Nd in the cif file.,output_cifs\change_atom_action\mp-1176965_processed.cif
input_cifs\mp-1177279.cif,Change atom at index 20 to Os in the cif file.,output_cifs\change_atom_action\mp-1177279_processed.cif
input_cifs\mp-1177537.cif,Change atom at index 18 to Ho in the cif file.,output_cifs\change_atom_action\mp-1177537_processed.cif
input_cifs\mp-1177559.cif,Change atom at index 0 to Cl in the cif file.,output_cifs\change_atom_action\mp-1177559_processed.cif
input_cifs\mp-1177564.cif,Change atom at index 13 to Lv in the cif file.,output_cifs\change_atom_action\mp-1177564_processed.cif
input_cifs\mp-1177801.cif,Change atom at index 26 to Ds in the cif file.,output_cifs\change_atom_action\mp-1177801_processed.cif
input_cifs\mp-1178026.cif,Change atom at index 9 to Cr in the cif file.,output_cifs\change_atom_action\mp-1178026_processed.cif
input_cifs\mp-1178085.cif,Change atom at index 6 to P in the cif file.,output_cifs\change_atom_action\mp-1178085_processed.cif
input_cifs\mp-1178148.cif,Change atom at index 27 to O in the cif file.,output_cifs\change_atom_action\mp-1178148_processed.cif
input_cifs\mp-1178259.cif,Change atom at index 14 to Og in the cif file.,output_cifs\change_atom_action\mp-1178259_processed.cif
input_cifs\mp-1178586.cif,Change atom at index 31 to C in the cif file.,output_cifs\change_atom_action\mp-1178586_processed.cif
input_cifs\mp-1180130.cif,Change atom at index 13 to Es in the cif file.,output_cifs\change_atom_action\mp-1180130_processed.cif
input_cifs\mp-1180252.cif,Change atom at index 2 to Cm in the cif file.,output_cifs\change_atom_action\mp-1180252_processed.cif
input_cifs\mp-1180744.cif,Change atom at index 30 to Hg in the cif file.,output_cifs\change_atom_action\mp-1180744_processed.cif
input_cifs\mp-1180763.cif,Change atom at index 12 to C in the cif file.,output_cifs\change_atom_action\mp-1180763_processed.cif
input_cifs\mp-1181255.cif,Change atom at index 26 to Pu in the cif file.,output_cifs\change_atom_action\mp-1181255_processed.cif
input_cifs\mp-1181584.cif,Change atom at index 26 to Zr in the cif file.,output_cifs\change_atom_action\mp-1181584_processed.cif
input_cifs\mp-1182011.cif,Change atom at index 47 to Mt in the cif file.,output_cifs\change_atom_action\mp-1182011_processed.cif
input_cifs\mp-1182045.cif,Change atom at index 2 to In in the cif file.,output_cifs\change_atom_action\mp-1182045_processed.cif
input_cifs\mp-1182066.cif,Change atom at index 38 to F in the cif file.,output_cifs\change_atom_action\mp-1182066_processed.cif
input_cifs\mp-1182302.cif,Change atom at index 7 to Fe in the cif file.,output_cifs\change_atom_action\mp-1182302_processed.cif
input_cifs\mp-1182516.cif,Change atom at index 5 to P in the cif file.,output_cifs\change_atom_action\mp-1182516_processed.cif
input_cifs\mp-1182952.cif,Change atom at index 2 to Sr in the cif file.,output_cifs\change_atom_action\mp-1182952_processed.cif
input_cifs\mp-1182993.cif,Change atom at index 18 to At in the cif file.,output_cifs\change_atom_action\mp-1182993_processed.cif
input_cifs\mp-1185691.cif,Change atom at index 17 to Si in the cif file.,output_cifs\change_atom_action\mp-1185691_processed.cif
input_cifs\mp-1185729.cif,Change atom at index 8 to Bi in the cif file.,output_cifs\change_atom_action\mp-1185729_processed.cif
input_cifs\mp-1185730.cif,Change atom at index 27 to Ar in the cif file.,output_cifs\change_atom_action\mp-1185730_processed.cif
input_cifs\mp-1186069.cif,Change atom at index 10 to Am in the cif file.,output_cifs\change_atom_action\mp-1186069_processed.cif
input_cifs\mp-1188168.cif,Change atom at index 14 to Fl in the cif file.,output_cifs\change_atom_action\mp-1188168_processed.cif
input_cifs\mp-1188839.cif,Change atom at index 10 to At in the cif file.,output_cifs\change_atom_action\mp-1188839_processed.cif
input_cifs\mp-1189137.cif,Change atom at index 6 to Pb in the cif file.,output_cifs\change_atom_action\mp-1189137_processed.cif
input_cifs\mp-1189325.cif,Change atom at index 5 to Pb in the cif file.,output_cifs\change_atom_action\mp-1189325_processed.cif
input_cifs\mp-1189617.cif,Change atom at index 1 to Rh in the cif file.,output_cifs\change_atom_action\mp-1189617_processed.cif
input_cifs\mp-1190360.cif,Change atom at index 20 to Pm in the cif file.,output_cifs\change_atom_action\mp-1190360_processed.cif
input_cifs\mp-1190450.cif,Change atom at index 16 to Sr in the cif file.,output_cifs\change_atom_action\mp-1190450_processed.cif
input_cifs\mp-1190471.cif,Change atom at index 7 to W in the cif file.,output_cifs\change_atom_action\mp-1190471_processed.cif
input_cifs\mp-1190593.cif,Change atom at index 12 to Au in the cif file.,output_cifs\change_atom_action\mp-1190593_processed.cif
input_cifs\mp-1190765.cif,Change atom at index 2 to Tb in the cif file.,output_cifs\change_atom_action\mp-1190765_processed.cif
input_cifs\mp-1190906.cif,Change atom at index 11 to Pa in the cif file.,output_cifs\change_atom_action\mp-1190906_processed.cif
input_cifs\mp-1191263.cif,Change atom at index 0 to Os in the cif file.,output_cifs\change_atom_action\mp-1191263_processed.cif
input_cifs\mp-1191575.cif,Change atom at index 4 to Pu in the cif file.,output_cifs\change_atom_action\mp-1191575_processed.cif
input_cifs\mp-1191633.cif,Change atom at index 8 to Mo in the cif file.,output_cifs\change_atom_action\mp-1191633_processed.cif
input_cifs\mp-1191681.cif,Change atom at index 20 to Ne in the cif file.,output_cifs\change_atom_action\mp-1191681_processed.cif
input_cifs\mp-1192077.cif,Change atom at index 2 to Fm in the cif file.,output_cifs\change_atom_action\mp-1192077_processed.cif
input_cifs\mp-1192111.cif,Change atom at index 7 to W in the cif file.,output_cifs\change_atom_action\mp-1192111_processed.cif
input_cifs\mp-1192527.cif,Change atom at index 26 to Li in the cif file.,output_cifs\change_atom_action\mp-1192527_processed.cif
input_cifs\mp-1192550.cif,Change atom at index 11 to Ir in the cif file.,output_cifs\change_atom_action\mp-1192550_processed.cif
input_cifs\mp-1192556.cif,Change atom at index 23 to F in the cif file.,output_cifs\change_atom_action\mp-1192556_processed.cif
input_cifs\mp-1192588.cif,Change atom at index 17 to Rn in the cif file.,output_cifs\change_atom_action\mp-1192588_processed.cif
input_cifs\mp-1192755.cif,Change atom at index 11 to Ir in the cif file.,output_cifs\change_atom_action\mp-1192755_processed.cif
input_cifs\mp-1192984.cif,Change atom at index 23 to Co in the cif file.,output_cifs\change_atom_action\mp-1192984_processed.cif
input_cifs\mp-1193276.cif,Change atom at index 7 to Es in the cif file.,output_cifs\change_atom_action\mp-1193276_processed.cif
input_cifs\mp-1193461.cif,Change atom at index 3 to S in the cif file.,output_cifs\change_atom_action\mp-1193461_processed.cif
input_cifs\mp-1193658.cif,Change atom at index 13 to Ga in the cif file.,output_cifs\change_atom_action\mp-1193658_processed.cif
input_cifs\mp-1193669.cif,Change atom at index 11 to P in the cif file.,output_cifs\change_atom_action\mp-1193669_processed.cif
input_cifs\mp-1193753.cif,Change atom at index 10 to In in the cif file.,output_cifs\change_atom_action\mp-1193753_processed.cif
input_cifs\mp-1194315.cif,Change atom at index 4 to Mn in the cif file.,output_cifs\change_atom_action\mp-1194315_processed.cif
input_cifs\mp-1194467.cif,Change atom at index 15 to Te in the cif file.,output_cifs\change_atom_action\mp-1194467_processed.cif
input_cifs\mp-1194648.cif,Change atom at index 51 to Ca in the cif file.,output_cifs\change_atom_action\mp-1194648_processed.cif
input_cifs\mp-1194808.cif,Change atom at index 13 to Mc in the cif file.,output_cifs\change_atom_action\mp-1194808_processed.cif
input_cifs\mp-1194897.cif,Change atom at index 43 to Se in the cif file.,output_cifs\change_atom_action\mp-1194897_processed.cif
input_cifs\mp-1194954.cif,Change atom at index 21 to Pr in the cif file.,output_cifs\change_atom_action\mp-1194954_processed.cif
input_cifs\mp-1195087.cif,Change atom at index 5 to Nh in the cif file.,output_cifs\change_atom_action\mp-1195087_processed.cif
input_cifs\mp-1195106.cif,Change atom at index 17 to As in the cif file.,output_cifs\change_atom_action\mp-1195106_processed.cif
input_cifs\mp-1195319.cif,Change atom at index 30 to Y in the cif file.,output_cifs\change_atom_action\mp-1195319_processed.cif
input_cifs\mp-1195337.cif,Change atom at index 38 to Ra in the cif file.,output_cifs\change_atom_action\mp-1195337_processed.cif
input_cifs\mp-1195540.cif,Change atom at index 23 to Cs in the cif file.,output_cifs\change_atom_action\mp-1195540_processed.cif
input_cifs\mp-1195827.cif,Change atom at index 24 to Tc in the cif file.,output_cifs\change_atom_action\mp-1195827_processed.cif
input_cifs\mp-1195929.cif,Change atom at index 34 to Db in the cif file.,output_cifs\change_atom_action\mp-1195929_processed.cif
input_cifs\mp-1195965.cif,Change atom at index 8 to Mo in the cif file.,output_cifs\change_atom_action\mp-1195965_processed.cif
