input_cif,action_prompt,output_cif
mp-1028136.cif,Move atom at index 10 towards atom at index 8 by 2.0619892332598564 in the cif file.,mp-1028136_processed.cif
mp-1028229.cif,Move atom at index 11 towards atom at index 7 by 0.9656199200460711 in the cif file.,mp-1028229_processed.cif
mp-1028374.cif,Move atom at index 3 towards atom at index 0 by 2.06876850511575 in the cif file.,mp-1028374_processed.cif
mp-1028383.cif,Move atom at index 5 towards atom at index 13 by 2.291076155545762 in the cif file.,mp-1028383_processed.cif
mp-1028854.cif,Move atom at index 2 towards atom at index 8 by 0.36235267561899964 in the cif file.,mp-1028854_processed.cif
mp-1029113.cif,Move atom at index 9 towards atom at index 5 by 0.26881706515365195 in the cif file.,mp-1029113_processed.cif
mp-1029368.cif,Move atom at index 6 towards atom at index 8 by 0.6586127815392856 in the cif file.,mp-1029368_processed.cif
mp-1031131.cif,Move atom at index 2 towards atom at index 8 by 1.1720297255479253 in the cif file.,mp-1031131_processed.cif
mp-1032360.cif,Move atom at index 9 towards atom at index 8 by 2.485515585646517 in the cif file.,mp-1032360_processed.cif
mp-1033383.cif,Move atom at index 9 towards atom at index 13 by 2.9436858200427065 in the cif file.,mp-1033383_processed.cif
mp-1034355.cif,Move atom at index 2 towards atom at index 31 by 2.316213291659477 in the cif file.,mp-1034355_processed.cif
mp-1035597.cif,Move atom at index 7 towards atom at index 23 by 2.6672813511903124 in the cif file.,mp-1035597_processed.cif
mp-1035800.cif,Move atom at index 26 towards atom at index 1 by 1.8706888388376657 in the cif file.,mp-1035800_processed.cif
mp-1037450.cif,Move atom at index 60 towards atom at index 23 by 1.7118820793185872 in the cif file.,mp-1037450_processed.cif
mp-1038247.cif,Move atom at index 31 towards atom at index 57 by 0.13966790911401863 in the cif file.,mp-1038247_processed.cif
mp-1038590.cif,Move atom at index 61 towards atom at index 30 by 2.406117241214741 in the cif file.,mp-1038590_processed.cif
mp-1038638.cif,Move atom at index 58 towards atom at index 36 by 1.1153653062814595 in the cif file.,mp-1038638_processed.cif
mp-1039951.cif,Move atom at index 49 towards atom at index 57 by 2.0121784138019043 in the cif file.,mp-1039951_processed.cif
mp-1040370.cif,Move atom at index 38 towards atom at index 20 by 2.8544205725085003 in the cif file.,mp-1040370_processed.cif
mp-1041045.cif,Move atom at index 19 towards atom at index 49 by 2.4575188959768752 in the cif file.,mp-1041045_processed.cif
mp-1041056.cif,Move atom at index 44 towards atom at index 43 by 1.5948607210926218 in the cif file.,mp-1041056_processed.cif
mp-1041213.cif,Move atom at index 19 towards atom at index 13 by 1.6007282858877672 in the cif file.,mp-1041213_processed.cif
mp-1042028.cif,Move atom at index 0 towards atom at index 3 by 0.5897612936917263 in the cif file.,mp-1042028_processed.cif
mp-1042158.cif,Move atom at index 14 towards atom at index 10 by 1.3308617105028202 in the cif file.,mp-1042158_processed.cif
mp-1042205.cif,Move atom at index 1 towards atom at index 23 by 1.8493836795606189 in the cif file.,mp-1042205_processed.cif
mp-1042378.cif,Move atom at index 18 towards atom at index 35 by 2.0310168698647058 in the cif file.,mp-1042378_processed.cif
mp-1042415.cif,Move atom at index 46 towards atom at index 40 by 1.2648975815450783 in the cif file.,mp-1042415_processed.cif
mp-1042656.cif,Move atom at index 10 towards atom at index 11 by 2.3558440812456993 in the cif file.,mp-1042656_processed.cif
mp-1042677.cif,Move atom at index 34 towards atom at index 31 by 0.9286824018562474 in the cif file.,mp-1042677_processed.cif
mp-1042685.cif,Move atom at index 38 towards atom at index 58 by 0.42251795423233507 in the cif file.,mp-1042685_processed.cif
mp-1042896.cif,Move atom at index 8 towards atom at index 14 by 0.8400829860015377 in the cif file.,mp-1042896_processed.cif
mp-1043828.cif,Move atom at index 24 towards atom at index 8 by 0.6351900259535106 in the cif file.,mp-1043828_processed.cif
mp-1044049.cif,Move atom at index 5 towards atom at index 33 by 1.824994285455964 in the cif file.,mp-1044049_processed.cif
mp-1044636.cif,Move atom at index 43 towards atom at index 27 by 0.6345586377806636 in the cif file.,mp-1044636_processed.cif
mp-1045786.cif,Move atom at index 0 towards atom at index 3 by 1.152302688827714 in the cif file.,mp-1045786_processed.cif
mp-1045992.cif,Move atom at index 5 towards atom at index 3 by 2.0257920244860297 in the cif file.,mp-1045992_processed.cif
mp-1046286.cif,Move atom at index 17 towards atom at index 16 by 2.543299229854204 in the cif file.,mp-1046286_processed.cif
mp-1047007.cif,Move atom at index 2 towards atom at index 5 by 2.71625208153646 in the cif file.,mp-1047007_processed.cif
mp-1047085.cif,Move atom at index 22 towards atom at index 17 by 2.0918536754834682 in the cif file.,mp-1047085_processed.cif
mp-1047504.cif,Move atom at index 2 towards atom at index 7 by 2.8361202513426904 in the cif file.,mp-1047504_processed.cif
mp-1047641.cif,Move atom at index 12 towards atom at index 0 by 1.1886817772478324 in the cif file.,mp-1047641_processed.cif
mp-1047798.cif,Move atom at index 21 towards atom at index 22 by 2.224871033024475 in the cif file.,mp-1047798_processed.cif
mp-1048141.cif,Move atom at index 12 towards atom at index 5 by 2.3979697581229233 in the cif file.,mp-1048141_processed.cif
mp-1048241.cif,Move atom at index 12 towards atom at index 10 by 0.8989945018034848 in the cif file.,mp-1048241_processed.cif
mp-1048742.cif,Move atom at index 25 towards atom at index 23 by 0.6276096939467395 in the cif file.,mp-1048742_processed.cif
mp-1048819.cif,Move atom at index 2 towards atom at index 6 by 2.116358774791146 in the cif file.,mp-1048819_processed.cif
mp-10543.cif,Move atom at index 12 towards atom at index 3 by 1.5019996632693093 in the cif file.,mp-10543_processed.cif
mp-1073454.cif,Move atom at index 2 towards atom at index 22 by 0.28922888595961754 in the cif file.,mp-1073454_processed.cif
mp-1073857.cif,Move atom at index 2 towards atom at index 7 by 1.359182521476893 in the cif file.,mp-1073857_processed.cif
mp-1074382.cif,Move atom at index 12 towards atom at index 5 by 2.6883036671280496 in the cif file.,mp-1074382_processed.cif
mp-1075115.cif,Move atom at index 11 towards atom at index 10 by 1.7162106431401627 in the cif file.,mp-1075115_processed.cif
mp-1076171.cif,Move atom at index 26 towards atom at index 0 by 1.1215251862634041 in the cif file.,mp-1076171_processed.cif
mp-1076264.cif,Move atom at index 8 towards atom at index 23 by 1.5901394032684808 in the cif file.,mp-1076264_processed.cif
mp-1080179.cif,Move atom at index 7 towards atom at index 1 by 0.2909491797259674 in the cif file.,mp-1080179_processed.cif
mp-1080349.cif,Move atom at index 17 towards atom at index 2 by 1.186102543336434 in the cif file.,mp-1080349_processed.cif
mp-1080354.cif,Move atom at index 3 towards atom at index 11 by 1.092267152332092 in the cif file.,mp-1080354_processed.cif
mp-1080713.cif,Move atom at index 5 towards atom at index 8 by 2.902399719496808 in the cif file.,mp-1080713_processed.cif
mp-1094804.cif,Move atom at index 6 towards atom at index 10 by 0.6928481109811393 in the cif file.,mp-1094804_processed.cif
mp-1095083.cif,Move atom at index 6 towards atom at index 2 by 2.8008535395666505 in the cif file.,mp-1095083_processed.cif
mp-1095476.cif,Move atom at index 6 towards atom at index 10 by 1.5363155279378968 in the cif file.,mp-1095476_processed.cif
mp-1095575.cif,Move atom at index 6 towards atom at index 1 by 0.502487386523519 in the cif file.,mp-1095575_processed.cif
mp-1095585.cif,Move atom at index 0 towards atom at index 2 by 1.44936296864731 in the cif file.,mp-1095585_processed.cif
mp-1095643.cif,Move atom at index 3 towards atom at index 6 by 1.4116428818349211 in the cif file.,mp-1095643_processed.cif
mp-1095675.cif,Move atom at index 8 towards atom at index 6 by 2.9233237871867157 in the cif file.,mp-1095675_processed.cif
mp-1095677.cif,Move atom at index 9 towards atom at index 1 by 2.1557872691199504 in the cif file.,mp-1095677_processed.cif
mp-1096913.cif,Move atom at index 8 towards atom at index 0 by 2.1708569429518603 in the cif file.,mp-1096913_processed.cif
mp-1099100.cif,Move atom at index 11 towards atom at index 8 by 0.5658369180192603 in the cif file.,mp-1099100_processed.cif
mp-1100340.cif,Move atom at index 8 towards atom at index 16 by 1.875700879647405 in the cif file.,mp-1100340_processed.cif
mp-1100512.cif,Move atom at index 23 towards atom at index 17 by 0.10689609472801376 in the cif file.,mp-1100512_processed.cif
mp-1100602.cif,Move atom at index 27 towards atom at index 23 by 0.20263794049632256 in the cif file.,mp-1100602_processed.cif
mp-1100645.cif,Move atom at index 29 towards atom at index 26 by 0.8781207022512406 in the cif file.,mp-1100645_processed.cif
mp-1100655.cif,Move atom at index 13 towards atom at index 3 by 0.2890851570998132 in the cif file.,mp-1100655_processed.cif
mp-1100709.cif,Move atom at index 10 towards atom at index 5 by 0.8243930270975448 in the cif file.,mp-1100709_processed.cif
mp-1100895.cif,Move atom at index 12 towards atom at index 20 by 0.8888254377504049 in the cif file.,mp-1100895_processed.cif
mp-1101365.cif,Move atom at index 45 towards atom at index 19 by 0.6017353130336551 in the cif file.,mp-1101365_processed.cif
mp-1101490.cif,Move atom at index 21 towards atom at index 23 by 0.11017003951644883 in the cif file.,mp-1101490_processed.cif
mp-1101729.cif,Move atom at index 35 towards atom at index 29 by 2.2124073926903556 in the cif file.,mp-1101729_processed.cif
mp-1101899.cif,Move atom at index 6 towards atom at index 0 by 0.9085435724379199 in the cif file.,mp-1101899_processed.cif
mp-1102433.cif,Move atom at index 6 towards atom at index 3 by 2.9297745265431088 in the cif file.,mp-1102433_processed.cif
mp-1102534.cif,Move atom at index 11 towards atom at index 3 by 0.7276034566261824 in the cif file.,mp-1102534_processed.cif
mp-1102795.cif,Move atom at index 2 towards atom at index 9 by 1.9178268427671403 in the cif file.,mp-1102795_processed.cif
mp-1102865.cif,Move atom at index 5 towards atom at index 11 by 1.9553980489948264 in the cif file.,mp-1102865_processed.cif
mp-1102948.cif,Move atom at index 9 towards atom at index 1 by 1.3374859149870872 in the cif file.,mp-1102948_processed.cif
mp-1102963.cif,Move atom at index 11 towards atom at index 10 by 0.3034745825399195 in the cif file.,mp-1102963_processed.cif
mp-1103212.cif,Move atom at index 1 towards atom at index 8 by 0.6073006511364955 in the cif file.,mp-1103212_processed.cif
mp-1103303.cif,Move atom at index 3 towards atom at index 5 by 2.9823973238197814 in the cif file.,mp-1103303_processed.cif
mp-1103651.cif,Move atom at index 11 towards atom at index 9 by 2.636880367744003 in the cif file.,mp-1103651_processed.cif
mp-1104386.cif,Move atom at index 4 towards atom at index 10 by 1.798023530575331 in the cif file.,mp-1104386_processed.cif
mp-1104404.cif,Move atom at index 6 towards atom at index 10 by 0.12354644493091191 in the cif file.,mp-1104404_processed.cif
mp-1104448.cif,Move atom at index 14 towards atom at index 23 by 2.874975952768721 in the cif file.,mp-1104448_processed.cif
mp-1105372.cif,Move atom at index 10 towards atom at index 12 by 2.224103990224538 in the cif file.,mp-1105372_processed.cif
mp-1105581.cif,Move atom at index 11 towards atom at index 7 by 2.471717476025191 in the cif file.,mp-1105581_processed.cif
mp-1105587.cif,Move atom at index 6 towards atom at index 14 by 1.7490878732202835 in the cif file.,mp-1105587_processed.cif
mp-1105631.cif,Move atom at index 10 towards atom at index 13 by 2.124307823811598 in the cif file.,mp-1105631_processed.cif
mp-1105736.cif,Move atom at index 2 towards atom at index 9 by 1.2486979222271863 in the cif file.,mp-1105736_processed.cif
mp-1105952.cif,Move atom at index 25 towards atom at index 7 by 0.19292348161015532 in the cif file.,mp-1105952_processed.cif
mp-1105985.cif,Move atom at index 0 towards atom at index 2 by 2.091601436343831 in the cif file.,mp-1105985_processed.cif
mp-1106159.cif,Move atom at index 10 towards atom at index 3 by 0.6194307216399221 in the cif file.,mp-1106159_processed.cif
mp-1110626.cif,Move atom at index 3 towards atom at index 5 by 0.9216237111456619 in the cif file.,mp-1110626_processed.cif
mp-1110754.cif,Move atom at index 8 towards atom at index 7 by 0.3718193123074316 in the cif file.,mp-1110754_processed.cif
mp-1111211.cif,Move atom at index 0 towards atom at index 9 by 2.8799841363068213 in the cif file.,mp-1111211_processed.cif
mp-1111610.cif,Move atom at index 8 towards atom at index 5 by 1.9088240246373773 in the cif file.,mp-1111610_processed.cif
mp-1111940.cif,Move atom at index 6 towards atom at index 4 by 1.4807471639164924 in the cif file.,mp-1111940_processed.cif
mp-1112257.cif,Move atom at index 9 towards atom at index 7 by 2.765397423684216 in the cif file.,mp-1112257_processed.cif
mp-1112416.cif,Move atom at index 7 towards atom at index 1 by 0.5333258437706585 in the cif file.,mp-1112416_processed.cif
mp-11143.cif,Move atom at index 13 towards atom at index 17 by 2.112666654226744 in the cif file.,mp-11143_processed.cif
mp-11145.cif,Move atom at index 7 towards atom at index 14 by 0.4025409385498334 in the cif file.,mp-11145_processed.cif
mp-1120749.cif,Move atom at index 13 towards atom at index 9 by 0.19425524059843724 in the cif file.,mp-1120749_processed.cif
mp-11250.cif,Move atom at index 10 towards atom at index 1 by 1.1650933320163108 in the cif file.,mp-11250_processed.cif
mp-1157680.cif,Move atom at index 13 towards atom at index 2 by 1.8392000470561207 in the cif file.,mp-1157680_processed.cif
mp-1173361.cif,Move atom at index 6 towards atom at index 10 by 2.443777484163043 in the cif file.,mp-1173361_processed.cif
mp-1173548.cif,Move atom at index 10 towards atom at index 14 by 2.2202491225699923 in the cif file.,mp-1173548_processed.cif
mp-1173561.cif,Move atom at index 28 towards atom at index 39 by 2.6248821904398336 in the cif file.,mp-1173561_processed.cif
mp-1173706.cif,Move atom at index 14 towards atom at index 39 by 1.193402585242495 in the cif file.,mp-1173706_processed.cif
mp-1173883.cif,Move atom at index 11 towards atom at index 2 by 2.6974972172605063 in the cif file.,mp-1173883_processed.cif
mp-1174010.cif,Move atom at index 18 towards atom at index 19 by 1.5135562238250668 in the cif file.,mp-1174010_processed.cif
mp-1174079.cif,Move atom at index 8 towards atom at index 10 by 2.0516168229128176 in the cif file.,mp-1174079_processed.cif
mp-1174299.cif,Move atom at index 9 towards atom at index 22 by 0.6837940501651313 in the cif file.,mp-1174299_processed.cif
mp-1174536.cif,Move atom at index 19 towards atom at index 16 by 1.0951110832990936 in the cif file.,mp-1174536_processed.cif
mp-1174549.cif,Move atom at index 13 towards atom at index 24 by 2.4394538617282073 in the cif file.,mp-1174549_processed.cif
mp-1174561.cif,Move atom at index 18 towards atom at index 8 by 1.152833265293575 in the cif file.,mp-1174561_processed.cif
mp-1174631.cif,Move atom at index 11 towards atom at index 7 by 1.9694015149560247 in the cif file.,mp-1174631_processed.cif
mp-1174708.cif,Move atom at index 15 towards atom at index 12 by 2.1691041116679464 in the cif file.,mp-1174708_processed.cif
mp-1175060.cif,Move atom at index 7 towards atom at index 1 by 0.46417179293254074 in the cif file.,mp-1175060_processed.cif
mp-1175670.cif,Move atom at index 24 towards atom at index 16 by 2.528639137749851 in the cif file.,mp-1175670_processed.cif
mp-1175676.cif,Move atom at index 26 towards atom at index 30 by 2.4452448820492374 in the cif file.,mp-1175676_processed.cif
mp-1175716.cif,Move atom at index 19 towards atom at index 24 by 2.2350330337005335 in the cif file.,mp-1175716_processed.cif
mp-1176074.cif,Move atom at index 21 towards atom at index 5 by 0.16013111559603835 in the cif file.,mp-1176074_processed.cif
mp-1176243.cif,Move atom at index 11 towards atom at index 15 by 1.2430150159325108 in the cif file.,mp-1176243_processed.cif
mp-1176471.cif,Move atom at index 0 towards atom at index 3 by 1.1929455673023102 in the cif file.,mp-1176471_processed.cif
mp-1176486.cif,Move atom at index 21 towards atom at index 20 by 1.2023669433421467 in the cif file.,mp-1176486_processed.cif
mp-1176593.cif,Move atom at index 17 towards atom at index 29 by 1.724056319186382 in the cif file.,mp-1176593_processed.cif
mp-1176664.cif,Move atom at index 55 towards atom at index 75 by 0.721662273443161 in the cif file.,mp-1176664_processed.cif
mp-1176678.cif,Move atom at index 16 towards atom at index 0 by 1.7349272793484003 in the cif file.,mp-1176678_processed.cif
mp-1176692.cif,Move atom at index 4 towards atom at index 11 by 0.2286851760237888 in the cif file.,mp-1176692_processed.cif
mp-1176965.cif,Move atom at index 3 towards atom at index 55 by 0.7870652157517561 in the cif file.,mp-1176965_processed.cif
mp-1177279.cif,Move atom at index 0 towards atom at index 19 by 0.28611047971398135 in the cif file.,mp-1177279_processed.cif
mp-1177537.cif,Move atom at index 3 towards atom at index 11 by 2.700918950833983 in the cif file.,mp-1177537_processed.cif
mp-1177559.cif,Move atom at index 4 towards atom at index 79 by 0.2717307775799377 in the cif file.,mp-1177559_processed.cif
mp-1177564.cif,Move atom at index 66 towards atom at index 32 by 1.6764362922962233 in the cif file.,mp-1177564_processed.cif
mp-1177801.cif,Move atom at index 18 towards atom at index 3 by 2.113025908767261 in the cif file.,mp-1177801_processed.cif
mp-1178026.cif,Move atom at index 10 towards atom at index 4 by 1.3738065971126683 in the cif file.,mp-1178026_processed.cif
mp-1178085.cif,Move atom at index 1 towards atom at index 37 by 0.11195381458044654 in the cif file.,mp-1178085_processed.cif
mp-1178148.cif,Move atom at index 16 towards atom at index 15 by 0.5623674338116678 in the cif file.,mp-1178148_processed.cif
mp-1178259.cif,Move atom at index 44 towards atom at index 19 by 1.0580216028689444 in the cif file.,mp-1178259_processed.cif
mp-1178586.cif,Move atom at index 14 towards atom at index 87 by 1.3713391714696466 in the cif file.,mp-1178586_processed.cif
mp-1180130.cif,Move atom at index 24 towards atom at index 51 by 2.4805772996380853 in the cif file.,mp-1180130_processed.cif
mp-1180252.cif,Move atom at index 6 towards atom at index 2 by 1.1980701858648357 in the cif file.,mp-1180252_processed.cif
mp-1180744.cif,Move atom at index 3 towards atom at index 28 by 0.9955890013597938 in the cif file.,mp-1180744_processed.cif
mp-1180763.cif,Move atom at index 17 towards atom at index 4 by 2.6205782008688465 in the cif file.,mp-1180763_processed.cif
mp-1181255.cif,Move atom at index 95 towards atom at index 83 by 1.8879611251257613 in the cif file.,mp-1181255_processed.cif
mp-1181584.cif,Move atom at index 5 towards atom at index 0 by 0.7330705564439661 in the cif file.,mp-1181584_processed.cif
mp-1182011.cif,Move atom at index 16 towards atom at index 49 by 0.780514343395486 in the cif file.,mp-1182011_processed.cif
mp-1182045.cif,Move atom at index 17 towards atom at index 16 by 2.7720019117940464 in the cif file.,mp-1182045_processed.cif
mp-1182066.cif,Move atom at index 64 towards atom at index 6 by 2.6702908289423926 in the cif file.,mp-1182066_processed.cif
mp-1182302.cif,Move atom at index 19 towards atom at index 29 by 2.574801202106742 in the cif file.,mp-1182302_processed.cif
mp-1182516.cif,Move atom at index 7 towards atom at index 2 by 0.9338190640543584 in the cif file.,mp-1182516_processed.cif
mp-1182952.cif,Move atom at index 6 towards atom at index 7 by 0.7282869421684594 in the cif file.,mp-1182952_processed.cif
mp-1182993.cif,Move atom at index 5 towards atom at index 15 by 1.7473576896176644 in the cif file.,mp-1182993_processed.cif
mp-1185691.cif,Move atom at index 11 towards atom at index 5 by 0.42951074116912114 in the cif file.,mp-1185691_processed.cif
mp-1185729.cif,Move atom at index 12 towards atom at index 24 by 0.32144592888291723 in the cif file.,mp-1185729_processed.cif
mp-1185730.cif,Move atom at index 23 towards atom at index 19 by 0.45253116948771177 in the cif file.,mp-1185730_processed.cif
mp-1186069.cif,Move atom at index 1 towards atom at index 8 by 2.715534337963511 in the cif file.,mp-1186069_processed.cif
mp-1188168.cif,Move atom at index 7 towards atom at index 9 by 2.120199409401839 in the cif file.,mp-1188168_processed.cif
mp-1188839.cif,Move atom at index 10 towards atom at index 12 by 0.629826622760632 in the cif file.,mp-1188839_processed.cif
mp-1189137.cif,Move atom at index 3 towards atom at index 2 by 1.7361866236447112 in the cif file.,mp-1189137_processed.cif
mp-1189325.cif,Move atom at index 1 towards atom at index 10 by 0.7414156578309673 in the cif file.,mp-1189325_processed.cif
mp-1189617.cif,Move atom at index 11 towards atom at index 14 by 1.2567587792196684 in the cif file.,mp-1189617_processed.cif
mp-1190360.cif,Move atom at index 16 towards atom at index 8 by 0.2739828330543179 in the cif file.,mp-1190360_processed.cif
mp-1190450.cif,Move atom at index 4 towards atom at index 8 by 0.2520705465772572 in the cif file.,mp-1190450_processed.cif
mp-1190471.cif,Move atom at index 16 towards atom at index 10 by 0.5853221038962864 in the cif file.,mp-1190471_processed.cif
mp-1190593.cif,Move atom at index 23 towards atom at index 9 by 0.10686407957149242 in the cif file.,mp-1190593_processed.cif
mp-1190765.cif,Move atom at index 11 towards atom at index 2 by 1.7835837316757746 in the cif file.,mp-1190765_processed.cif
mp-1190906.cif,Move atom at index 1 towards atom at index 6 by 0.4314152609923749 in the cif file.,mp-1190906_processed.cif
mp-1191263.cif,Move atom at index 23 towards atom at index 20 by 0.788301612368718 in the cif file.,mp-1191263_processed.cif
mp-1191575.cif,Move atom at index 10 towards atom at index 5 by 2.6004032111375057 in the cif file.,mp-1191575_processed.cif
mp-1191633.cif,Move atom at index 9 towards atom at index 21 by 1.8116949822661075 in the cif file.,mp-1191633_processed.cif
mp-1191681.cif,Move atom at index 0 towards atom at index 8 by 1.5425347927660842 in the cif file.,mp-1191681_processed.cif
mp-1192077.cif,Move atom at index 12 towards atom at index 8 by 0.5191518553401723 in the cif file.,mp-1192077_processed.cif
mp-1192111.cif,Move atom at index 5 towards atom at index 1 by 1.7163823605592194 in the cif file.,mp-1192111_processed.cif
mp-1192527.cif,Move atom at index 10 towards atom at index 14 by 1.4509688370889704 in the cif file.,mp-1192527_processed.cif
mp-1192550.cif,Move atom at index 19 towards atom at index 0 by 1.03112084292647 in the cif file.,mp-1192550_processed.cif
mp-1192556.cif,Move atom at index 17 towards atom at index 24 by 0.8014197496232659 in the cif file.,mp-1192556_processed.cif
mp-1192588.cif,Move atom at index 6 towards atom at index 9 by 1.5311397289557795 in the cif file.,mp-1192588_processed.cif
mp-1192755.cif,Move atom at index 10 towards atom at index 21 by 1.3853643519926622 in the cif file.,mp-1192755_processed.cif
mp-1192984.cif,Move atom at index 6 towards atom at index 14 by 2.8969953305567806 in the cif file.,mp-1192984_processed.cif
mp-1193276.cif,Move atom at index 4 towards atom at index 8 by 0.41491820812655544 in the cif file.,mp-1193276_processed.cif
mp-1193461.cif,Move atom at index 15 towards atom at index 3 by 2.2852480619883124 in the cif file.,mp-1193461_processed.cif
mp-1193658.cif,Move atom at index 9 towards atom at index 19 by 1.9834216472739103 in the cif file.,mp-1193658_processed.cif
mp-1193669.cif,Move atom at index 13 towards atom at index 22 by 1.0202058946512305 in the cif file.,mp-1193669_processed.cif
mp-1193753.cif,Move atom at index 21 towards atom at index 20 by 2.468308877949398 in the cif file.,mp-1193753_processed.cif
mp-1194315.cif,Move atom at index 7 towards atom at index 23 by 1.6509641001757418 in the cif file.,mp-1194315_processed.cif
mp-1194467.cif,Move atom at index 7 towards atom at index 1 by 0.355195223334802 in the cif file.,mp-1194467_processed.cif
mp-1194648.cif,Move atom at index 21 towards atom at index 18 by 0.8429796817553039 in the cif file.,mp-1194648_processed.cif
mp-1194808.cif,Move atom at index 29 towards atom at index 4 by 0.9456296384109428 in the cif file.,mp-1194808_processed.cif
mp-1194897.cif,Move atom at index 19 towards atom at index 29 by 2.0386008079364597 in the cif file.,mp-1194897_processed.cif
mp-1194954.cif,Move atom at index 52 towards atom at index 51 by 2.7821568774208023 in the cif file.,mp-1194954_processed.cif
mp-1195087.cif,Move atom at index 21 towards atom at index 19 by 0.7603654446506244 in the cif file.,mp-1195087_processed.cif
mp-1195106.cif,Move atom at index 29 towards atom at index 49 by 2.475449203805738 in the cif file.,mp-1195106_processed.cif
mp-1195319.cif,Move atom at index 28 towards atom at index 21 by 2.7895604344891263 in the cif file.,mp-1195319_processed.cif
mp-1195337.cif,Move atom at index 9 towards atom at index 15 by 0.48465514343340377 in the cif file.,mp-1195337_processed.cif
mp-1195540.cif,Move atom at index 21 towards atom at index 18 by 0.8220799820331807 in the cif file.,mp-1195540_processed.cif
mp-1195827.cif,Move atom at index 18 towards atom at index 17 by 0.9498158903124242 in the cif file.,mp-1195827_processed.cif
mp-1195929.cif,Move atom at index 19 towards atom at index 24 by 0.3525837899309946 in the cif file.,mp-1195929_processed.cif
mp-1195965.cif,Move atom at index 9 towards atom at index 14 by 1.1688919214645848 in the cif file.,mp-1195965_processed.cif
mp-1195967.cif,Move atom at index 14 towards atom at index 10 by 1.810081201272887 in the cif file.,mp-1195967_processed.cif
mp-1196244.cif,Move atom at index 51 towards atom at index 16 by 2.964272407554997 in the cif file.,mp-1196244_processed.cif
mp-1196468.cif,Move atom at index 10 towards atom at index 31 by 2.533534103873674 in the cif file.,mp-1196468_processed.cif
mp-1196513.cif,Move atom at index 11 towards atom at index 18 by 0.6941511579592393 in the cif file.,mp-1196513_processed.cif
mp-1196514.cif,Move atom at index 18 towards atom at index 1 by 2.142311250389037 in the cif file.,mp-1196514_processed.cif
mp-1197108.cif,Move atom at index 5 towards atom at index 83 by 2.5718722803070406 in the cif file.,mp-1197108_processed.cif
mp-1197227.cif,Move atom at index 14 towards atom at index 23 by 2.2997586126978837 in the cif file.,mp-1197227_processed.cif
mp-1197238.cif,Move atom at index 27 towards atom at index 1 by 0.9159569910986921 in the cif file.,mp-1197238_processed.cif
mp-1197636.cif,Move atom at index 4 towards atom at index 15 by 1.7224671121857562 in the cif file.,mp-1197636_processed.cif
mp-1197877.cif,Move atom at index 12 towards atom at index 14 by 1.9284696722303971 in the cif file.,mp-1197877_processed.cif
