input_cif,action_prompt,output_cif
mp-1027965.cif,Add one Sb at [0.61529156 5.28496573 8.19169101] to the cif file.,mp-1027965_processed.cif
mp-1027971.cif,Add one Db at [0.67759681 2.69673261 0.12976991] to the cif file.,mp-1027971_processed.cif
mp-1028124.cif,Add one Ho at [4.48980152 1.16881375 9.95456051] to the cif file.,mp-1028124_processed.cif
mp-1028136.cif,Add one Lr at [2.90649481 0.52188199 1.32974441] to the cif file.,mp-1028136_processed.cif
mp-1028229.cif,Add one Ag at [0.69582562 4.01087053 3.96284874] to the cif file.,mp-1028229_processed.cif
mp-1028374.cif,Add one Ho at [3.75026452 0.18887498 2.87527991] to the cif file.,mp-1028374_processed.cif
mp-1028383.cif,Add one Ag at [0.01430443 3.60640402 5.09991646] to the cif file.,mp-1028383_processed.cif
mp-1028854.cif,Add one Se at [ 0.2492006   1.97434817 20.67457153] to the cif file.,mp-1028854_processed.cif
mp-1029113.cif,Add one Am at [ 1.53482651  0.0283391  16.00878447] to the cif file.,mp-1029113_processed.cif
mp-1029368.cif,Add one Gd at [1.85513781 4.59723665 2.14735716] to the cif file.,mp-1029368_processed.cif
mp-1031131.cif,Add one Hg at [6.43718938 0.85702369 1.12704312] to the cif file.,mp-1031131_processed.cif
mp-1032360.cif,Add one Ag at [3.66723193 2.49834133 4.30635325] to the cif file.,mp-1032360_processed.cif
mp-1033383.cif,Add one Nd at [7.26537859 3.74390444 0.11643395] to the cif file.,mp-1033383_processed.cif
mp-1034355.cif,Add one Bh at [0.07557164 6.61397847 1.31731637] to the cif file.,mp-1034355_processed.cif
mp-1035597.cif,Add one Pd at [3.56066778 4.73457275 2.18014346] to the cif file.,mp-1035597_processed.cif
mp-1035800.cif,Add one Na at [3.01944952 4.54777567 0.50611487] to the cif file.,mp-1035800_processed.cif
mp-1037450.cif,Add one Ar at [7.82775661 4.76249877 6.69436834] to the cif file.,mp-1037450_processed.cif
mp-1038247.cif,Add one Cf at [0.33380374 6.94192816 6.30738141] to the cif file.,mp-1038247_processed.cif
mp-1038590.cif,Add one Co at [1.64668581 4.62920505 5.17983213] to the cif file.,mp-1038590_processed.cif
mp-1038638.cif,Add one Rb at [7.50684361 1.63697377 0.5051993 ] to the cif file.,mp-1038638_processed.cif
mp-1039951.cif,Add one H at [1.32872846 8.29218614 1.43184428] to the cif file.,mp-1039951_processed.cif
mp-1040370.cif,Add one Na at [1.39458749 8.34116182 0.98194681] to the cif file.,mp-1040370_processed.cif
mp-1041045.cif,Add one Pa at [11.63690125  4.2546825  14.22464743] to the cif file.,mp-1041045_processed.cif
mp-1041056.cif,Add one Rh at [0.23818516 0.02048216 3.25230252] to the cif file.,mp-1041056_processed.cif
mp-1041213.cif,Add one Na at [ 8.13746769 10.33736854  8.1608666 ] to the cif file.,mp-1041213_processed.cif
mp-1042028.cif,Add one Ac at [1.47973809 0.21341234 1.13938696] to the cif file.,mp-1042028_processed.cif
mp-1042158.cif,Add one Hg at [0.37454499 3.21298736 5.93440841] to the cif file.,mp-1042158_processed.cif
mp-1042205.cif,Add one Be at [2.43463987 3.32390595 1.81043787] to the cif file.,mp-1042205_processed.cif
mp-1042378.cif,Add one Al at [ 3.66453569  0.37706693 10.64977946] to the cif file.,mp-1042378_processed.cif
mp-1042415.cif,Add one Eu at [ 3.04952285  7.09135327 13.85624853] to the cif file.,mp-1042415_processed.cif
mp-1042656.cif,Add one Li at [1.49623793 6.24626352 9.34724803] to the cif file.,mp-1042656_processed.cif
mp-1042677.cif,Add one U at [ 2.44799423 -2.97940202  9.35782372] to the cif file.,mp-1042677_processed.cif
mp-1042685.cif,Add one Pm at [-1.06660159  5.69551575  7.26721276] to the cif file.,mp-1042685_processed.cif
mp-1042896.cif,Add one La at [5.41444505 5.27350647 4.04478629] to the cif file.,mp-1042896_processed.cif
mp-1043828.cif,Add one W at [3.38738229 4.49547064 0.48740306] to the cif file.,mp-1043828_processed.cif
mp-1044049.cif,Add one Eu at [ 5.54033568  1.99384323 11.14357636] to the cif file.,mp-1044049_processed.cif
mp-1044636.cif,Add one Br at [2.18927195 6.61251885 3.37085176] to the cif file.,mp-1044636_processed.cif
mp-1045786.cif,Add one Ca at [2.92377568 4.46702562 2.41656957] to the cif file.,mp-1045786_processed.cif
mp-1045992.cif,Add one Nh at [1.47481218 5.05215205 8.29392109] to the cif file.,mp-1045992_processed.cif
mp-1046286.cif,Add one Cu at [15.31699249  4.27864676  3.86389165] to the cif file.,mp-1046286_processed.cif
mp-1047007.cif,Add one Te at [4.26914879 4.29964637 3.37603702] to the cif file.,mp-1047007_processed.cif
mp-1047085.cif,Add one Mo at [18.12622763  4.41634222  0.70093069] to the cif file.,mp-1047085_processed.cif
mp-1047504.cif,Add one Hf at [ 2.216328   -0.2632878   1.58731671] to the cif file.,mp-1047504_processed.cif
mp-1047641.cif,Add one Pr at [1.21318903 2.43232171 8.44496545] to the cif file.,mp-1047641_processed.cif
mp-1047798.cif,Add one Mg at [4.8558042  2.53100494 7.72129727] to the cif file.,mp-1047798_processed.cif
mp-1048141.cif,Add one Lr at [2.85805669 2.35120549 3.63169367] to the cif file.,mp-1048141_processed.cif
mp-1048241.cif,Add one He at [3.63340403 6.15781706 7.1062781 ] to the cif file.,mp-1048241_processed.cif
mp-1048742.cif,Add one Ga at [ 1.9433571  -1.34071328  3.47763167] to the cif file.,mp-1048742_processed.cif
mp-1048819.cif,Add one Rb at [ 3.80810394  2.33786027 10.14031448] to the cif file.,mp-1048819_processed.cif
mp-10543.cif,Add one Fl at [-0.12741433  1.70607602  1.05327837] to the cif file.,mp-10543_processed.cif
mp-1073454.cif,Add one Rb at [2.1854492  1.54713711 3.39960762] to the cif file.,mp-1073454_processed.cif
mp-1073857.cif,Add one Nd at [-1.74132708  3.47695057  4.37727122] to the cif file.,mp-1073857_processed.cif
mp-1074382.cif,Add one B at [-0.28027543 -2.61291707  5.82564306] to the cif file.,mp-1074382_processed.cif
mp-1075115.cif,Add one Ge at [ 5.430045   -1.43144678  3.27993811] to the cif file.,mp-1075115_processed.cif
mp-1076171.cif,Add one Rn at [5.20687646 0.89513584 0.86058996] to the cif file.,mp-1076171_processed.cif
mp-1076264.cif,Add one Yb at [6.85687401 1.14171027 6.06085969] to the cif file.,mp-1076264_processed.cif
mp-1080179.cif,Add one Y at [2.03818251 0.04108256 5.96582268] to the cif file.,mp-1080179_processed.cif
mp-1080349.cif,Add one Fm at [-0.57830371 -1.3511797  11.31418966] to the cif file.,mp-1080349_processed.cif
mp-1080354.cif,Add one Zn at [4.48533993 2.06384723 2.47873564] to the cif file.,mp-1080354_processed.cif
mp-1080713.cif,Add one Og at [2.74310736 0.7443077  1.92198771] to the cif file.,mp-1080713_processed.cif
mp-1094804.cif,Add one As at [2.30202127 1.51228812 4.65175953] to the cif file.,mp-1094804_processed.cif
mp-1095083.cif,Add one La at [6.10650077 3.86781798 1.2578042 ] to the cif file.,mp-1095083_processed.cif
mp-1095476.cif,Add one Cn at [3.25019911 1.68790018 2.52734209] to the cif file.,mp-1095476_processed.cif
mp-1095575.cif,Add one Sb at [-0.96240294 -0.08954047  2.89092608] to the cif file.,mp-1095575_processed.cif
mp-1095585.cif,Add one Fm at [ 3.72570221  0.84077201 10.97464708] to the cif file.,mp-1095585_processed.cif
mp-1095643.cif,Add one Y at [1.56565689 4.16188418 0.76732701] to the cif file.,mp-1095643_processed.cif
mp-1095675.cif,Add one S at [3.37648488 3.28911784 1.35659376] to the cif file.,mp-1095675_processed.cif
mp-1095677.cif,Add one Mo at [0.21666115 4.34037316 5.7596103 ] to the cif file.,mp-1095677_processed.cif
mp-1096913.cif,Add one C at [0.58352754 3.16306696 1.30663379] to the cif file.,mp-1096913_processed.cif
mp-1099100.cif,Add one B at [1.58387223 2.83467634 2.38675065] to the cif file.,mp-1099100_processed.cif
mp-1100340.cif,Add one Zn at [3.17720033 4.32263488 3.33816657] to the cif file.,mp-1100340_processed.cif
mp-1100512.cif,Add one Re at [3.40578095 4.80110933 4.83539434] to the cif file.,mp-1100512_processed.cif
mp-1100602.cif,Add one V at [1.03410957 4.07528301 6.14949897] to the cif file.,mp-1100602_processed.cif
mp-1100645.cif,Add one Ce at [ 7.67971778  1.73384085 13.63318604] to the cif file.,mp-1100645_processed.cif
mp-1100655.cif,Add one Cm at [10.56772136  2.0763674   1.30437425] to the cif file.,mp-1100655_processed.cif
mp-1100709.cif,Add one Ga at [ 2.03898918 -0.16569208  1.60978943] to the cif file.,mp-1100709_processed.cif
mp-1100895.cif,Add one Dy at [3.38628898 4.74812192 2.2097257 ] to the cif file.,mp-1100895_processed.cif
mp-1101365.cif,Add one Bk at [5.42121359 5.13787494 3.82290498] to the cif file.,mp-1101365_processed.cif
mp-1101490.cif,Add one I at [5.98250627 1.86794078 8.06417   ] to the cif file.,mp-1101490_processed.cif
mp-1101729.cif,Add one Ru at [8.48164774 4.76291662 8.68704594] to the cif file.,mp-1101729_processed.cif
mp-1101899.cif,Add one Mg at [-1.839887    3.75818616  3.84301224] to the cif file.,mp-1101899_processed.cif
mp-1102433.cif,Add one No at [1.39412404 1.20565841 3.15668902] to the cif file.,mp-1102433_processed.cif
mp-1102534.cif,Add one Os at [1.6666996  4.29665626 2.91604059] to the cif file.,mp-1102534_processed.cif
mp-1102795.cif,Add one Al at [3.60095658 1.86573864 7.62810074] to the cif file.,mp-1102795_processed.cif
mp-1102865.cif,Add one Ce at [0.23014511 0.67704601 3.87022494] to the cif file.,mp-1102865_processed.cif
mp-1102948.cif,Add one Sc at [3.88621357 0.10383196 0.75909453] to the cif file.,mp-1102948_processed.cif
mp-1102963.cif,Add one Pu at [1.82740548 5.30831264 4.90155786] to the cif file.,mp-1102963_processed.cif
mp-1103212.cif,Add one Co at [0.58146973 5.05011141 3.02161259] to the cif file.,mp-1103212_processed.cif
mp-1103303.cif,Add one Md at [2.06103293 4.06782268 3.23453018] to the cif file.,mp-1103303_processed.cif
mp-1103651.cif,Add one Mo at [1.8464654  1.65019885 9.82110749] to the cif file.,mp-1103651_processed.cif
mp-1104386.cif,Add one Ho at [7.88991505 6.32999923 3.69469989] to the cif file.,mp-1104386_processed.cif
mp-1104404.cif,Add one Pr at [5.83203661 3.44481477 4.0318869 ] to the cif file.,mp-1104404_processed.cif
mp-1104448.cif,Add one Pd at [0.9732056  5.55328686 0.97341173] to the cif file.,mp-1104448_processed.cif
mp-1105372.cif,Add one Xe at [3.43926063 0.31215484 3.13890089] to the cif file.,mp-1105372_processed.cif
mp-1105581.cif,Add one Cn at [2.44886195 0.57095533 1.60350306] to the cif file.,mp-1105581_processed.cif
mp-1105587.cif,Add one Th at [4.84444321 7.42138748 1.31332041] to the cif file.,mp-1105587_processed.cif
mp-1105631.cif,Add one Sn at [4.1556416  2.35833554 7.13520742] to the cif file.,mp-1105631_processed.cif
mp-1105736.cif,Add one Rb at [0.65013114 2.18919812 0.55138581] to the cif file.,mp-1105736_processed.cif
mp-1105952.cif,Add one Be at [0.69217765 7.49559682 3.62142288] to the cif file.,mp-1105952_processed.cif
mp-1105985.cif,Add one Cr at [21.40122002  3.53798224  4.27856576] to the cif file.,mp-1105985_processed.cif
mp-1106159.cif,Add one Bk at [4.84882602 0.43756146 3.79539297] to the cif file.,mp-1106159_processed.cif
mp-1110626.cif,Add one Rn at [7.54479204 4.77793746 3.04565064] to the cif file.,mp-1110626_processed.cif
mp-1110754.cif,Add one In at [9.59095526 2.1117774  2.5103833 ] to the cif file.,mp-1110754_processed.cif
mp-1111211.cif,Add one Rn at [12.66121038  6.08812822  2.50368443] to the cif file.,mp-1111211_processed.cif
mp-1111610.cif,Add one Br at [3.29636413 1.24656236 1.59222441] to the cif file.,mp-1111610_processed.cif
mp-1111940.cif,Add one Cr at [4.24510428 4.77363567 1.03901646] to the cif file.,mp-1111940_processed.cif
mp-1112257.cif,Add one Cn at [4.09749911 2.74263397 2.92667778] to the cif file.,mp-1112257_processed.cif
mp-1112416.cif,Add one Cn at [4.8574424  3.81596775 2.32359737] to the cif file.,mp-1112416_processed.cif
mp-11143.cif,Add one P at [2.42815789 1.94329484 5.30332434] to the cif file.,mp-11143_processed.cif
mp-11145.cif,Add one Os at [-1.12662774  5.63227347  3.31499481] to the cif file.,mp-11145_processed.cif
mp-1120749.cif,Add one Ti at [2.8023101  0.64188402 1.51108235] to the cif file.,mp-1120749_processed.cif
mp-11250.cif,Add one Kr at [3.34687421 1.48931406 7.20077339] to the cif file.,mp-11250_processed.cif
mp-1157680.cif,Add one He at [5.76998233 5.16874165 1.66765284] to the cif file.,mp-1157680_processed.cif
mp-1173361.cif,Add one Zr at [-1.44198757  3.15859036  4.69874773] to the cif file.,mp-1173361_processed.cif
mp-1173548.cif,Add one Bh at [ 2.39821897  2.93518477 10.74363891] to the cif file.,mp-1173548_processed.cif
mp-1173561.cif,Add one I at [9.96272931 2.77892664 0.05119601] to the cif file.,mp-1173561_processed.cif
mp-1173706.cif,Add one Ac at [0.39014021 1.26685412 9.94677627] to the cif file.,mp-1173706_processed.cif
mp-1173883.cif,Add one Sc at [0.27815359 1.90131265 4.94202043] to the cif file.,mp-1173883_processed.cif
mp-1174010.cif,Add one Rh at [1.16740383 0.52952824 3.65534247] to the cif file.,mp-1174010_processed.cif
mp-1174079.cif,Add one Rb at [-0.21200718 -0.03064719  1.85458519] to the cif file.,mp-1174079_processed.cif
mp-1174299.cif,Add one Cn at [4.34918305 0.43660954 2.837828  ] to the cif file.,mp-1174299_processed.cif
mp-1174536.cif,Add one B at [1.26392421 9.24925158 8.15597067] to the cif file.,mp-1174536_processed.cif
mp-1174549.cif,Add one Mc at [ 4.91835443  2.77714262 16.89821364] to the cif file.,mp-1174549_processed.cif
mp-1174561.cif,Add one Ge at [2.26007725 0.81689142 1.86122582] to the cif file.,mp-1174561_processed.cif
mp-1174631.cif,Add one Sm at [-1.80048632  0.67060613  6.25575502] to the cif file.,mp-1174631_processed.cif
mp-1174708.cif,Add one Lv at [0.67759318 2.94444693 3.14920821] to the cif file.,mp-1174708_processed.cif
mp-1175060.cif,Add one Rh at [-0.04603384  1.42095906  2.35658307] to the cif file.,mp-1175060_processed.cif
mp-1175670.cif,Add one Ni at [4.39713715 4.13145316 5.30065703] to the cif file.,mp-1175670_processed.cif
mp-1175676.cif,Add one C at [3.09445378 5.73032073 7.26469751] to the cif file.,mp-1175676_processed.cif
mp-1175716.cif,Add one Tc at [13.43794719  4.91691435  3.34431268] to the cif file.,mp-1175716_processed.cif
mp-1176074.cif,Add one Pb at [ 2.1902545  11.02416969  7.30676948] to the cif file.,mp-1176074_processed.cif
mp-1176243.cif,Add one Pr at [3.79379918 0.51002886 3.19842865] to the cif file.,mp-1176243_processed.cif
mp-1176471.cif,Add one Ds at [5.29234932 1.29985449 5.64485407] to the cif file.,mp-1176471_processed.cif
mp-1176486.cif,Add one W at [16.07219604  7.69995548  6.99323944] to the cif file.,mp-1176486_processed.cif
mp-1176593.cif,Add one Cr at [6.09426781 6.60076067 8.76679869] to the cif file.,mp-1176593_processed.cif
mp-1176664.cif,Add one I at [0.36281471 2.63024692 8.52678592] to the cif file.,mp-1176664_processed.cif
mp-1176678.cif,Add one Xe at [0.42858579 3.00210583 4.34561264] to the cif file.,mp-1176678_processed.cif
mp-1176692.cif,Add one Bk at [3.32789355 2.8284812  2.00489702] to the cif file.,mp-1176692_processed.cif
mp-1176965.cif,Add one Ts at [1.39890703 5.24029849 1.7859956 ] to the cif file.,mp-1176965_processed.cif
mp-1177279.cif,Add one Ne at [3.94055969 4.71593043 5.68543093] to the cif file.,mp-1177279_processed.cif
mp-1177537.cif,Add one Es at [0.77334843 0.28955166 5.39651022] to the cif file.,mp-1177537_processed.cif
mp-1177559.cif,Add one Hs at [1.5194539  6.94618091 5.19906485] to the cif file.,mp-1177559_processed.cif
mp-1177564.cif,Add one Cn at [4.52065484 0.22755272 8.8222485 ] to the cif file.,mp-1177564_processed.cif
mp-1177801.cif,Add one Se at [4.00755772 1.80971186 0.15322468] to the cif file.,mp-1177801_processed.cif
mp-1178026.cif,Add one Ni at [-3.17332628  0.54802289  4.95464268] to the cif file.,mp-1178026_processed.cif
mp-1178085.cif,Add one Ru at [2.7386117  3.81707826 0.64842907] to the cif file.,mp-1178085_processed.cif
mp-1178148.cif,Add one N at [0.74727709 4.54174478 4.01496939] to the cif file.,mp-1178148_processed.cif
mp-1178259.cif,Add one Rn at [7.29595937 2.65851949 5.24066342] to the cif file.,mp-1178259_processed.cif
mp-1178586.cif,Add one Zr at [9.77777598 2.56565333 8.75889099] to the cif file.,mp-1178586_processed.cif
mp-1180130.cif,Add one No at [1.14092515 6.39180126 0.55262593] to the cif file.,mp-1180130_processed.cif
mp-1180252.cif,Add one W at [0.95913334 6.93401211 4.12921116] to the cif file.,mp-1180252_processed.cif
mp-1180744.cif,Add one Tb at [1.75050832 5.63302253 0.52880618] to the cif file.,mp-1180744_processed.cif
mp-1180763.cif,Add one Tc at [-2.38632686  7.49407576  2.97749305] to the cif file.,mp-1180763_processed.cif
mp-1181255.cif,Add one Rn at [6.68135123 4.0222974  7.15725847] to the cif file.,mp-1181255_processed.cif
mp-1181584.cif,Add one Hf at [22.1573446   2.02677237  2.39672825] to the cif file.,mp-1181584_processed.cif
mp-1182011.cif,Add one Na at [7.34395466 4.15520708 7.82640673] to the cif file.,mp-1182011_processed.cif
mp-1182045.cif,Add one Rh at [11.25248319  3.34188694  5.60373848] to the cif file.,mp-1182045_processed.cif
mp-1182066.cif,Add one At at [4.28439322 8.27385234 1.14037358] to the cif file.,mp-1182066_processed.cif
mp-1182302.cif,Add one Ce at [ 1.99715403 14.66097737  4.92625128] to the cif file.,mp-1182302_processed.cif
mp-1182516.cif,Add one Rg at [2.43407895 1.6787552  0.83171376] to the cif file.,mp-1182516_processed.cif
mp-1182952.cif,Add one Mc at [0.06994914 1.50370577 4.16413487] to the cif file.,mp-1182952_processed.cif
mp-1182993.cif,Add one Nd at [4.65600293 4.88866726 3.15464135] to the cif file.,mp-1182993_processed.cif
mp-1185691.cif,Add one Rn at [3.34978046 8.97517069 4.61466187] to the cif file.,mp-1185691_processed.cif
mp-1185729.cif,Add one Ar at [-1.27613296  0.33387997  4.43730237] to the cif file.,mp-1185729_processed.cif
mp-1185730.cif,Add one Ra at [-1.06030863  8.28890641  0.27567965] to the cif file.,mp-1185730_processed.cif
mp-1186069.cif,Add one K at [3.56203579 4.38516144 0.41664603] to the cif file.,mp-1186069_processed.cif
mp-1188168.cif,Add one Fl at [3.8744918  2.28701546 7.10069685] to the cif file.,mp-1188168_processed.cif
mp-1188839.cif,Add one Ne at [ 1.6605739   1.17190209 17.44748489] to the cif file.,mp-1188839_processed.cif
mp-1189137.cif,Add one Ru at [ 1.58969591 11.35251401  5.61571   ] to the cif file.,mp-1189137_processed.cif
mp-1189325.cif,Add one Sm at [6.27619453 3.43016264 0.58665328] to the cif file.,mp-1189325_processed.cif
mp-1189617.cif,Add one Og at [-0.38801686 -3.58949553  6.82753405] to the cif file.,mp-1189617_processed.cif
mp-1190360.cif,Add one Pu at [4.43482458 1.34886798 0.39343999] to the cif file.,mp-1190360_processed.cif
mp-1190450.cif,Add one Re at [-0.10302774  3.20497167  3.92660491] to the cif file.,mp-1190450_processed.cif
mp-1190471.cif,Add one Ga at [5.12633385 0.82244348 3.19887313] to the cif file.,mp-1190471_processed.cif
mp-1190593.cif,Add one In at [0.69367478 1.76467569 2.05800874] to the cif file.,mp-1190593_processed.cif
mp-1190765.cif,Add one F at [-0.7067607  -0.2954096   3.59677756] to the cif file.,mp-1190765_processed.cif
mp-1190906.cif,Add one Pm at [1.08719676 5.30599882 4.76720854] to the cif file.,mp-1190906_processed.cif
mp-1191263.cif,Add one Cd at [3.76706855 1.98977427 0.84704927] to the cif file.,mp-1191263_processed.cif
mp-1191575.cif,Add one Hf at [5.98116511 5.9690202  6.10798923] to the cif file.,mp-1191575_processed.cif
mp-1191633.cif,Add one Be at [0.356325   3.38287215 0.86952121] to the cif file.,mp-1191633_processed.cif
mp-1191681.cif,Add one Sb at [2.04091014 3.09088867 2.74838079] to the cif file.,mp-1191681_processed.cif
mp-1192077.cif,Add one Ti at [1.51859441 4.70227999 2.30301664] to the cif file.,mp-1192077_processed.cif
mp-1192111.cif,Add one Fr at [1.82139116 2.92823585 1.83317501] to the cif file.,mp-1192111_processed.cif
mp-1192527.cif,Add one Y at [3.28081984 2.02084424 0.17018804] to the cif file.,mp-1192527_processed.cif
mp-1192550.cif,Add one Cs at [ 5.9343643   5.63266535 10.03540203] to the cif file.,mp-1192550_processed.cif
mp-1192556.cif,Add one Rh at [ 0.25115796  5.15493462 10.5656794 ] to the cif file.,mp-1192556_processed.cif
mp-1192588.cif,Add one Kr at [4.41090254 0.23823959 5.66672072] to the cif file.,mp-1192588_processed.cif
mp-1192755.cif,Add one Rg at [ 5.47257551 -0.3387767   2.74691771] to the cif file.,mp-1192755_processed.cif
mp-1192984.cif,Add one Nb at [4.24818401 0.12765108 4.19002473] to the cif file.,mp-1192984_processed.cif
mp-1193276.cif,Add one Pa at [2.00663477 4.59195304 5.38223319] to the cif file.,mp-1193276_processed.cif
mp-1193461.cif,Add one Ga at [ 2.76252508  1.1193074  16.47595519] to the cif file.,mp-1193461_processed.cif
mp-1193658.cif,Add one Pd at [3.44284922 8.57120341 4.47655244] to the cif file.,mp-1193658_processed.cif
mp-1193669.cif,Add one Al at [1.07880638 2.56830134 7.8859172 ] to the cif file.,mp-1193669_processed.cif
mp-1193753.cif,Add one Rf at [3.28148673 1.71097435 5.01609041] to the cif file.,mp-1193753_processed.cif
mp-1194315.cif,Add one Pd at [-5.98642254  3.71991264  4.21436789] to the cif file.,mp-1194315_processed.cif
mp-1194467.cif,Add one Cd at [4.56709069 2.89245357 4.06140617] to the cif file.,mp-1194467_processed.cif
mp-1194648.cif,Add one Mc at [3.11771561 3.99994422 8.36803173] to the cif file.,mp-1194648_processed.cif
mp-1194808.cif,Add one Rb at [3.77808711 7.72460048 5.20797525] to the cif file.,mp-1194808_processed.cif
mp-1194897.cif,Add one Cr at [7.54055557 3.0033366  3.89787264] to the cif file.,mp-1194897_processed.cif
mp-1194954.cif,Add one Pd at [6.20701684 3.83667546 9.2737016 ] to the cif file.,mp-1194954_processed.cif
mp-1195087.cif,Add one Sg at [3.86166693 6.52362537 5.60103277] to the cif file.,mp-1195087_processed.cif
mp-1195106.cif,Add one La at [1.30893611 5.48470844 1.99342083] to the cif file.,mp-1195106_processed.cif
mp-1195319.cif,Add one Si at [-0.22370647  1.82060642  1.58055937] to the cif file.,mp-1195319_processed.cif
mp-1195337.cif,Add one Nd at [5.83826565 2.1959255  3.09292228] to the cif file.,mp-1195337_processed.cif
mp-1195540.cif,Add one Ds at [-3.52804513  7.13141735  0.08489883] to the cif file.,mp-1195540_processed.cif
mp-1195827.cif,Add one Gd at [4.65637527 7.2879845  9.56964602] to the cif file.,mp-1195827_processed.cif
mp-1195929.cif,Add one Xe at [7.14664841 4.02551178 2.70318866] to the cif file.,mp-1195929_processed.cif
mp-1195965.cif,Add one Li at [2.96413234 5.07436159 5.63661219] to the cif file.,mp-1195965_processed.cif
mp-1195967.cif,Add one Er at [1.20476015 4.25573461 1.00193392] to the cif file.,mp-1195967_processed.cif
mp-1196244.cif,Add one In at [5.86158207 0.92916451 7.8452264 ] to the cif file.,mp-1196244_processed.cif
mp-1196468.cif,Add one Zr at [2.09311376 1.90312441 4.63141446] to the cif file.,mp-1196468_processed.cif
mp-1196513.cif,Add one Pr at [7.10419651 3.4885872  9.99725802] to the cif file.,mp-1196513_processed.cif
mp-1196514.cif,Add one Cu at [ 4.11069313 11.63706784  2.98784931] to the cif file.,mp-1196514_processed.cif
mp-1197108.cif,Add one Co at [-0.38850049 10.09157656  8.5536175 ] to the cif file.,mp-1197108_processed.cif
mp-1197227.cif,Add one Kr at [6.64102593 5.35030623 1.087952  ] to the cif file.,mp-1197227_processed.cif
mp-1197238.cif,Add one Bh at [1.61447785 8.62051481 8.76733752] to the cif file.,mp-1197238_processed.cif
mp-1197636.cif,Add one Cf at [1.86982494 3.88669002 1.64551921] to the cif file.,mp-1197636_processed.cif
mp-1197877.cif,Add one Ni at [ 6.72189289  6.0926817  14.63812109] to the cif file.,mp-1197877_processed.cif
mp-1198057.cif,Add one As at [ 2.68848666  2.00199028 14.82914879] to the cif file.,mp-1198057_processed.cif
mp-1198140.cif,Add one Sr at [ 3.8227872   3.85089675 11.37057858] to the cif file.,mp-1198140_processed.cif
mp-1198411.cif,Add one Sr at [4.43723716 6.53132138 0.45163233] to the cif file.,mp-1198411_processed.cif
mp-1198574.cif,Add one V at [7.15140743 0.36848042 6.22406609] to the cif file.,mp-1198574_processed.cif
mp-1198593.cif,Add one Md at [9.63796079 4.04380199 2.12661679] to the cif file.,mp-1198593_processed.cif
mp-1198603.cif,Add one In at [4.18918904 2.44314649 1.38196694] to the cif file.,mp-1198603_processed.cif
mp-1198841.cif,Add one Bh at [ 3.58467215  5.24887406 14.50315218] to the cif file.,mp-1198841_processed.cif
mp-1199018.cif,Add one Md at [ 0.77534371  3.81231685 12.46806081] to the cif file.,mp-1199018_processed.cif
mp-1199088.cif,Add one Re at [-2.69399114  3.6696373   8.23198953] to the cif file.,mp-1199088_processed.cif
mp-1199566.cif,Add one I at [-0.57961257  8.32601473  6.90981671] to the cif file.,mp-1199566_processed.cif
mp-1199672.cif,Add one B at [4.64195156 6.4395735  0.859318  ] to the cif file.,mp-1199672_processed.cif
mp-1200359.cif,Add one Mn at [1.65286687 8.42084127 3.38874534] to the cif file.,mp-1200359_processed.cif
