input_cif,action_prompt,output_cif
mp-1042685.cif,"Move atoms at indices [64, 79, 56, 54, 82, 16, 75, 7, 41, 61, 23, 22, 78, 20, 84, 4, 74, 21, 38, 87, 57, 60, 68, 73, 36] by [ 1.31203573 -0.15948288  0.43244669] in the cif file.",mp-1042685_processed.cif
mp-1042896.cif,"Move atoms at indices [2, 7, 6, 5, 1, 15, 17, 8, 14, 13, 16, 10] by [-2.088651    0.17129845  1.91366431] in the cif file.",mp-1042896_processed.cif
mp-1043828.cif,"Move atoms at indices [1, 33, 12, 9, 27, 19, 18, 23] by [-3.28345375 -2.13624029  1.28655542] in the cif file.",mp-1043828_processed.cif
mp-1044049.cif,"Move atoms at indices [23, 21, 13, 6, 8, 4, 27, 18, 24, 5, 12, 10, 38, 2, 0, 1, 15, 9, 33, 19, 11, 32, 7, 39, 37, 29, 26, 42, 43, 20, 14, 31, 41, 34, 35, 40] by [2.36324666 2.64797183 0.86999213] in the cif file.",mp-1044049_processed.cif
mp-1044636.cif,"Move atoms at indices [48, 4, 38, 39, 43, 28, 36, 47, 31, 22, 29, 14, 33, 19, 15, 30, 37, 21, 34, 6, 45, 11, 17, 32, 27, 25, 26, 9, 2, 13, 12, 18, 20, 8, 41, 35, 24, 40, 3, 16, 10, 1, 7, 46] by [ 0.7929831  -0.22729713 -2.29439555] in the cif file.",mp-1044636_processed.cif
mp-1045786.cif,"Move atoms at indices [2, 1, 14, 23, 18, 24, 4, 0, 25, 13, 9, 8, 15, 21, 31, 29, 28, 27, 12, 6, 35, 5, 32] by [-4.82327558 -0.93509466  0.31880031] in the cif file.",mp-1045786_processed.cif
mp-1045992.cif,"Move atoms at indices [0, 2, 4, 6, 5, 14, 1, 12, 11, 13] by [ 1.42570934 -3.72975418 -2.62524639] in the cif file.",mp-1045992_processed.cif
mp-1046286.cif,"Move atoms at indices [5, 3, 2, 23, 24, 9, 0, 11, 18, 6, 21, 4, 7, 19, 20] by [1.0054999  1.56516319 6.60349292] in the cif file.",mp-1046286_processed.cif
mp-1047007.cif,"Move atoms at indices [13, 0, 8, 5, 7, 6, 9, 10, 1, 12, 4, 11] by [-1.73096037 -4.59555407  4.47080429] in the cif file.",mp-1047007_processed.cif
mp-1047085.cif,"Move atoms at indices [7, 8, 23, 19, 10, 4, 12, 15, 6, 5, 16, 13, 9] by [-3.44112334 -0.21602091  0.47201312] in the cif file.",mp-1047085_processed.cif
mp-1047504.cif,"Move atoms at indices [8, 0] by [3.96752244 2.10056935 2.6940188 ] in the cif file.",mp-1047504_processed.cif
mp-1047641.cif,"Move atoms at indices [3, 1, 10] by [ 0.64418574  1.18327525 -1.24339536] in the cif file.",mp-1047641_processed.cif
mp-1047798.cif,"Move atoms at indices [6, 11, 17, 45, 27, 22, 30, 42, 29, 14, 37, 46, 0] by [-0.11984184  0.09856858  0.98098964] in the cif file.",mp-1047798_processed.cif
mp-1048141.cif,"Move atoms at indices [21, 2, 23, 25, 9, 24, 16, 13, 18, 3] by [0.5462016  1.12004751 0.93232567] in the cif file.",mp-1048141_processed.cif
mp-1048241.cif,"Move atoms at indices [8, 21, 14, 17, 18, 25, 6, 5, 10, 24, 4] by [-3.97758296 -4.33220486 -0.68967089] in the cif file.",mp-1048241_processed.cif
mp-1048742.cif,"Move atoms at indices [12, 18, 10, 25, 4, 1, 11, 8, 13, 15, 19, 14, 16, 17, 2, 22, 0, 24] by [-1.26963335 -0.86689094  3.3772342 ] in the cif file.",mp-1048742_processed.cif
mp-1048819.cif,"Move atoms at indices [24, 38, 30, 14, 4, 13, 8, 31, 6, 5, 21, 12, 10, 7, 9, 11, 17] by [-3.65251981 -1.77084204  2.90828869] in the cif file.",mp-1048819_processed.cif
mp-10543.cif,"Move atoms at indices [14, 11, 12, 10, 1, 8, 3, 0, 13, 2, 15, 7] by [ 0.09881724 -1.52450392  3.22217991] in the cif file.",mp-10543_processed.cif
mp-1073454.cif,"Move atoms at indices [3, 13, 0, 7, 11, 20, 9, 15, 10, 8, 16, 1, 18, 4, 12, 17, 6, 21, 14, 5, 19, 22, 23, 2] by [-2.67185548 -0.8254961   0.07465592] in the cif file.",mp-1073454_processed.cif
mp-1073857.cif,Move atoms at indices [0] by [-0.85376251 -0.44168956 -0.07567433] in the cif file.,mp-1073857_processed.cif
mp-1074382.cif,"Move atoms at indices [5, 8, 2, 7, 12, 1, 6, 10, 4, 11, 9] by [ 1.12576811  1.46627073 -0.57564406] in the cif file.",mp-1074382_processed.cif
mp-1075115.cif,"Move atoms at indices [3, 0, 5, 1, 11, 8, 4, 13, 2, 12, 7, 10, 9, 6] by [ 1.59390842  0.25083474 -1.59987634] in the cif file.",mp-1075115_processed.cif
mp-1076171.cif,"Move atoms at indices [10, 21, 13, 8, 26, 36, 38, 23, 9, 15, 37, 7, 28, 35, 33, 16, 3, 6, 27, 24, 17, 14] by [-1.39562041  2.25700845 -2.06928939] in the cif file.",mp-1076171_processed.cif
mp-1076264.cif,"Move atoms at indices [35, 1, 27, 14, 15, 33, 19, 36, 2, 31, 7, 0, 10, 22, 17, 37, 29, 6, 25, 13, 5, 38, 30, 18] by [-0.64426799 -2.02009027  2.35824961] in the cif file.",mp-1076264_processed.cif
mp-1080179.cif,"Move atoms at indices [6, 9, 4, 2, 7, 3, 8, 5] by [-2.90570597 -0.44874099  0.36129466] in the cif file.",mp-1080179_processed.cif
mp-1080349.cif,"Move atoms at indices [5, 7, 11, 2, 3, 14, 13, 9, 0, 8, 17, 15, 6, 10, 1, 16, 12] by [-0.13906927  2.28860419  0.37373359] in the cif file.",mp-1080349_processed.cif
mp-1080354.cif,"Move atoms at indices [9, 5, 19, 3] by [-2.42259565 -2.22063068 -1.08639574] in the cif file.",mp-1080354_processed.cif
mp-1080713.cif,"Move atoms at indices [3, 5, 1] by [-0.49974623  0.83139784 -0.4484615 ] in the cif file.",mp-1080713_processed.cif
mp-1094804.cif,"Move atoms at indices [0, 1, 10, 9, 7, 6, 4, 11, 2, 3] by [ 0.01182261 -1.31131202  4.64591606] in the cif file.",mp-1094804_processed.cif
mp-1095083.cif,"Move atoms at indices [6, 3, 8, 4, 7, 5, 1, 2, 0] by [-2.01262959 -1.1159436  -2.12592767] in the cif file.",mp-1095083_processed.cif
mp-1095476.cif,"Move atoms at indices [8, 3, 11, 2, 6, 7, 9, 4, 5, 0] by [ 3.73717215 -2.63138276 -1.9718686 ] in the cif file.",mp-1095476_processed.cif
mp-1095575.cif,Move atoms at indices [3] by [ 0.11293673  1.2302025  -0.44162202] in the cif file.,mp-1095575_processed.cif
mp-1095585.cif,"Move atoms at indices [3, 8, 4, 0, 9, 2, 7, 1, 6] by [2.56736482 1.6749688  0.39947623] in the cif file.",mp-1095585_processed.cif
mp-1095643.cif,"Move atoms at indices [9, 0, 8] by [-1.94074121  0.77279994 -1.53581989] in the cif file.",mp-1095643_processed.cif
mp-1095675.cif,"Move atoms at indices [9, 2, 5, 6] by [2.48150147 2.23040701 0.94776586] in the cif file.",mp-1095675_processed.cif
mp-1095677.cif,"Move atoms at indices [9, 7, 10, 2] by [ 1.76983353 -1.00346157  0.30305066] in the cif file.",mp-1095677_processed.cif
mp-1096913.cif,"Move atoms at indices [10, 0, 11] by [-1.40048353 -2.33600902 -0.13824371] in the cif file.",mp-1096913_processed.cif
mp-1099100.cif,"Move atoms at indices [3, 6, 4] by [ 4.25985485  4.64750986 -1.18332274] in the cif file.",mp-1099100_processed.cif
mp-1100340.cif,"Move atoms at indices [11, 8, 1, 19, 13, 0, 15, 2, 16, 3, 10, 4, 14, 17, 6, 18, 7, 5] by [ 3.37268464 -0.69743606  0.14230717] in the cif file.",mp-1100340_processed.cif
mp-1100512.cif,"Move atoms at indices [20, 18, 27, 19] by [-0.72568696 -0.04966741  0.12840777] in the cif file.",mp-1100512_processed.cif
mp-1100602.cif,"Move atoms at indices [2, 23, 24] by [ 0.38440935 -0.73799256 -1.34582484] in the cif file.",mp-1100602_processed.cif
mp-1100645.cif,"Move atoms at indices [4, 11] by [ 0.35675631 -0.45590618 -5.0300903 ] in the cif file.",mp-1100645_processed.cif
mp-1100655.cif,"Move atoms at indices [18, 17, 2, 21, 26, 24, 16, 29, 14, 11, 4, 28, 22, 13, 1, 23, 0, 20, 15, 7, 6] by [-0.37478853 -3.67050017 -1.98494475] in the cif file.",mp-1100655_processed.cif
mp-1100709.cif,Move atoms at indices [3] by [-0.90397698  0.98893157  0.1167563 ] in the cif file.,mp-1100709_processed.cif
mp-1100895.cif,"Move atoms at indices [3, 22, 11, 16, 0, 19, 2, 6, 1, 25, 8, 30, 17, 4, 9, 26, 23, 7, 24, 31, 21, 20, 28, 27] by [-0.93215184  1.4073253  -1.85540472] in the cif file.",mp-1100895_processed.cif
mp-1101365.cif,"Move atoms at indices [78, 67, 39, 49, 55, 69, 64, 2, 43, 25, 35, 80, 9, 36, 14, 27, 16, 58, 40, 26, 6, 31, 48, 52, 65, 20, 68, 7, 19, 5, 32, 53, 73, 18, 46, 4, 11, 47, 57, 74, 38, 30, 22, 60, 51, 77, 56, 42, 12, 41, 75, 10, 33, 17, 50, 1, 71] by [-2.36648296  0.64058238  1.5613323 ] in the cif file.",mp-1101365_processed.cif
mp-1101490.cif,"Move atoms at indices [27, 20, 53, 57, 31, 12, 38, 67, 41, 48, 44, 6, 43, 10, 37, 34, 59, 60, 18, 13, 26, 30, 55, 58, 42, 39, 15, 25, 14, 63, 45, 2, 11, 66, 8, 17, 56, 36, 16, 5, 47, 62, 51, 64, 0, 40, 68, 61, 19, 46, 24, 33, 23, 21, 50, 7] by [-0.4830488   1.35330517  0.19926931] in the cif file.",mp-1101490_processed.cif
mp-1101729.cif,"Move atoms at indices [2, 33, 64, 12, 22, 59, 67, 66, 41, 63, 50, 57, 44, 39, 8, 4, 7, 58, 0, 32, 5, 29, 43, 11, 21, 53, 54, 38, 28, 55, 62, 56, 49, 26, 60, 6, 20, 14, 9, 31, 16, 19, 37, 17, 34] by [-1.24673067 -2.14462508 -1.79001987] in the cif file.",mp-1101729_processed.cif
mp-1101899.cif,"Move atoms at indices [3, 9, 10, 5, 11, 6, 7, 4, 8, 2, 0] by [-0.57118073 -2.40528948  1.91674741] in the cif file.",mp-1101899_processed.cif
mp-1102433.cif,Move atoms at indices [7] by [-0.98256253 -0.03676767 -2.20052522] in the cif file.,mp-1102433_processed.cif
mp-1102534.cif,"Move atoms at indices [9, 3, 0, 4, 10, 2, 8] by [ 2.22896006 -0.77187846 -1.06886438] in the cif file.",mp-1102534_processed.cif
mp-1102795.cif,"Move atoms at indices [3, 4, 11, 6, 1] by [-0.84743901  0.65258492 -2.08785786] in the cif file.",mp-1102795_processed.cif
mp-1102865.cif,"Move atoms at indices [0, 8, 11, 10, 6] by [ 2.48125399  3.19433927 -0.15929477] in the cif file.",mp-1102865_processed.cif
mp-1102948.cif,"Move atoms at indices [3, 2, 7, 1, 9, 5, 6] by [-2.40174801 -0.25328623 -2.5626077 ] in the cif file.",mp-1102948_processed.cif
mp-1102963.cif,"Move atoms at indices [1, 10, 6, 8, 11, 7, 2, 9] by [-2.27495961 -0.38934683 -0.59949239] in the cif file.",mp-1102963_processed.cif
mp-1103212.cif,"Move atoms at indices [1, 5, 8, 0, 7, 11, 9, 4, 10] by [1.35692682 1.26005925 1.70196573] in the cif file.",mp-1103212_processed.cif
mp-1103303.cif,"Move atoms at indices [8, 3, 4, 10, 9] by [ 1.3476565  -0.55684857 -1.90396932] in the cif file.",mp-1103303_processed.cif
mp-1103651.cif,"Move atoms at indices [7, 4, 10, 3] by [-0.77264972  1.91481478  1.71654388] in the cif file.",mp-1103651_processed.cif
mp-1104386.cif,"Move atoms at indices [7, 11, 4, 12, 5, 6, 0, 9, 1, 2, 3, 8] by [ 1.17699375 -3.04480792 -0.00544942] in the cif file.",mp-1104386_processed.cif
mp-1104404.cif,"Move atoms at indices [11, 13, 4, 1, 7, 10, 2, 3] by [ 1.50949604 -1.05230354 -0.38464704] in the cif file.",mp-1104404_processed.cif
mp-1104448.cif,"Move atoms at indices [21, 9, 5, 6, 26] by [-2.52061916 -0.30892329 -2.29228528] in the cif file.",mp-1104448_processed.cif
mp-1105372.cif,"Move atoms at indices [9, 8, 12, 7, 15, 2, 4] by [ 4.70477155 -0.89423639  2.16707356] in the cif file.",mp-1105372_processed.cif
mp-1105581.cif,"Move atoms at indices [13, 1, 14, 5, 10, 2] by [ 2.02534538  1.07144266 -0.66115815] in the cif file.",mp-1105581_processed.cif
mp-1105587.cif,"Move atoms at indices [0, 9, 13, 5, 17] by [-0.40003324  2.91533519  1.80976394] in the cif file.",mp-1105587_processed.cif
mp-1105631.cif,"Move atoms at indices [5, 8, 18, 17, 4, 12, 9, 10] by [-1.15815054 -3.01186959  1.33706354] in the cif file.",mp-1105631_processed.cif
mp-1105736.cif,"Move atoms at indices [14, 19, 15, 11, 0, 3, 7, 1, 10, 6, 16, 4, 12] by [ 0.20216694 -3.62846839 -2.17391504] in the cif file.",mp-1105736_processed.cif
mp-1105952.cif,"Move atoms at indices [5, 20, 13, 25, 1, 9, 24, 3, 18, 15, 16, 28, 31, 6, 29, 14, 8, 10, 2, 30, 0, 11, 26, 19, 17, 21, 22] by [-0.92050874  0.74579061 -1.32453506] in the cif file.",mp-1105952_processed.cif
mp-1105985.cif,"Move atoms at indices [17, 7, 5, 11, 2, 18, 9, 16, 6, 3, 12] by [-3.94615975 -1.97087053 -4.24481789] in the cif file.",mp-1105985_processed.cif
mp-1106159.cif,"Move atoms at indices [10, 15, 3, 7, 1, 12, 2, 13, 9, 17, 18, 11, 0, 6, 5] by [ 2.08322486 -4.62095797  0.97210535] in the cif file.",mp-1106159_processed.cif
mp-1110626.cif,"Move atoms at indices [1, 3, 4] by [-0.87962862  0.46856137  0.45503234] in the cif file.",mp-1110626_processed.cif
mp-1110754.cif,Move atoms at indices [9] by [2.10837811 2.97447645 1.96529142] in the cif file.,mp-1110754_processed.cif
mp-1111211.cif,"Move atoms at indices [5, 1, 2, 8, 7, 3, 0] by [-0.11054358  2.87986837 -1.30273029] in the cif file.",mp-1111211_processed.cif
mp-1111610.cif,Move atoms at indices [1] by [ 1.78625256 -1.63300962  2.33638727] in the cif file.,mp-1111610_processed.cif
mp-1111940.cif,"Move atoms at indices [3, 4, 0, 7] by [-2.17325804  1.42035549 -5.1099107 ] in the cif file.",mp-1111940_processed.cif
mp-1112257.cif,"Move atoms at indices [4, 2] by [-0.43116324  0.10736239  1.63307312] in the cif file.",mp-1112257_processed.cif
mp-1112416.cif,"Move atoms at indices [1, 0, 6] by [ 0.17937886 -1.29978246  3.64279514] in the cif file.",mp-1112416_processed.cif
mp-11143.cif,"Move atoms at indices [9, 3, 24, 6, 1, 13, 8, 15, 26, 22, 4, 27, 23, 10, 14, 7, 16, 2, 5, 18, 20, 25] by [ 0.05272354 -0.86650741 -0.3965509 ] in the cif file.",mp-11143_processed.cif
mp-11145.cif,"Move atoms at indices [17, 12, 4, 8, 15] by [1.0058987  0.42745354 3.57723509] in the cif file.",mp-11145_processed.cif
mp-1120749.cif,"Move atoms at indices [10, 31, 16, 21, 27] by [-0.02614285  1.49778662 -2.41685554] in the cif file.",mp-1120749_processed.cif
mp-11250.cif,"Move atoms at indices [8, 4, 3, 7, 9, 6] by [-1.75578284e-03 -2.64214902e+00  1.26266669e+00] in the cif file.",mp-11250_processed.cif
mp-1157680.cif,"Move atoms at indices [10, 0, 1, 16, 2, 13, 6, 4, 7] by [-2.63800309 -0.64586799 -0.06933906] in the cif file.",mp-1157680_processed.cif
mp-1173361.cif,"Move atoms at indices [6, 9, 10, 4, 3, 8, 5, 0, 2] by [-2.27463793 -1.73091206 -3.77395964] in the cif file.",mp-1173361_processed.cif
mp-1173548.cif,"Move atoms at indices [14, 13, 16, 19] by [-0.38885051  0.32706146  3.97035525] in the cif file.",mp-1173548_processed.cif
mp-1173561.cif,"Move atoms at indices [13, 42, 1, 3, 37, 45, 50, 29, 32, 24, 10, 33, 20, 19, 9, 47, 0, 17, 27, 6] by [0.25302472 1.51379782 1.46738706] in the cif file.",mp-1173561_processed.cif
mp-1173706.cif,"Move atoms at indices [16, 13, 32, 6, 26, 10, 11, 3, 20, 33, 35, 31, 14, 25, 2, 38, 24, 4, 0, 1, 5, 36, 12, 23, 19, 28, 21, 18, 17, 22] by [-1.07069297 -0.64746774 -1.74268252] in the cif file.",mp-1173706_processed.cif
mp-1173883.cif,"Move atoms at indices [5, 2, 4, 3, 8, 9, 7] by [ 0.97708631 -0.62500364 -2.35808799] in the cif file.",mp-1173883_processed.cif
mp-1174010.cif,"Move atoms at indices [13, 15, 19, 9, 18, 3, 0, 8, 6, 7, 14] by [-3.0089668   3.73275655 -3.5579832 ] in the cif file.",mp-1174010_processed.cif
