input_cif,action_prompt,output_cif
mp-1100340.cif,Move the atom at index 13 by [-1.77272018 -2.77636725 -1.03267281] angstrom in the cif file.,mp-1100340_processed.cif
mp-1100512.cif,Move the atom at index 29 by [ 2.14938892 -1.04324493 -1.04888301] angstrom in the cif file.,mp-1100512_processed.cif
mp-1100602.cif,Move the atom at index 16 by [3.20347137 3.84504276 2.78197266] angstrom in the cif file.,mp-1100602_processed.cif
mp-1100645.cif,Move the atom at index 14 by [-1.85941301 -0.02970441 -0.60923742] angstrom in the cif file.,mp-1100645_processed.cif
mp-1100655.cif,Move the atom at index 6 by [ 1.38559801 -2.19850363 -2.41226995] angstrom in the cif file.,mp-1100655_processed.cif
mp-1100709.cif,Move the atom at index 2 by [-0.40707252  2.42637028  2.71610783] angstrom in the cif file.,mp-1100709_processed.cif
mp-1100895.cif,Move the atom at index 12 by [ 4.15476833 -1.9645653  -5.90923205] angstrom in the cif file.,mp-1100895_processed.cif
mp-1101365.cif,Move the atom at index 25 by [-2.79942975  1.24813503  1.48763317] angstrom in the cif file.,mp-1101365_processed.cif
mp-1101490.cif,Move the atom at index 37 by [ 1.40459226 -0.11353161  2.70673411] angstrom in the cif file.,mp-1101490_processed.cif
mp-1101729.cif,Move the atom at index 12 by [-0.93275325 -0.16776474 -0.19079833] angstrom in the cif file.,mp-1101729_processed.cif
mp-1101899.cif,Move the atom at index 11 by [1.22983486 0.15353297 1.33812272] angstrom in the cif file.,mp-1101899_processed.cif
mp-1102433.cif,Move the atom at index 2 by [-3.9212221   1.80187467  0.60788651] angstrom in the cif file.,mp-1102433_processed.cif
mp-1102534.cif,Move the atom at index 2 by [1.32631432 1.82326351 0.54222779] angstrom in the cif file.,mp-1102534_processed.cif
mp-1102795.cif,Move the atom at index 0 by [-0.26421031  2.88143927  1.8238324 ] angstrom in the cif file.,mp-1102795_processed.cif
mp-1102865.cif,Move the atom at index 8 by [ 0.67413927 -0.09128263 -0.85847617] angstrom in the cif file.,mp-1102865_processed.cif
mp-1102948.cif,Move the atom at index 0 by [ 1.04870211 -0.26964863 -0.80356192] angstrom in the cif file.,mp-1102948_processed.cif
mp-1102963.cif,Move the atom at index 7 by [-0.74564771 -0.56603462  3.2128138 ] angstrom in the cif file.,mp-1102963_processed.cif
mp-1103212.cif,Move the atom at index 10 by [ 0.38742728  0.51952908 -1.06279382] angstrom in the cif file.,mp-1103212_processed.cif
mp-1103303.cif,Move the atom at index 6 by [1.09292238 1.35811921 2.59522222] angstrom in the cif file.,mp-1103303_processed.cif
mp-1103651.cif,Move the atom at index 3 by [-3.35347724 -0.84168006  2.16316463] angstrom in the cif file.,mp-1103651_processed.cif
mp-1104386.cif,Move the atom at index 0 by [-1.94938136  1.64060986 -1.96599063] angstrom in the cif file.,mp-1104386_processed.cif
mp-1104404.cif,Move the atom at index 6 by [1.53650141 0.58247236 0.90742704] angstrom in the cif file.,mp-1104404_processed.cif
mp-1104448.cif,Move the atom at index 18 by [ 0.52068435  0.42909741 -5.36988903] angstrom in the cif file.,mp-1104448_processed.cif
mp-1105372.cif,Move the atom at index 7 by [-0.24964212  1.6361063  -0.1636092 ] angstrom in the cif file.,mp-1105372_processed.cif
mp-1105581.cif,Move the atom at index 11 by [ 1.44175458 -0.02751839 -0.95331646] angstrom in the cif file.,mp-1105581_processed.cif
mp-1105587.cif,Move the atom at index 13 by [0.41613047 0.78280235 2.70772788] angstrom in the cif file.,mp-1105587_processed.cif
mp-1105631.cif,Move the atom at index 6 by [3.40217873 0.79290695 1.36590679] angstrom in the cif file.,mp-1105631_processed.cif
mp-1105736.cif,Move the atom at index 11 by [ 0.18564128 -2.3680659  -2.63252676] angstrom in the cif file.,mp-1105736_processed.cif
mp-1105952.cif,Move the atom at index 28 by [-0.50107363  1.99512276 -0.20677257] angstrom in the cif file.,mp-1105952_processed.cif
mp-1105985.cif,Move the atom at index 18 by [-0.60415758 -1.19293458  1.52961023] angstrom in the cif file.,mp-1105985_processed.cif
mp-1106159.cif,Move the atom at index 6 by [-1.48237398 -0.0457359  -0.80774094] angstrom in the cif file.,mp-1106159_processed.cif
mp-1110626.cif,Move the atom at index 4 by [-2.61582325  1.69062159  4.11460747] angstrom in the cif file.,mp-1110626_processed.cif
mp-1110754.cif,Move the atom at index 3 by [ 0.2219318  -1.6179746  -0.50772271] angstrom in the cif file.,mp-1110754_processed.cif
mp-1111211.cif,Move the atom at index 0 by [0.43966314 1.59373161 1.84190902] angstrom in the cif file.,mp-1111211_processed.cif
mp-1111610.cif,Move the atom at index 0 by [-0.80132902  1.017524   -2.88180106] angstrom in the cif file.,mp-1111610_processed.cif
mp-1111940.cif,Move the atom at index 0 by [-1.33952331  2.58097698  0.95222744] angstrom in the cif file.,mp-1111940_processed.cif
mp-1112257.cif,Move the atom at index 2 by [ 2.03263196 -1.94279466  1.52751151] angstrom in the cif file.,mp-1112257_processed.cif
mp-1112416.cif,Move the atom at index 7 by [ 1.70048706 -2.54142041 -2.73156553] angstrom in the cif file.,mp-1112416_processed.cif
mp-11143.cif,Move the atom at index 27 by [-2.93668729 -4.46195407 -3.04679988] angstrom in the cif file.,mp-11143_processed.cif
mp-11145.cif,Move the atom at index 10 by [ 0.48407584  1.29236727 -1.94580012] angstrom in the cif file.,mp-11145_processed.cif
mp-1120749.cif,Move the atom at index 22 by [ 2.64159926 -1.55304985 -2.55592659] angstrom in the cif file.,mp-1120749_processed.cif
mp-11250.cif,Move the atom at index 10 by [ 2.12728239 -4.36041375 -2.88820951] angstrom in the cif file.,mp-11250_processed.cif
mp-1157680.cif,Move the atom at index 16 by [-1.29953342  0.2437648  -0.87797135] angstrom in the cif file.,mp-1157680_processed.cif
mp-1173361.cif,Move the atom at index 5 by [0.87503311 1.84418694 4.05906195] angstrom in the cif file.,mp-1173361_processed.cif
mp-1173548.cif,Move the atom at index 15 by [ 0.21825878 -1.97149743 -1.56975019] angstrom in the cif file.,mp-1173548_processed.cif
mp-1173561.cif,Move the atom at index 35 by [-1.02817675 -1.75662009 -2.28842483] angstrom in the cif file.,mp-1173561_processed.cif
mp-1173706.cif,Move the atom at index 13 by [-1.30137615  1.64834484  0.47719397] angstrom in the cif file.,mp-1173706_processed.cif
mp-1173883.cif,Move the atom at index 4 by [-0.26531097  2.77368442 -0.44723033] angstrom in the cif file.,mp-1173883_processed.cif
mp-1174010.cif,Move the atom at index 15 by [-0.17625813 -2.81020191 -2.13008735] angstrom in the cif file.,mp-1174010_processed.cif
mp-1174079.cif,Move the atom at index 10 by [ 1.3091661  -2.31282253 -1.2310577 ] angstrom in the cif file.,mp-1174079_processed.cif
mp-1174299.cif,Move the atom at index 24 by [-1.14295505  2.46091626  3.49942174] angstrom in the cif file.,mp-1174299_processed.cif
mp-1174536.cif,Move the atom at index 25 by [-4.68555068 -3.97655561  1.80509908] angstrom in the cif file.,mp-1174536_processed.cif
mp-1174549.cif,Move the atom at index 14 by [-1.4407087   1.94646791  0.50509422] angstrom in the cif file.,mp-1174549_processed.cif
mp-1174561.cif,Move the atom at index 15 by [-2.60771887  1.41446227  0.30992775] angstrom in the cif file.,mp-1174561_processed.cif
mp-1174631.cif,Move the atom at index 7 by [-0.60070727 -1.69253585  1.17434956] angstrom in the cif file.,mp-1174631_processed.cif
mp-1174708.cif,Move the atom at index 12 by [ 1.1297056   3.26558411 -5.10508943] angstrom in the cif file.,mp-1174708_processed.cif
mp-1175060.cif,Move the atom at index 13 by [0.63840895 1.84299191 1.26508986] angstrom in the cif file.,mp-1175060_processed.cif
mp-1175670.cif,Move the atom at index 16 by [ 1.42236808 -3.23395239 -1.28447308] angstrom in the cif file.,mp-1175670_processed.cif
mp-1175676.cif,Move the atom at index 1 by [-1.05524762  0.80835069 -2.14042445] angstrom in the cif file.,mp-1175676_processed.cif
mp-1175716.cif,Move the atom at index 5 by [2.12240525 5.10261131 1.77646523] angstrom in the cif file.,mp-1175716_processed.cif
mp-1176074.cif,Move the atom at index 25 by [ 0.70437389 -1.58172806  1.81035316] angstrom in the cif file.,mp-1176074_processed.cif
mp-1176243.cif,Move the atom at index 7 by [-3.82878754  0.11732235 -0.39196622] angstrom in the cif file.,mp-1176243_processed.cif
mp-1176471.cif,Move the atom at index 7 by [ 0.48017206 -3.77864264  2.80901332] angstrom in the cif file.,mp-1176471_processed.cif
mp-1176486.cif,Move the atom at index 19 by [-2.25494398 -0.76081565  1.2375812 ] angstrom in the cif file.,mp-1176486_processed.cif
mp-1176593.cif,Move the atom at index 19 by [-2.07473378  1.45101227  0.62835694] angstrom in the cif file.,mp-1176593_processed.cif
mp-1176664.cif,Move the atom at index 22 by [3.62789459 0.11937239 1.30107968] angstrom in the cif file.,mp-1176664_processed.cif
mp-1176678.cif,Move the atom at index 12 by [0.51470975 0.37685828 1.3256183 ] angstrom in the cif file.,mp-1176678_processed.cif
mp-1176692.cif,Move the atom at index 4 by [ 0.30563284 -1.35179969  2.55250805] angstrom in the cif file.,mp-1176692_processed.cif
mp-1176965.cif,Move the atom at index 53 by [ 0.83535231 -0.42315805 -0.96397595] angstrom in the cif file.,mp-1176965_processed.cif
mp-1177279.cif,Move the atom at index 3 by [4.59931475 0.08085635 1.73571091] angstrom in the cif file.,mp-1177279_processed.cif
mp-1177537.cif,Move the atom at index 2 by [-0.3510057   0.67678596 -0.78458898] angstrom in the cif file.,mp-1177537_processed.cif
mp-1177559.cif,Move the atom at index 42 by [ 1.2601307  -1.26890235 -0.52831254] angstrom in the cif file.,mp-1177559_processed.cif
mp-1177564.cif,Move the atom at index 25 by [-1.95747162 -3.83387245  3.042968  ] angstrom in the cif file.,mp-1177564_processed.cif
mp-1177801.cif,Move the atom at index 6 by [ 1.81507483 -1.20594457 -0.09886836] angstrom in the cif file.,mp-1177801_processed.cif
mp-1178026.cif,Move the atom at index 0 by [-0.29146594 -2.48656925  0.37987394] angstrom in the cif file.,mp-1178026_processed.cif
mp-1178085.cif,Move the atom at index 33 by [-1.01485     3.18126043  0.40249627] angstrom in the cif file.,mp-1178085_processed.cif
mp-1178148.cif,Move the atom at index 8 by [2.37057548 2.15689838 3.02775355] angstrom in the cif file.,mp-1178148_processed.cif
mp-1178259.cif,Move the atom at index 44 by [ 1.3400808  -0.25389392  0.69974256] angstrom in the cif file.,mp-1178259_processed.cif
mp-1178586.cif,Move the atom at index 29 by [ 2.10408133  0.37300938 -0.05936072] angstrom in the cif file.,mp-1178586_processed.cif
mp-1180130.cif,Move the atom at index 22 by [ 0.22124006  0.32395672 -2.15324068] angstrom in the cif file.,mp-1180130_processed.cif
mp-1180252.cif,Move the atom at index 16 by [ 2.11235922 -1.35037376 -3.92677959] angstrom in the cif file.,mp-1180252_processed.cif
mp-1180744.cif,Move the atom at index 13 by [0.31051271 0.77569571 1.29389287] angstrom in the cif file.,mp-1180744_processed.cif
mp-1180763.cif,Move the atom at index 20 by [ 0.61752242  2.58783522 -4.45441797] angstrom in the cif file.,mp-1180763_processed.cif
mp-1181255.cif,Move the atom at index 72 by [ 1.54207488 -2.12831209 -1.68182072] angstrom in the cif file.,mp-1181255_processed.cif
mp-1181584.cif,Move the atom at index 29 by [ 2.27483404 -1.14736342 -1.52686294] angstrom in the cif file.,mp-1181584_processed.cif
mp-1182011.cif,Move the atom at index 48 by [-2.76395961 -2.5015212   0.37068523] angstrom in the cif file.,mp-1182011_processed.cif
mp-1182045.cif,Move the atom at index 36 by [ 0.51582852 -3.09881072  2.12130247] angstrom in the cif file.,mp-1182045_processed.cif
mp-1182066.cif,Move the atom at index 40 by [ 0.54387898 -1.11898345  1.04036842] angstrom in the cif file.,mp-1182066_processed.cif
mp-1182302.cif,Move the atom at index 14 by [2.1282254  2.88495522 1.74508038] angstrom in the cif file.,mp-1182302_processed.cif
mp-1182516.cif,Move the atom at index 8 by [-4.19842297 -2.7869407  -0.28413567] angstrom in the cif file.,mp-1182516_processed.cif
mp-1182952.cif,Move the atom at index 2 by [ 1.00862626 -0.12007706  2.03180488] angstrom in the cif file.,mp-1182952_processed.cif
mp-1182993.cif,Move the atom at index 22 by [-0.88542071  1.17531765  2.17136008] angstrom in the cif file.,mp-1182993_processed.cif
mp-1185691.cif,Move the atom at index 26 by [-1.19538533  1.26745045  4.27730996] angstrom in the cif file.,mp-1185691_processed.cif
mp-1185729.cif,Move the atom at index 10 by [-0.22855341  4.5632743  -1.31820284] angstrom in the cif file.,mp-1185729_processed.cif
mp-1185730.cif,Move the atom at index 26 by [ 0.68834744 -0.96189729  2.11858401] angstrom in the cif file.,mp-1185730_processed.cif
mp-1186069.cif,Move the atom at index 7 by [3.64658298 0.63646106 1.77097566] angstrom in the cif file.,mp-1186069_processed.cif
mp-1188168.cif,Move the atom at index 12 by [-1.57897397 -3.31281336  2.24831735] angstrom in the cif file.,mp-1188168_processed.cif
mp-1188839.cif,Move the atom at index 7 by [ 3.77952535 -4.87497828  1.39261297] angstrom in the cif file.,mp-1188839_processed.cif
mp-1189137.cif,Move the atom at index 0 by [ 2.09202058 -0.17910471 -1.1247655 ] angstrom in the cif file.,mp-1189137_processed.cif
mp-1189325.cif,Move the atom at index 9 by [-3.80222716 -2.35083161  1.77952386] angstrom in the cif file.,mp-1189325_processed.cif
mp-1189617.cif,Move the atom at index 2 by [-2.21249968  2.96480737  2.6485438 ] angstrom in the cif file.,mp-1189617_processed.cif
mp-1190360.cif,Move the atom at index 8 by [ 0.34363334 -0.33156409  3.78982215] angstrom in the cif file.,mp-1190360_processed.cif
mp-1190450.cif,Move the atom at index 16 by [-0.94452879  1.27028785  2.9457469 ] angstrom in the cif file.,mp-1190450_processed.cif
mp-1190471.cif,Move the atom at index 17 by [ 0.57037991 -0.67940712 -0.57362484] angstrom in the cif file.,mp-1190471_processed.cif
mp-1190593.cif,Move the atom at index 8 by [-1.12943393  0.69326225 -3.72785412] angstrom in the cif file.,mp-1190593_processed.cif
mp-1190765.cif,Move the atom at index 15 by [1.02123961 2.01099982 0.13230316] angstrom in the cif file.,mp-1190765_processed.cif
mp-1190906.cif,Move the atom at index 13 by [-2.77809041 -1.15991804 -1.87409163] angstrom in the cif file.,mp-1190906_processed.cif
mp-1191263.cif,Move the atom at index 15 by [-2.18059242 -1.23489174 -0.08100211] angstrom in the cif file.,mp-1191263_processed.cif
mp-1191575.cif,Move the atom at index 14 by [ 1.65668421 -1.66110197  3.09429475] angstrom in the cif file.,mp-1191575_processed.cif
mp-1191633.cif,Move the atom at index 23 by [0.71687302 1.38399379 1.94096141] angstrom in the cif file.,mp-1191633_processed.cif
mp-1191681.cif,Move the atom at index 10 by [ 1.15445436 -0.02301625  0.71382611] angstrom in the cif file.,mp-1191681_processed.cif
mp-1192077.cif,Move the atom at index 10 by [-0.7344559  -2.94737895 -0.01883038] angstrom in the cif file.,mp-1192077_processed.cif
mp-1192111.cif,Move the atom at index 4 by [-2.43788695  2.80050241  1.36632214] angstrom in the cif file.,mp-1192111_processed.cif
mp-1192527.cif,Move the atom at index 1 by [-1.43656028  3.41216899 -3.67827422] angstrom in the cif file.,mp-1192527_processed.cif
mp-1192550.cif,Move the atom at index 25 by [-1.97408641 -1.40115582  0.56160106] angstrom in the cif file.,mp-1192550_processed.cif
mp-1192556.cif,Move the atom at index 13 by [ 0.11491377 -0.39569195  3.06408278] angstrom in the cif file.,mp-1192556_processed.cif
mp-1192588.cif,Move the atom at index 14 by [-6.48867673  0.81315864 -1.26558353] angstrom in the cif file.,mp-1192588_processed.cif
mp-1192755.cif,Move the atom at index 4 by [-0.70079484  1.88440302 -1.11843511] angstrom in the cif file.,mp-1192755_processed.cif
mp-1192984.cif,Move the atom at index 8 by [ 0.92743632 -3.37430864 -1.02520986] angstrom in the cif file.,mp-1192984_processed.cif
mp-1193276.cif,Move the atom at index 2 by [0.02119486 4.60161375 3.73126924] angstrom in the cif file.,mp-1193276_processed.cif
mp-1193461.cif,Move the atom at index 26 by [ 0.26969408 -0.37490894  3.36660295] angstrom in the cif file.,mp-1193461_processed.cif
