input_cif,action_prompt,output_cif
mp-1027971.cif,Move the atom at index 8 towards the atom at index 10 by 0.21155158968475257 angstrom in the cif file.,mp-1027971_processed.cif
mp-1028124.cif,Move the atom at index 10 towards the atom at index 5 by 2.6915887871775284 angstrom in the cif file.,mp-1028124_processed.cif
mp-1028136.cif,Move the atom at index 5 towards the atom at index 1 by 0.7680143623372472 angstrom in the cif file.,mp-1028136_processed.cif
mp-1028229.cif,Move the atom at index 8 towards the atom at index 6 by 2.6395174256329743 angstrom in the cif file.,mp-1028229_processed.cif
mp-1028374.cif,Move the atom at index 11 towards the atom at index 1 by 2.7915350324685106 angstrom in the cif file.,mp-1028374_processed.cif
mp-1028383.cif,Move the atom at index 10 towards the atom at index 9 by 1.8327453248443388 angstrom in the cif file.,mp-1028383_processed.cif
mp-1028854.cif,Move the atom at index 9 towards the atom at index 11 by 0.8537650139245629 angstrom in the cif file.,mp-1028854_processed.cif
mp-1029113.cif,Move the atom at index 10 towards the atom at index 3 by 2.3509274143537424 angstrom in the cif file.,mp-1029113_processed.cif
mp-1029368.cif,Move the atom at index 1 towards the atom at index 7 by 2.8314353310631044 angstrom in the cif file.,mp-1029368_processed.cif
mp-1031131.cif,Move the atom at index 5 towards the atom at index 1 by 1.9829316819697331 angstrom in the cif file.,mp-1031131_processed.cif
mp-1032360.cif,Move the atom at index 13 towards the atom at index 9 by 1.7606891268321236 angstrom in the cif file.,mp-1032360_processed.cif
mp-1033383.cif,Move the atom at index 10 towards the atom at index 11 by 1.614092804763552 angstrom in the cif file.,mp-1033383_processed.cif
mp-1034355.cif,Move the atom at index 0 towards the atom at index 25 by 2.23373374193044 angstrom in the cif file.,mp-1034355_processed.cif
mp-1035597.cif,Move the atom at index 6 towards the atom at index 15 by 0.4538631247789302 angstrom in the cif file.,mp-1035597_processed.cif
mp-1035800.cif,Move the atom at index 27 towards the atom at index 2 by 1.2083074669509482 angstrom in the cif file.,mp-1035800_processed.cif
mp-1037450.cif,Move the atom at index 1 towards the atom at index 37 by 2.5890047625714128 angstrom in the cif file.,mp-1037450_processed.cif
mp-1038247.cif,Move the atom at index 10 towards the atom at index 8 by 1.681671130726921 angstrom in the cif file.,mp-1038247_processed.cif
mp-1038590.cif,Move the atom at index 39 towards the atom at index 25 by 1.0302009218293788 angstrom in the cif file.,mp-1038590_processed.cif
mp-1038638.cif,Move the atom at index 37 towards the atom at index 44 by 0.48504786433469993 angstrom in the cif file.,mp-1038638_processed.cif
mp-1039951.cif,Move the atom at index 24 towards the atom at index 50 by 1.9904883325050207 angstrom in the cif file.,mp-1039951_processed.cif
mp-1040370.cif,Move the atom at index 57 towards the atom at index 34 by 1.85041501453931 angstrom in the cif file.,mp-1040370_processed.cif
mp-1041045.cif,Move the atom at index 50 towards the atom at index 45 by 2.65922626994065 angstrom in the cif file.,mp-1041045_processed.cif
mp-1041056.cif,Move the atom at index 18 towards the atom at index 1 by 0.5858700515084623 angstrom in the cif file.,mp-1041056_processed.cif
mp-1041213.cif,Move the atom at index 25 towards the atom at index 30 by 1.6118452001787604 angstrom in the cif file.,mp-1041213_processed.cif
mp-1042028.cif,Move the atom at index 13 towards the atom at index 9 by 2.828880759955127 angstrom in the cif file.,mp-1042028_processed.cif
mp-1042158.cif,Move the atom at index 12 towards the atom at index 6 by 2.096611401279013 angstrom in the cif file.,mp-1042158_processed.cif
mp-1042205.cif,Move the atom at index 6 towards the atom at index 17 by 2.6282824228283017 angstrom in the cif file.,mp-1042205_processed.cif
mp-1042378.cif,Move the atom at index 9 towards the atom at index 22 by 1.5738970425187768 angstrom in the cif file.,mp-1042378_processed.cif
mp-1042415.cif,Move the atom at index 23 towards the atom at index 2 by 1.4935321072934384 angstrom in the cif file.,mp-1042415_processed.cif
mp-1042656.cif,Move the atom at index 8 towards the atom at index 4 by 0.486731422862306 angstrom in the cif file.,mp-1042656_processed.cif
mp-1042677.cif,Move the atom at index 26 towards the atom at index 6 by 1.5187932568232365 angstrom in the cif file.,mp-1042677_processed.cif
mp-1042685.cif,Move the atom at index 59 towards the atom at index 14 by 0.36387541308742377 angstrom in the cif file.,mp-1042685_processed.cif
mp-1042896.cif,Move the atom at index 6 towards the atom at index 4 by 2.9055327576567254 angstrom in the cif file.,mp-1042896_processed.cif
mp-1043828.cif,Move the atom at index 26 towards the atom at index 4 by 0.10958601611076497 angstrom in the cif file.,mp-1043828_processed.cif
mp-1044049.cif,Move the atom at index 29 towards the atom at index 25 by 2.901019238494025 angstrom in the cif file.,mp-1044049_processed.cif
mp-1044636.cif,Move the atom at index 31 towards the atom at index 15 by 0.6067353609855942 angstrom in the cif file.,mp-1044636_processed.cif
mp-1045786.cif,Move the atom at index 16 towards the atom at index 11 by 0.6849591878935328 angstrom in the cif file.,mp-1045786_processed.cif
mp-1045992.cif,Move the atom at index 10 towards the atom at index 4 by 0.8671891851867909 angstrom in the cif file.,mp-1045992_processed.cif
mp-1046286.cif,Move the atom at index 19 towards the atom at index 11 by 0.40390389315533026 angstrom in the cif file.,mp-1046286_processed.cif
mp-1047007.cif,Move the atom at index 13 towards the atom at index 0 by 1.100830313355829 angstrom in the cif file.,mp-1047007_processed.cif
mp-1047085.cif,Move the atom at index 4 towards the atom at index 23 by 1.4832874836433136 angstrom in the cif file.,mp-1047085_processed.cif
mp-1047504.cif,Move the atom at index 9 towards the atom at index 5 by 1.1222085511743565 angstrom in the cif file.,mp-1047504_processed.cif
mp-1047641.cif,Move the atom at index 0 towards the atom at index 8 by 1.9993839469986607 angstrom in the cif file.,mp-1047641_processed.cif
mp-1047798.cif,Move the atom at index 34 towards the atom at index 37 by 2.093558858622609 angstrom in the cif file.,mp-1047798_processed.cif
mp-1048141.cif,Move the atom at index 6 towards the atom at index 14 by 1.0148065898559524 angstrom in the cif file.,mp-1048141_processed.cif
mp-1048241.cif,Move the atom at index 3 towards the atom at index 5 by 1.0391116540399075 angstrom in the cif file.,mp-1048241_processed.cif
mp-1048742.cif,Move the atom at index 8 towards the atom at index 10 by 1.102054110641667 angstrom in the cif file.,mp-1048742_processed.cif
mp-1048819.cif,Move the atom at index 23 towards the atom at index 24 by 1.7118581938632516 angstrom in the cif file.,mp-1048819_processed.cif
mp-10543.cif,Move the atom at index 14 towards the atom at index 12 by 2.1210714808765085 angstrom in the cif file.,mp-10543_processed.cif
mp-1073454.cif,Move the atom at index 15 towards the atom at index 0 by 1.116536033423381 angstrom in the cif file.,mp-1073454_processed.cif
mp-1073857.cif,Move the atom at index 8 towards the atom at index 9 by 0.18569998332103305 angstrom in the cif file.,mp-1073857_processed.cif
mp-1074382.cif,Move the atom at index 9 towards the atom at index 3 by 2.4926945127408446 angstrom in the cif file.,mp-1074382_processed.cif
mp-1075115.cif,Move the atom at index 2 towards the atom at index 4 by 0.5765785852137357 angstrom in the cif file.,mp-1075115_processed.cif
mp-1076171.cif,Move the atom at index 4 towards the atom at index 20 by 0.20262708111958777 angstrom in the cif file.,mp-1076171_processed.cif
mp-1076264.cif,Move the atom at index 8 towards the atom at index 15 by 0.4976544481972255 angstrom in the cif file.,mp-1076264_processed.cif
mp-1080179.cif,Move the atom at index 8 towards the atom at index 6 by 1.2535134897398923 angstrom in the cif file.,mp-1080179_processed.cif
mp-1080349.cif,Move the atom at index 13 towards the atom at index 8 by 2.017632481004522 angstrom in the cif file.,mp-1080349_processed.cif
mp-1080354.cif,Move the atom at index 13 towards the atom at index 14 by 0.8406284565252599 angstrom in the cif file.,mp-1080354_processed.cif
mp-1080713.cif,Move the atom at index 3 towards the atom at index 6 by 2.7140264600242765 angstrom in the cif file.,mp-1080713_processed.cif
mp-1094804.cif,Move the atom at index 2 towards the atom at index 10 by 0.9983507928539416 angstrom in the cif file.,mp-1094804_processed.cif
mp-1095083.cif,Move the atom at index 1 towards the atom at index 8 by 1.8713081263634508 angstrom in the cif file.,mp-1095083_processed.cif
mp-1095476.cif,Move the atom at index 5 towards the atom at index 10 by 2.596867616870205 angstrom in the cif file.,mp-1095476_processed.cif
mp-1095575.cif,Move the atom at index 10 towards the atom at index 3 by 2.2186089371175237 angstrom in the cif file.,mp-1095575_processed.cif
mp-1095585.cif,Move the atom at index 8 towards the atom at index 7 by 2.330355741106343 angstrom in the cif file.,mp-1095585_processed.cif
mp-1095643.cif,Move the atom at index 10 towards the atom at index 8 by 0.1741716225907789 angstrom in the cif file.,mp-1095643_processed.cif
mp-1095675.cif,Move the atom at index 3 towards the atom at index 1 by 1.0636932107568586 angstrom in the cif file.,mp-1095675_processed.cif
mp-1095677.cif,Move the atom at index 9 towards the atom at index 7 by 0.36743661975681485 angstrom in the cif file.,mp-1095677_processed.cif
mp-1096913.cif,Move the atom at index 11 towards the atom at index 8 by 2.7443439093494466 angstrom in the cif file.,mp-1096913_processed.cif
mp-1099100.cif,Move the atom at index 13 towards the atom at index 9 by 1.8038702721578403 angstrom in the cif file.,mp-1099100_processed.cif
mp-1100340.cif,Move the atom at index 12 towards the atom at index 14 by 0.22878898009591267 angstrom in the cif file.,mp-1100340_processed.cif
mp-1100512.cif,Move the atom at index 23 towards the atom at index 11 by 2.2796117626942025 angstrom in the cif file.,mp-1100512_processed.cif
mp-1100602.cif,Move the atom at index 23 towards the atom at index 30 by 1.848293685890262 angstrom in the cif file.,mp-1100602_processed.cif
mp-1100645.cif,Move the atom at index 25 towards the atom at index 5 by 1.351415414740104 angstrom in the cif file.,mp-1100645_processed.cif
mp-1100655.cif,Move the atom at index 13 towards the atom at index 0 by 2.0920855997858285 angstrom in the cif file.,mp-1100655_processed.cif
mp-1100709.cif,Move the atom at index 2 towards the atom at index 3 by 0.1395473121151641 angstrom in the cif file.,mp-1100709_processed.cif
mp-1100895.cif,Move the atom at index 6 towards the atom at index 24 by 1.440644876928107 angstrom in the cif file.,mp-1100895_processed.cif
mp-1101365.cif,Move the atom at index 11 towards the atom at index 60 by 1.543057097334923 angstrom in the cif file.,mp-1101365_processed.cif
mp-1101490.cif,Move the atom at index 45 towards the atom at index 21 by 1.4935986769208573 angstrom in the cif file.,mp-1101490_processed.cif
mp-1101729.cif,Move the atom at index 40 towards the atom at index 43 by 2.2521436338906624 angstrom in the cif file.,mp-1101729_processed.cif
mp-1101899.cif,Move the atom at index 10 towards the atom at index 7 by 1.2519578231899737 angstrom in the cif file.,mp-1101899_processed.cif
mp-1102433.cif,Move the atom at index 0 towards the atom at index 1 by 1.8453519127278513 angstrom in the cif file.,mp-1102433_processed.cif
mp-1102534.cif,Move the atom at index 1 towards the atom at index 9 by 2.9146346223809987 angstrom in the cif file.,mp-1102534_processed.cif
mp-1102795.cif,Move the atom at index 10 towards the atom at index 8 by 2.889953439236378 angstrom in the cif file.,mp-1102795_processed.cif
mp-1102865.cif,Move the atom at index 10 towards the atom at index 9 by 2.5726245976057656 angstrom in the cif file.,mp-1102865_processed.cif
mp-1102948.cif,Move the atom at index 1 towards the atom at index 6 by 0.2904020185845412 angstrom in the cif file.,mp-1102948_processed.cif
mp-1102963.cif,Move the atom at index 3 towards the atom at index 0 by 0.5762490779383409 angstrom in the cif file.,mp-1102963_processed.cif
mp-1103212.cif,Move the atom at index 5 towards the atom at index 7 by 1.9567040361962995 angstrom in the cif file.,mp-1103212_processed.cif
mp-1103303.cif,Move the atom at index 9 towards the atom at index 10 by 0.5435843325690628 angstrom in the cif file.,mp-1103303_processed.cif
mp-1103651.cif,Move the atom at index 3 towards the atom at index 9 by 2.2949751047257645 angstrom in the cif file.,mp-1103651_processed.cif
mp-1104386.cif,Move the atom at index 4 towards the atom at index 12 by 1.6649843615946136 angstrom in the cif file.,mp-1104386_processed.cif
mp-1104404.cif,Move the atom at index 8 towards the atom at index 1 by 0.9839599338523569 angstrom in the cif file.,mp-1104404_processed.cif
mp-1104448.cif,Move the atom at index 8 towards the atom at index 12 by 2.4970335725186117 angstrom in the cif file.,mp-1104448_processed.cif
mp-1105372.cif,Move the atom at index 6 towards the atom at index 3 by 2.512109907131912 angstrom in the cif file.,mp-1105372_processed.cif
mp-1105581.cif,Move the atom at index 6 towards the atom at index 7 by 0.7080965542770908 angstrom in the cif file.,mp-1105581_processed.cif
mp-1105587.cif,Move the atom at index 2 towards the atom at index 7 by 2.619140369120748 angstrom in the cif file.,mp-1105587_processed.cif
mp-1105631.cif,Move the atom at index 19 towards the atom at index 8 by 2.938875725536197 angstrom in the cif file.,mp-1105631_processed.cif
mp-1105736.cif,Move the atom at index 5 towards the atom at index 19 by 2.030776646894794 angstrom in the cif file.,mp-1105736_processed.cif
mp-1105952.cif,Move the atom at index 4 towards the atom at index 17 by 2.2661832827632407 angstrom in the cif file.,mp-1105952_processed.cif
mp-1105985.cif,Move the atom at index 15 towards the atom at index 16 by 0.7557411728675482 angstrom in the cif file.,mp-1105985_processed.cif
mp-1106159.cif,Move the atom at index 13 towards the atom at index 1 by 1.2468239389733333 angstrom in the cif file.,mp-1106159_processed.cif
mp-1110626.cif,Move the atom at index 6 towards the atom at index 8 by 1.580852468538792 angstrom in the cif file.,mp-1110626_processed.cif
mp-1110754.cif,Move the atom at index 7 towards the atom at index 8 by 1.6006237375502237 angstrom in the cif file.,mp-1110754_processed.cif
mp-1111211.cif,Move the atom at index 1 towards the atom at index 7 by 1.9607346080772468 angstrom in the cif file.,mp-1111211_processed.cif
mp-1111610.cif,Move the atom at index 6 towards the atom at index 1 by 0.6710391966319734 angstrom in the cif file.,mp-1111610_processed.cif
mp-1111940.cif,Move the atom at index 7 towards the atom at index 0 by 2.1856845426799008 angstrom in the cif file.,mp-1111940_processed.cif
mp-1112257.cif,Move the atom at index 4 towards the atom at index 9 by 0.3507337411487117 angstrom in the cif file.,mp-1112257_processed.cif
mp-1112416.cif,Move the atom at index 2 towards the atom at index 3 by 2.2176211701696436 angstrom in the cif file.,mp-1112416_processed.cif
mp-11143.cif,Move the atom at index 15 towards the atom at index 22 by 1.913482717669079 angstrom in the cif file.,mp-11143_processed.cif
mp-11145.cif,Move the atom at index 12 towards the atom at index 9 by 0.9359212370914771 angstrom in the cif file.,mp-11145_processed.cif
mp-1120749.cif,Move the atom at index 3 towards the atom at index 12 by 0.999421689272108 angstrom in the cif file.,mp-1120749_processed.cif
mp-11250.cif,Move the atom at index 3 towards the atom at index 0 by 1.0098631574419612 angstrom in the cif file.,mp-11250_processed.cif
mp-1157680.cif,Move the atom at index 8 towards the atom at index 19 by 0.7025138150596334 angstrom in the cif file.,mp-1157680_processed.cif
mp-1173361.cif,Move the atom at index 2 towards the atom at index 9 by 1.5151036510690392 angstrom in the cif file.,mp-1173361_processed.cif
mp-1173548.cif,Move the atom at index 2 towards the atom at index 5 by 2.1860667299988847 angstrom in the cif file.,mp-1173548_processed.cif
mp-1173561.cif,Move the atom at index 18 towards the atom at index 7 by 0.18810496560125595 angstrom in the cif file.,mp-1173561_processed.cif
mp-1173706.cif,Move the atom at index 17 towards the atom at index 18 by 1.3910183561315 angstrom in the cif file.,mp-1173706_processed.cif
mp-1173883.cif,Move the atom at index 11 towards the atom at index 10 by 2.2418202584754 angstrom in the cif file.,mp-1173883_processed.cif
mp-1174010.cif,Move the atom at index 2 towards the atom at index 16 by 0.7752316282234636 angstrom in the cif file.,mp-1174010_processed.cif
mp-1174079.cif,Move the atom at index 18 towards the atom at index 19 by 1.600542933303664 angstrom in the cif file.,mp-1174079_processed.cif
mp-1174299.cif,Move the atom at index 18 towards the atom at index 21 by 1.7621144407380709 angstrom in the cif file.,mp-1174299_processed.cif
mp-1174536.cif,Move the atom at index 9 towards the atom at index 8 by 2.90133426108791 angstrom in the cif file.,mp-1174536_processed.cif
mp-1174549.cif,Move the atom at index 2 towards the atom at index 11 by 2.245533387853898 angstrom in the cif file.,mp-1174549_processed.cif
mp-1174561.cif,Move the atom at index 13 towards the atom at index 1 by 0.33821479809702226 angstrom in the cif file.,mp-1174561_processed.cif
mp-1174631.cif,Move the atom at index 26 towards the atom at index 9 by 0.3786979998132195 angstrom in the cif file.,mp-1174631_processed.cif
mp-1174708.cif,Move the atom at index 19 towards the atom at index 17 by 1.962696687506019 angstrom in the cif file.,mp-1174708_processed.cif
mp-1175060.cif,Move the atom at index 17 towards the atom at index 3 by 1.6068588988292234 angstrom in the cif file.,mp-1175060_processed.cif
mp-1175670.cif,Move the atom at index 13 towards the atom at index 3 by 2.8620268076163455 angstrom in the cif file.,mp-1175670_processed.cif
mp-1175676.cif,Move the atom at index 5 towards the atom at index 26 by 1.147754701203343 angstrom in the cif file.,mp-1175676_processed.cif
mp-1175716.cif,Move the atom at index 26 towards the atom at index 15 by 2.0333027987348276 angstrom in the cif file.,mp-1175716_processed.cif
mp-1176074.cif,Move the atom at index 6 towards the atom at index 24 by 2.4797132861205804 angstrom in the cif file.,mp-1176074_processed.cif
mp-1176243.cif,Move the atom at index 17 towards the atom at index 26 by 1.8626530633178735 angstrom in the cif file.,mp-1176243_processed.cif
mp-1176471.cif,Move the atom at index 10 towards the atom at index 17 by 1.6524990451220958 angstrom in the cif file.,mp-1176471_processed.cif
mp-1176486.cif,Move the atom at index 7 towards the atom at index 4 by 2.3782443292078526 angstrom in the cif file.,mp-1176486_processed.cif
mp-1176593.cif,Move the atom at index 16 towards the atom at index 2 by 1.1327049383968886 angstrom in the cif file.,mp-1176593_processed.cif
mp-1176664.cif,Move the atom at index 39 towards the atom at index 27 by 2.5365009785978354 angstrom in the cif file.,mp-1176664_processed.cif
mp-1176678.cif,Move the atom at index 20 towards the atom at index 14 by 2.600035458448834 angstrom in the cif file.,mp-1176678_processed.cif
mp-1176692.cif,Move the atom at index 3 towards the atom at index 17 by 2.5799982173724643 angstrom in the cif file.,mp-1176692_processed.cif
mp-1176965.cif,Move the atom at index 76 towards the atom at index 75 by 2.945933042700392 angstrom in the cif file.,mp-1176965_processed.cif
mp-1177279.cif,Move the atom at index 24 towards the atom at index 27 by 0.2054066508217659 angstrom in the cif file.,mp-1177279_processed.cif
mp-1177537.cif,Move the atom at index 15 towards the atom at index 13 by 1.737231445967676 angstrom in the cif file.,mp-1177537_processed.cif
mp-1177559.cif,Move the atom at index 1 towards the atom at index 17 by 1.7269798413007371 angstrom in the cif file.,mp-1177559_processed.cif
mp-1177564.cif,Move the atom at index 32 towards the atom at index 33 by 2.898313396731385 angstrom in the cif file.,mp-1177564_processed.cif
mp-1177801.cif,Move the atom at index 19 towards the atom at index 12 by 2.4630721178815715 angstrom in the cif file.,mp-1177801_processed.cif
mp-1178026.cif,Move the atom at index 7 towards the atom at index 5 by 2.237722701212016 angstrom in the cif file.,mp-1178026_processed.cif
mp-1178085.cif,Move the atom at index 28 towards the atom at index 13 by 1.5727797708411118 angstrom in the cif file.,mp-1178085_processed.cif
mp-1178148.cif,Move the atom at index 15 towards the atom at index 10 by 0.370018267923237 angstrom in the cif file.,mp-1178148_processed.cif
mp-1178259.cif,Move the atom at index 37 towards the atom at index 39 by 0.2303008467778776 angstrom in the cif file.,mp-1178259_processed.cif
mp-1178586.cif,Move the atom at index 4 towards the atom at index 23 by 1.0490403089775315 angstrom in the cif file.,mp-1178586_processed.cif
mp-1180130.cif,Move the atom at index 15 towards the atom at index 2 by 1.7631487701462958 angstrom in the cif file.,mp-1180130_processed.cif
mp-1180252.cif,Move the atom at index 17 towards the atom at index 11 by 1.4967076271615525 angstrom in the cif file.,mp-1180252_processed.cif
mp-1180744.cif,Move the atom at index 14 towards the atom at index 17 by 1.1964320269975686 angstrom in the cif file.,mp-1180744_processed.cif
mp-1180763.cif,Move the atom at index 19 towards the atom at index 29 by 2.1787077529002326 angstrom in the cif file.,mp-1180763_processed.cif
mp-1181255.cif,Move the atom at index 89 towards the atom at index 3 by 2.9158686119037482 angstrom in the cif file.,mp-1181255_processed.cif
mp-1181584.cif,Move the atom at index 37 towards the atom at index 32 by 0.7820181317437176 angstrom in the cif file.,mp-1181584_processed.cif
mp-1182011.cif,Move the atom at index 26 towards the atom at index 13 by 2.3234749795677305 angstrom in the cif file.,mp-1182011_processed.cif
mp-1182045.cif,Move the atom at index 38 towards the atom at index 29 by 2.6752584836696767 angstrom in the cif file.,mp-1182045_processed.cif
mp-1182066.cif,Move the atom at index 65 towards the atom at index 4 by 1.3011869604401505 angstrom in the cif file.,mp-1182066_processed.cif
mp-1182302.cif,Move the atom at index 32 towards the atom at index 29 by 1.5363844599355112 angstrom in the cif file.,mp-1182302_processed.cif
mp-1182516.cif,Move the atom at index 1 towards the atom at index 7 by 1.5447277606547027 angstrom in the cif file.,mp-1182516_processed.cif
mp-1182952.cif,Move the atom at index 0 towards the atom at index 7 by 1.0671750700631621 angstrom in the cif file.,mp-1182952_processed.cif
mp-1182993.cif,Move the atom at index 32 towards the atom at index 24 by 0.5045936591997275 angstrom in the cif file.,mp-1182993_processed.cif
mp-1185691.cif,Move the atom at index 15 towards the atom at index 2 by 0.23419452757149023 angstrom in the cif file.,mp-1185691_processed.cif
mp-1185729.cif,Move the atom at index 21 towards the atom at index 16 by 2.3379193151416624 angstrom in the cif file.,mp-1185729_processed.cif
mp-1185730.cif,Move the atom at index 3 towards the atom at index 25 by 1.7827049827971964 angstrom in the cif file.,mp-1185730_processed.cif
mp-1186069.cif,Move the atom at index 0 towards the atom at index 4 by 2.407701447919333 angstrom in the cif file.,mp-1186069_processed.cif
mp-1188168.cif,Move the atom at index 8 towards the atom at index 1 by 2.579837788490688 angstrom in the cif file.,mp-1188168_processed.cif
mp-1188839.cif,Move the atom at index 7 towards the atom at index 3 by 0.8548187409672012 angstrom in the cif file.,mp-1188839_processed.cif
mp-1189137.cif,Move the atom at index 14 towards the atom at index 2 by 0.17623285454438298 angstrom in the cif file.,mp-1189137_processed.cif
mp-1189325.cif,Move the atom at index 18 towards the atom at index 2 by 0.34422345313889907 angstrom in the cif file.,mp-1189325_processed.cif
mp-1189617.cif,Move the atom at index 0 towards the atom at index 16 by 1.3629406176915158 angstrom in the cif file.,mp-1189617_processed.cif
mp-1190360.cif,Move the atom at index 15 towards the atom at index 22 by 0.5136760198021242 angstrom in the cif file.,mp-1190360_processed.cif
mp-1190450.cif,Move the atom at index 14 towards the atom at index 10 by 0.6576015474586117 angstrom in the cif file.,mp-1190450_processed.cif
mp-1190471.cif,Move the atom at index 9 towards the atom at index 3 by 2.9856868147892186 angstrom in the cif file.,mp-1190471_processed.cif
mp-1190593.cif,Move the atom at index 17 towards the atom at index 22 by 0.2453446070620566 angstrom in the cif file.,mp-1190593_processed.cif
mp-1190765.cif,Move the atom at index 20 towards the atom at index 14 by 2.4811984173779873 angstrom in the cif file.,mp-1190765_processed.cif
mp-1190906.cif,Move the atom at index 7 towards the atom at index 9 by 1.401638714317484 angstrom in the cif file.,mp-1190906_processed.cif
mp-1191263.cif,Move the atom at index 17 towards the atom at index 2 by 1.6989191327283777 angstrom in the cif file.,mp-1191263_processed.cif
mp-1191575.cif,Move the atom at index 12 towards the atom at index 10 by 2.0517885800895663 angstrom in the cif file.,mp-1191575_processed.cif
mp-1191633.cif,Move the atom at index 15 towards the atom at index 10 by 2.952154831534529 angstrom in the cif file.,mp-1191633_processed.cif
mp-1191681.cif,Move the atom at index 10 towards the atom at index 0 by 2.7942027358614276 angstrom in the cif file.,mp-1191681_processed.cif
mp-1192077.cif,Move the atom at index 11 towards the atom at index 19 by 2.9621212185598695 angstrom in the cif file.,mp-1192077_processed.cif
mp-1192111.cif,Move the atom at index 1 towards the atom at index 16 by 2.9026377838078674 angstrom in the cif file.,mp-1192111_processed.cif
mp-1192527.cif,Move the atom at index 18 towards the atom at index 27 by 0.12078543801915739 angstrom in the cif file.,mp-1192527_processed.cif
mp-1192550.cif,Move the atom at index 22 towards the atom at index 15 by 0.38064275906249156 angstrom in the cif file.,mp-1192550_processed.cif
mp-1192556.cif,Move the atom at index 13 towards the atom at index 24 by 2.0692191899963466 angstrom in the cif file.,mp-1192556_processed.cif
mp-1192588.cif,Move the atom at index 6 towards the atom at index 20 by 0.5978971089295282 angstrom in the cif file.,mp-1192588_processed.cif
mp-1192755.cif,Move the atom at index 8 towards the atom at index 2 by 1.563486513939254 angstrom in the cif file.,mp-1192755_processed.cif
mp-1192984.cif,Move the atom at index 6 towards the atom at index 17 by 1.9843169392470428 angstrom in the cif file.,mp-1192984_processed.cif
mp-1193276.cif,Move the atom at index 8 towards the atom at index 25 by 2.0931869939890406 angstrom in the cif file.,mp-1193276_processed.cif
mp-1193461.cif,Move the atom at index 5 towards the atom at index 10 by 1.2086668667668408 angstrom in the cif file.,mp-1193461_processed.cif
mp-1193658.cif,Move the atom at index 17 towards the atom at index 21 by 0.25447917240233886 angstrom in the cif file.,mp-1193658_processed.cif
mp-1193669.cif,Move the atom at index 1 towards the atom at index 26 by 1.449835372719195 angstrom in the cif file.,mp-1193669_processed.cif
mp-1193753.cif,Move the atom at index 6 towards the atom at index 11 by 1.9006347793449434 angstrom in the cif file.,mp-1193753_processed.cif
mp-1194315.cif,Move the atom at index 20 towards the atom at index 1 by 2.461240015939254 angstrom in the cif file.,mp-1194315_processed.cif
mp-1194467.cif,Move the atom at index 8 towards the atom at index 26 by 0.8013045742717624 angstrom in the cif file.,mp-1194467_processed.cif
