input_cif,action_prompt,output_cif
input_cifs\mp-1074382.cif,Swap atoms at indices 13 and 5 in the cif file.,mp-1074382_processed.cif
input_cifs\mp-1075115.cif,Swap atoms at indices 9 and 3 in the cif file.,mp-1075115_processed.cif
input_cifs\mp-1076171.cif,Swap atoms at indices 9 and 37 in the cif file.,mp-1076171_processed.cif
input_cifs\mp-1076264.cif,Swap atoms at indices 29 and 6 in the cif file.,mp-1076264_processed.cif
input_cifs\mp-1080179.cif,Swap atoms at indices 5 and 1 in the cif file.,mp-1080179_processed.cif
input_cifs\mp-1080349.cif,Swap atoms at indices 4 and 14 in the cif file.,mp-1080349_processed.cif
input_cifs\mp-1080354.cif,Swap atoms at indices 9 and 2 in the cif file.,mp-1080354_processed.cif
input_cifs\mp-1080713.cif,Swap atoms at indices 5 and 0 in the cif file.,mp-1080713_processed.cif
input_cifs\mp-1094804.cif,Swap atoms at indices 10 and 0 in the cif file.,mp-1094804_processed.cif
input_cifs\mp-1095083.cif,Swap atoms at indices 3 and 6 in the cif file.,mp-1095083_processed.cif
input_cifs\mp-1095476.cif,Swap atoms at indices 8 and 6 in the cif file.,mp-1095476_processed.cif
input_cifs\mp-1095575.cif,Swap atoms at indices 0 and 6 in the cif file.,mp-1095575_processed.cif
input_cifs\mp-1095585.cif,Swap atoms at indices 1 and 4 in the cif file.,mp-1095585_processed.cif
input_cifs\mp-1095643.cif,Swap atoms at indices 1 and 8 in the cif file.,mp-1095643_processed.cif
input_cifs\mp-1095675.cif,Swap atoms at indices 0 and 5 in the cif file.,mp-1095675_processed.cif
input_cifs\mp-1095677.cif,Swap atoms at indices 3 and 9 in the cif file.,mp-1095677_processed.cif
input_cifs\mp-1096913.cif,Swap atoms at indices 6 and 3 in the cif file.,mp-1096913_processed.cif
input_cifs\mp-1099100.cif,Swap atoms at indices 5 and 15 in the cif file.,mp-1099100_processed.cif
input_cifs\mp-1100340.cif,Swap atoms at indices 16 and 5 in the cif file.,mp-1100340_processed.cif
input_cifs\mp-1100512.cif,Swap atoms at indices 9 and 16 in the cif file.,mp-1100512_processed.cif
input_cifs\mp-1100602.cif,Swap atoms at indices 29 and 7 in the cif file.,mp-1100602_processed.cif
input_cifs\mp-1100645.cif,Swap atoms at indices 30 and 9 in the cif file.,mp-1100645_processed.cif
input_cifs\mp-1100655.cif,Swap atoms at indices 0 and 18 in the cif file.,mp-1100655_processed.cif
input_cifs\mp-1100709.cif,Swap atoms at indices 7 and 1 in the cif file.,mp-1100709_processed.cif
input_cifs\mp-1100895.cif,Swap atoms at indices 13 and 2 in the cif file.,mp-1100895_processed.cif
input_cifs\mp-1101365.cif,Swap atoms at indices 35 and 19 in the cif file.,mp-1101365_processed.cif
input_cifs\mp-1101490.cif,Swap atoms at indices 13 and 64 in the cif file.,mp-1101490_processed.cif
input_cifs\mp-1101729.cif,Swap atoms at indices 35 and 16 in the cif file.,mp-1101729_processed.cif
input_cifs\mp-1101899.cif,Swap atoms at indices 10 and 4 in the cif file.,mp-1101899_processed.cif
input_cifs\mp-1102433.cif,Swap atoms at indices 3 and 8 in the cif file.,mp-1102433_processed.cif
input_cifs\mp-1102534.cif,Swap atoms at indices 7 and 3 in the cif file.,mp-1102534_processed.cif
input_cifs\mp-1102795.cif,Swap atoms at indices 2 and 10 in the cif file.,mp-1102795_processed.cif
input_cifs\mp-1102865.cif,Swap atoms at indices 11 and 3 in the cif file.,mp-1102865_processed.cif
input_cifs\mp-1102948.cif,Swap atoms at indices 1 and 2 in the cif file.,mp-1102948_processed.cif
input_cifs\mp-1102963.cif,Swap atoms at indices 1 and 6 in the cif file.,mp-1102963_processed.cif
input_cifs\mp-1103212.cif,Swap atoms at indices 3 and 9 in the cif file.,mp-1103212_processed.cif
input_cifs\mp-1103303.cif,Swap atoms at indices 8 and 0 in the cif file.,mp-1103303_processed.cif
input_cifs\mp-1103651.cif,Swap atoms at indices 11 and 3 in the cif file.,mp-1103651_processed.cif
input_cifs\mp-1104386.cif,Swap atoms at indices 10 and 1 in the cif file.,mp-1104386_processed.cif
input_cifs\mp-1104404.cif,Swap atoms at indices 12 and 8 in the cif file.,mp-1104404_processed.cif
input_cifs\mp-1104448.cif,Swap atoms at indices 24 and 9 in the cif file.,mp-1104448_processed.cif
input_cifs\mp-1105372.cif,Swap atoms at indices 11 and 14 in the cif file.,mp-1105372_processed.cif
input_cifs\mp-1105581.cif,Swap atoms at indices 0 and 15 in the cif file.,mp-1105581_processed.cif
input_cifs\mp-1105587.cif,Swap atoms at indices 14 and 4 in the cif file.,mp-1105587_processed.cif
input_cifs\mp-1105631.cif,Swap atoms at indices 17 and 5 in the cif file.,mp-1105631_processed.cif
input_cifs\mp-1105736.cif,Swap atoms at indices 10 and 1 in the cif file.,mp-1105736_processed.cif
input_cifs\mp-1105952.cif,Swap atoms at indices 14 and 29 in the cif file.,mp-1105952_processed.cif
input_cifs\mp-1105985.cif,Swap atoms at indices 14 and 4 in the cif file.,mp-1105985_processed.cif
input_cifs\mp-1106159.cif,Swap atoms at indices 17 and 0 in the cif file.,mp-1106159_processed.cif
input_cifs\mp-1110626.cif,Swap atoms at indices 2 and 4 in the cif file.,mp-1110626_processed.cif
input_cifs\mp-1110754.cif,Swap atoms at indices 7 and 2 in the cif file.,mp-1110754_processed.cif
input_cifs\mp-1111211.cif,Swap atoms at indices 5 and 1 in the cif file.,mp-1111211_processed.cif
input_cifs\mp-1111610.cif,Swap atoms at indices 0 and 8 in the cif file.,mp-1111610_processed.cif
input_cifs\mp-1111940.cif,Swap atoms at indices 1 and 6 in the cif file.,mp-1111940_processed.cif
input_cifs\mp-1112257.cif,Swap atoms at indices 9 and 1 in the cif file.,mp-1112257_processed.cif
input_cifs\mp-1112416.cif,Swap atoms at indices 1 and 2 in the cif file.,mp-1112416_processed.cif
input_cifs\mp-11143.cif,Swap atoms at indices 27 and 18 in the cif file.,mp-11143_processed.cif
input_cifs\mp-11145.cif,Swap atoms at indices 26 and 9 in the cif file.,mp-11145_processed.cif
input_cifs\mp-1120749.cif,Swap atoms at indices 12 and 0 in the cif file.,mp-1120749_processed.cif
input_cifs\mp-11250.cif,Swap atoms at indices 9 and 6 in the cif file.,mp-11250_processed.cif
input_cifs\mp-1157680.cif,Swap atoms at indices 4 and 12 in the cif file.,mp-1157680_processed.cif
input_cifs\mp-1173361.cif,Swap atoms at indices 5 and 2 in the cif file.,mp-1173361_processed.cif
input_cifs\mp-1173548.cif,Swap atoms at indices 6 and 11 in the cif file.,mp-1173548_processed.cif
input_cifs\mp-1173561.cif,Swap atoms at indices 5 and 36 in the cif file.,mp-1173561_processed.cif
input_cifs\mp-1173706.cif,Swap atoms at indices 37 and 0 in the cif file.,mp-1173706_processed.cif
input_cifs\mp-1173883.cif,Swap atoms at indices 4 and 6 in the cif file.,mp-1173883_processed.cif
input_cifs\mp-1174010.cif,Swap atoms at indices 12 and 0 in the cif file.,mp-1174010_processed.cif
input_cifs\mp-1174079.cif,Swap atoms at indices 17 and 7 in the cif file.,mp-1174079_processed.cif
input_cifs\mp-1174299.cif,Swap atoms at indices 4 and 9 in the cif file.,mp-1174299_processed.cif
input_cifs\mp-1174536.cif,Swap atoms at indices 0 and 18 in the cif file.,mp-1174536_processed.cif
input_cifs\mp-1174549.cif,Swap atoms at indices 22 and 0 in the cif file.,mp-1174549_processed.cif
input_cifs\mp-1174561.cif,Swap atoms at indices 11 and 24 in the cif file.,mp-1174561_processed.cif
input_cifs\mp-1174631.cif,Swap atoms at indices 10 and 15 in the cif file.,mp-1174631_processed.cif
input_cifs\mp-1174708.cif,Swap atoms at indices 8 and 15 in the cif file.,mp-1174708_processed.cif
input_cifs\mp-1175060.cif,Swap atoms at indices 15 and 10 in the cif file.,mp-1175060_processed.cif
input_cifs\mp-1175670.cif,Swap atoms at indices 29 and 9 in the cif file.,mp-1175670_processed.cif
input_cifs\mp-1175676.cif,Swap atoms at indices 14 and 24 in the cif file.,mp-1175676_processed.cif
input_cifs\mp-1175716.cif,Swap atoms at indices 10 and 19 in the cif file.,mp-1175716_processed.cif
input_cifs\mp-1176074.cif,Swap atoms at indices 14 and 20 in the cif file.,mp-1176074_processed.cif
input_cifs\mp-1176243.cif,Swap atoms at indices 27 and 11 in the cif file.,mp-1176243_processed.cif
input_cifs\mp-1176471.cif,Swap atoms at indices 11 and 4 in the cif file.,mp-1176471_processed.cif
input_cifs\mp-1176486.cif,Swap atoms at indices 1 and 35 in the cif file.,mp-1176486_processed.cif
input_cifs\mp-1176593.cif,Swap atoms at indices 0 and 17 in the cif file.,mp-1176593_processed.cif
input_cifs\mp-1176664.cif,Swap atoms at indices 0 and 20 in the cif file.,mp-1176664_processed.cif
input_cifs\mp-1176678.cif,Swap atoms at indices 21 and 8 in the cif file.,mp-1176678_processed.cif
input_cifs\mp-1176692.cif,Swap atoms at indices 8 and 3 in the cif file.,mp-1176692_processed.cif
input_cifs\mp-1176965.cif,Swap atoms at indices 33 and 31 in the cif file.,mp-1176965_processed.cif
input_cifs\mp-1177279.cif,Swap atoms at indices 7 and 27 in the cif file.,mp-1177279_processed.cif
input_cifs\mp-1177537.cif,Swap atoms at indices 4 and 20 in the cif file.,mp-1177537_processed.cif
input_cifs\mp-1177559.cif,Swap atoms at indices 61 and 10 in the cif file.,mp-1177559_processed.cif
input_cifs\mp-1177564.cif,Swap atoms at indices 26 and 75 in the cif file.,mp-1177564_processed.cif
input_cifs\mp-1177801.cif,Swap atoms at indices 20 and 2 in the cif file.,mp-1177801_processed.cif
input_cifs\mp-1178026.cif,Swap atoms at indices 1 and 2 in the cif file.,mp-1178026_processed.cif
input_cifs\mp-1178085.cif,Swap atoms at indices 5 and 12 in the cif file.,mp-1178085_processed.cif
input_cifs\mp-1178148.cif,Swap atoms at indices 3 and 11 in the cif file.,mp-1178148_processed.cif
input_cifs\mp-1178259.cif,Swap atoms at indices 10 and 30 in the cif file.,mp-1178259_processed.cif
input_cifs\mp-1178586.cif,Swap atoms at indices 21 and 84 in the cif file.,mp-1178586_processed.cif
input_cifs\mp-1180130.cif,Swap atoms at indices 11 and 46 in the cif file.,mp-1180130_processed.cif
input_cifs\mp-1180252.cif,Swap atoms at indices 15 and 17 in the cif file.,mp-1180252_processed.cif
input_cifs\mp-1180744.cif,Swap atoms at indices 14 and 0 in the cif file.,mp-1180744_processed.cif
input_cifs\mp-1180763.cif,Swap atoms at indices 11 and 26 in the cif file.,mp-1180763_processed.cif
input_cifs\mp-1181255.cif,Swap atoms at indices 24 and 50 in the cif file.,mp-1181255_processed.cif
input_cifs\mp-1181584.cif,Swap atoms at indices 20 and 0 in the cif file.,mp-1181584_processed.cif
input_cifs\mp-1182011.cif,Swap atoms at indices 45 and 30 in the cif file.,mp-1182011_processed.cif
input_cifs\mp-1182045.cif,Swap atoms at indices 45 and 0 in the cif file.,mp-1182045_processed.cif
input_cifs\mp-1182066.cif,Swap atoms at indices 60 and 6 in the cif file.,mp-1182066_processed.cif
input_cifs\mp-1182302.cif,Swap atoms at indices 12 and 16 in the cif file.,mp-1182302_processed.cif
input_cifs\mp-1182516.cif,Swap atoms at indices 5 and 3 in the cif file.,mp-1182516_processed.cif
input_cifs\mp-1182952.cif,Swap atoms at indices 9 and 0 in the cif file.,mp-1182952_processed.cif
input_cifs\mp-1182993.cif,Swap atoms at indices 20 and 1 in the cif file.,mp-1182993_processed.cif
input_cifs\mp-1185691.cif,Swap atoms at indices 0 and 20 in the cif file.,mp-1185691_processed.cif
input_cifs\mp-1185729.cif,Swap atoms at indices 23 and 4 in the cif file.,mp-1185729_processed.cif
input_cifs\mp-1185730.cif,Swap atoms at indices 19 and 10 in the cif file.,mp-1185730_processed.cif
input_cifs\mp-1186069.cif,Swap atoms at indices 2 and 9 in the cif file.,mp-1186069_processed.cif
input_cifs\mp-1188168.cif,Swap atoms at indices 2 and 10 in the cif file.,mp-1188168_processed.cif
input_cifs\mp-1188839.cif,Swap atoms at indices 11 and 6 in the cif file.,mp-1188839_processed.cif
input_cifs\mp-1189137.cif,Swap atoms at indices 1 and 14 in the cif file.,mp-1189137_processed.cif
input_cifs\mp-1189325.cif,Swap atoms at indices 0 and 1 in the cif file.,mp-1189325_processed.cif
input_cifs\mp-1189617.cif,Swap atoms at indices 5 and 17 in the cif file.,mp-1189617_processed.cif
input_cifs\mp-1190360.cif,Swap atoms at indices 3 and 14 in the cif file.,mp-1190360_processed.cif
input_cifs\mp-1190450.cif,Swap atoms at indices 6 and 10 in the cif file.,mp-1190450_processed.cif
input_cifs\mp-1190471.cif,Swap atoms at indices 1 and 16 in the cif file.,mp-1190471_processed.cif
input_cifs\mp-1190593.cif,Swap atoms at indices 12 and 3 in the cif file.,mp-1190593_processed.cif
input_cifs\mp-1190765.cif,Swap atoms at indices 13 and 9 in the cif file.,mp-1190765_processed.cif
input_cifs\mp-1190906.cif,Swap atoms at indices 8 and 5 in the cif file.,mp-1190906_processed.cif
input_cifs\mp-1191263.cif,Swap atoms at indices 12 and 1 in the cif file.,mp-1191263_processed.cif
input_cifs\mp-1191575.cif,Swap atoms at indices 0 and 20 in the cif file.,mp-1191575_processed.cif
input_cifs\mp-1191633.cif,Swap atoms at indices 9 and 22 in the cif file.,mp-1191633_processed.cif
input_cifs\mp-1191681.cif,Swap atoms at indices 12 and 14 in the cif file.,mp-1191681_processed.cif
input_cifs\mp-1192077.cif,Swap atoms at indices 4 and 8 in the cif file.,mp-1192077_processed.cif
input_cifs\mp-1192111.cif,Swap atoms at indices 20 and 0 in the cif file.,mp-1192111_processed.cif
input_cifs\mp-1192527.cif,Swap atoms at indices 22 and 1 in the cif file.,mp-1192527_processed.cif
input_cifs\mp-1192550.cif,Swap atoms at indices 8 and 15 in the cif file.,mp-1192550_processed.cif
input_cifs\mp-1192556.cif,Swap atoms at indices 19 and 9 in the cif file.,mp-1192556_processed.cif
input_cifs\mp-1192588.cif,Swap atoms at indices 14 and 4 in the cif file.,mp-1192588_processed.cif
input_cifs\mp-1192755.cif,Swap atoms at indices 20 and 2 in the cif file.,mp-1192755_processed.cif
input_cifs\mp-1192984.cif,Swap atoms at indices 24 and 0 in the cif file.,mp-1192984_processed.cif
input_cifs\mp-1193276.cif,Swap atoms at indices 9 and 16 in the cif file.,mp-1193276_processed.cif
input_cifs\mp-1193461.cif,Swap atoms at indices 6 and 21 in the cif file.,mp-1193461_processed.cif
input_cifs\mp-1193658.cif,Swap atoms at indices 27 and 0 in the cif file.,mp-1193658_processed.cif
input_cifs\mp-1193669.cif,Swap atoms at indices 12 and 18 in the cif file.,mp-1193669_processed.cif
input_cifs\mp-1193753.cif,Swap atoms at indices 2 and 4 in the cif file.,mp-1193753_processed.cif
input_cifs\mp-1194315.cif,Swap atoms at indices 2 and 14 in the cif file.,mp-1194315_processed.cif
input_cifs\mp-1194467.cif,Swap atoms at indices 21 and 16 in the cif file.,mp-1194467_processed.cif
input_cifs\mp-1194648.cif,Swap atoms at indices 4 and 29 in the cif file.,mp-1194648_processed.cif
input_cifs\mp-1194808.cif,Swap atoms at indices 3 and 11 in the cif file.,mp-1194808_processed.cif
input_cifs\mp-1194897.cif,Swap atoms at indices 17 and 44 in the cif file.,mp-1194897_processed.cif
input_cifs\mp-1194954.cif,Swap atoms at indices 35 and 52 in the cif file.,mp-1194954_processed.cif
input_cifs\mp-1195087.cif,Swap atoms at indices 18 and 20 in the cif file.,mp-1195087_processed.cif
input_cifs\mp-1195106.cif,Swap atoms at indices 18 and 42 in the cif file.,mp-1195106_processed.cif
input_cifs\mp-1195319.cif,Swap atoms at indices 22 and 48 in the cif file.,mp-1195319_processed.cif
input_cifs\mp-1195337.cif,Swap atoms at indices 25 and 11 in the cif file.,mp-1195337_processed.cif
input_cifs\mp-1195540.cif,Swap atoms at indices 22 and 2 in the cif file.,mp-1195540_processed.cif
input_cifs\mp-1195827.cif,Swap atoms at indices 2 and 12 in the cif file.,mp-1195827_processed.cif
input_cifs\mp-1195929.cif,Swap atoms at indices 4 and 30 in the cif file.,mp-1195929_processed.cif
input_cifs\mp-1195965.cif,Swap atoms at indices 9 and 26 in the cif file.,mp-1195965_processed.cif
input_cifs\mp-1195967.cif,Swap atoms at indices 10 and 16 in the cif file.,mp-1195967_processed.cif
input_cifs\mp-1196244.cif,Swap atoms at indices 17 and 66 in the cif file.,mp-1196244_processed.cif
input_cifs\mp-1196468.cif,Swap atoms at indices 44 and 8 in the cif file.,mp-1196468_processed.cif
input_cifs\mp-1196513.cif,Swap atoms at indices 8 and 13 in the cif file.,mp-1196513_processed.cif
input_cifs\mp-1196514.cif,Swap atoms at indices 4 and 15 in the cif file.,mp-1196514_processed.cif
input_cifs\mp-1197108.cif,Swap atoms at indices 18 and 84 in the cif file.,mp-1197108_processed.cif
input_cifs\mp-1197227.cif,Swap atoms at indices 24 and 8 in the cif file.,mp-1197227_processed.cif
input_cifs\mp-1197238.cif,Swap atoms at indices 7 and 31 in the cif file.,mp-1197238_processed.cif
input_cifs\mp-1197636.cif,Swap atoms at indices 42 and 13 in the cif file.,mp-1197636_processed.cif
input_cifs\mp-1197877.cif,Swap atoms at indices 33 and 9 in the cif file.,mp-1197877_processed.cif
input_cifs\mp-1198057.cif,Swap atoms at indices 2 and 25 in the cif file.,mp-1198057_processed.cif
input_cifs\mp-1198140.cif,Swap atoms at indices 5 and 43 in the cif file.,mp-1198140_processed.cif
input_cifs\mp-1198411.cif,Swap atoms at indices 7 and 89 in the cif file.,mp-1198411_processed.cif
input_cifs\mp-1198574.cif,Swap atoms at indices 26 and 78 in the cif file.,mp-1198574_processed.cif
input_cifs\mp-1198593.cif,Swap atoms at indices 29 and 16 in the cif file.,mp-1198593_processed.cif
input_cifs\mp-1198603.cif,Swap atoms at indices 41 and 9 in the cif file.,mp-1198603_processed.cif
input_cifs\mp-1198841.cif,Swap atoms at indices 43 and 16 in the cif file.,mp-1198841_processed.cif
input_cifs\mp-1199018.cif,Swap atoms at indices 53 and 32 in the cif file.,mp-1199018_processed.cif
input_cifs\mp-1199088.cif,Swap atoms at indices 17 and 62 in the cif file.,mp-1199088_processed.cif
input_cifs\mp-1199566.cif,Swap atoms at indices 44 and 38 in the cif file.,mp-1199566_processed.cif
input_cifs\mp-1199672.cif,Swap atoms at indices 0 and 20 in the cif file.,mp-1199672_processed.cif
input_cifs\mp-1200359.cif,Swap atoms at indices 4 and 24 in the cif file.,mp-1200359_processed.cif
input_cifs\mp-1200542.cif,Swap atoms at indices 20 and 45 in the cif file.,mp-1200542_processed.cif
input_cifs\mp-1200692.cif,Swap atoms at indices 3 and 21 in the cif file.,mp-1200692_processed.cif
input_cifs\mp-1200758.cif,Swap atoms at indices 15 and 98 in the cif file.,mp-1200758_processed.cif
input_cifs\mp-1201497.cif,Swap atoms at indices 34 and 11 in the cif file.,mp-1201497_processed.cif
input_cifs\mp-1201607.cif,Swap atoms at indices 1 and 30 in the cif file.,mp-1201607_processed.cif
input_cifs\mp-1201876.cif,Swap atoms at indices 13 and 41 in the cif file.,mp-1201876_processed.cif
input_cifs\mp-1201895.cif,Swap atoms at indices 28 and 18 in the cif file.,mp-1201895_processed.cif
input_cifs\mp-1202389.cif,Swap atoms at indices 38 and 2 in the cif file.,mp-1202389_processed.cif
input_cifs\mp-1202709.cif,Swap atoms at indices 1 and 27 in the cif file.,mp-1202709_processed.cif
input_cifs\mp-1202898.cif,Swap atoms at indices 38 and 3 in the cif file.,mp-1202898_processed.cif
input_cifs\mp-1202901.cif,Swap atoms at indices 24 and 10 in the cif file.,mp-1202901_processed.cif
input_cifs\mp-1203035.cif,Swap atoms at indices 17 and 1 in the cif file.,mp-1203035_processed.cif
input_cifs\mp-1203146.cif,Swap atoms at indices 5 and 98 in the cif file.,mp-1203146_processed.cif
input_cifs\mp-1203196.cif,Swap atoms at indices 45 and 10 in the cif file.,mp-1203196_processed.cif
input_cifs\mp-1203220.cif,Swap atoms at indices 33 and 15 in the cif file.,mp-1203220_processed.cif
input_cifs\mp-1203746.cif,Swap atoms at indices 4 and 35 in the cif file.,mp-1203746_processed.cif
input_cifs\mp-1203808.cif,Swap atoms at indices 0 and 60 in the cif file.,mp-1203808_processed.cif
input_cifs\mp-1203996.cif,Swap atoms at indices 57 and 34 in the cif file.,mp-1203996_processed.cif
input_cifs\mp-1204064.cif,Swap atoms at indices 5 and 25 in the cif file.,mp-1204064_processed.cif
