input_cif,action_prompt,output_cif
mp-1174010.cif,Add one Kr atom at the Cartesian coordinate [0.08312674 1.15244489 8.54731055] to the cif file.,mp-1174010_processed.cif
mp-1174079.cif,Add one Lr atom at the Cartesian coordinate [0.87484902 2.25145691 0.52122726] to the cif file.,mp-1174079_processed.cif
mp-1174299.cif,Add one Ds atom at the Cartesian coordinate [9.37887388 1.18318513 5.00451734] to the cif file.,mp-1174299_processed.cif
mp-1174536.cif,Add one Zn atom at the Cartesian coordinate [1.87787508 1.10943234 5.33902504] to the cif file.,mp-1174536_processed.cif
mp-1174549.cif,Add one H atom at the Cartesian coordinate [ 2.58441812  1.96975047 32.31194975] to the cif file.,mp-1174549_processed.cif
mp-1174561.cif,Add one Ho atom at the Cartesian coordinate [ 3.69713795  5.27694066 13.66722469] to the cif file.,mp-1174561_processed.cif
mp-1174631.cif,Add one Ni atom at the Cartesian coordinate [1.82639066 1.24055523 0.32041469] to the cif file.,mp-1174631_processed.cif
mp-1174708.cif,Add one Re atom at the Cartesian coordinate [3.86809422 0.25929567 0.53457984] to the cif file.,mp-1174708_processed.cif
mp-1175060.cif,Add one Re atom at the Cartesian coordinate [0.93987518 0.82367069 5.25187108] to the cif file.,mp-1175060_processed.cif
mp-1175670.cif,Add one Cm atom at the Cartesian coordinate [1.98804386 2.62373612 1.47011083] to the cif file.,mp-1175670_processed.cif
mp-1175676.cif,Add one Au atom at the Cartesian coordinate [1.78778453 2.21624251 7.27565669] to the cif file.,mp-1175676_processed.cif
mp-1175716.cif,Add one Am atom at the Cartesian coordinate [5.89892812 0.50218154 0.23277161] to the cif file.,mp-1175716_processed.cif
mp-1176074.cif,Add one Ru atom at the Cartesian coordinate [1.08870558 7.33378999 0.33102442] to the cif file.,mp-1176074_processed.cif
mp-1176243.cif,Add one La atom at the Cartesian coordinate [3.08955967 3.95606013 1.58706263] to the cif file.,mp-1176243_processed.cif
mp-1176471.cif,Add one Bk atom at the Cartesian coordinate [11.42823952  1.81980723  4.55764506] to the cif file.,mp-1176471_processed.cif
mp-1176486.cif,Add one Pr atom at the Cartesian coordinate [6.31816921 3.26846111 1.79214528] to the cif file.,mp-1176486_processed.cif
mp-1176593.cif,Add one Be atom at the Cartesian coordinate [12.06223176  7.82564799  8.03312541] to the cif file.,mp-1176593_processed.cif
mp-1176664.cif,Add one Lr atom at the Cartesian coordinate [4.76078587 2.96963426 1.86858848] to the cif file.,mp-1176664_processed.cif
mp-1176678.cif,Add one Se atom at the Cartesian coordinate [0.37070684 4.80094389 0.57773735] to the cif file.,mp-1176678_processed.cif
mp-1176692.cif,Add one W atom at the Cartesian coordinate [4.09358899 3.56826729 7.21051881] to the cif file.,mp-1176692_processed.cif
mp-1176965.cif,Add one Nh atom at the Cartesian coordinate [6.98085877 6.02111467 5.71343677] to the cif file.,mp-1176965_processed.cif
mp-1177279.cif,Add one Ac atom at the Cartesian coordinate [2.78319599 2.07812876 1.62625558] to the cif file.,mp-1177279_processed.cif
mp-1177537.cif,Add one Tl atom at the Cartesian coordinate [2.7606504  0.57229935 4.41796619] to the cif file.,mp-1177537_processed.cif
mp-1177559.cif,Add one Si atom at the Cartesian coordinate [ 4.75454017  3.05253424 11.81465196] to the cif file.,mp-1177559_processed.cif
mp-1177564.cif,Add one Ru atom at the Cartesian coordinate [5.86642666 4.51427009 5.26582237] to the cif file.,mp-1177564_processed.cif
mp-1177801.cif,Add one Mg atom at the Cartesian coordinate [1.89936054 0.44483069 2.24869235] to the cif file.,mp-1177801_processed.cif
mp-1178026.cif,Add one K atom at the Cartesian coordinate [-2.61307091 -0.63604155  4.29507443] to the cif file.,mp-1178026_processed.cif
mp-1178085.cif,Add one Si atom at the Cartesian coordinate [1.83192655 4.62255115 2.39737757] to the cif file.,mp-1178085_processed.cif
mp-1178148.cif,Add one Hg atom at the Cartesian coordinate [5.77807592 0.17079432 3.58487956] to the cif file.,mp-1178148_processed.cif
mp-1178259.cif,Add one Fr atom at the Cartesian coordinate [4.0089707  5.12485454 3.37240257] to the cif file.,mp-1178259_processed.cif
mp-1178586.cif,Add one Sr atom at the Cartesian coordinate [19.58084472  2.86839476  7.79303597] to the cif file.,mp-1178586_processed.cif
mp-1180130.cif,Add one Ts atom at the Cartesian coordinate [0.48070463 6.49676183 3.90833821] to the cif file.,mp-1180130_processed.cif
mp-1180252.cif,Add one Si atom at the Cartesian coordinate [2.50356715 8.19931106 2.88135018] to the cif file.,mp-1180252_processed.cif
mp-1180744.cif,Add one H atom at the Cartesian coordinate [5.28568416 4.98755924 6.7013599 ] to the cif file.,mp-1180744_processed.cif
mp-1180763.cif,Add one Ac atom at the Cartesian coordinate [-3.49204373  5.77335294 10.34885395] to the cif file.,mp-1180763_processed.cif
mp-1181255.cif,Add one Si atom at the Cartesian coordinate [ 9.39840893 10.67678379  2.66025646] to the cif file.,mp-1181255_processed.cif
mp-1181584.cif,Add one Bk atom at the Cartesian coordinate [16.84793721 -0.80475391  3.18191573] to the cif file.,mp-1181584_processed.cif
mp-1182011.cif,Add one Ac atom at the Cartesian coordinate [5.04924919 1.69730877 3.76514213] to the cif file.,mp-1182011_processed.cif
mp-1182045.cif,Add one B atom at the Cartesian coordinate [3.95895445 1.97048155 5.07849503] to the cif file.,mp-1182045_processed.cif
mp-1182066.cif,Add one Lu atom at the Cartesian coordinate [11.12012891  5.84518534  8.08923356] to the cif file.,mp-1182066_processed.cif
mp-1182302.cif,Add one Ge atom at the Cartesian coordinate [ 3.47594293 13.18085579  0.11727607] to the cif file.,mp-1182302_processed.cif
mp-1182516.cif,Add one Tm atom at the Cartesian coordinate [0.19236807 6.58090572 6.38404958] to the cif file.,mp-1182516_processed.cif
mp-1182952.cif,Add one Np atom at the Cartesian coordinate [ 0.31064997  1.39812271 17.89351143] to the cif file.,mp-1182952_processed.cif
mp-1182993.cif,Add one Fl atom at the Cartesian coordinate [5.11503828 5.28623686 5.62342914] to the cif file.,mp-1182993_processed.cif
mp-1185691.cif,Add one Tb atom at the Cartesian coordinate [ 1.20860365 10.75766733  5.7815376 ] to the cif file.,mp-1185691_processed.cif
mp-1185729.cif,Add one Eu atom at the Cartesian coordinate [5.3316385  0.91312238 2.0556469 ] to the cif file.,mp-1185729_processed.cif
mp-1185730.cif,Add one Sm atom at the Cartesian coordinate [-2.07064873  4.57042775  5.77330507] to the cif file.,mp-1185730_processed.cif
mp-1186069.cif,Add one Np atom at the Cartesian coordinate [-2.05213526  7.57791918  0.1991809 ] to the cif file.,mp-1186069_processed.cif
mp-1188168.cif,Add one Tb atom at the Cartesian coordinate [3.79562987 2.84203997 7.99479667] to the cif file.,mp-1188168_processed.cif
mp-1188839.cif,Add one H atom at the Cartesian coordinate [-0.51239216  1.30786308  5.49587433] to the cif file.,mp-1188839_processed.cif
mp-1189137.cif,Add one Y atom at the Cartesian coordinate [1.24419697 4.74939329 3.87246344] to the cif file.,mp-1189137_processed.cif
mp-1189325.cif,Add one Ga atom at the Cartesian coordinate [9.79257    4.56125446 3.95679817] to the cif file.,mp-1189325_processed.cif
mp-1189617.cif,Add one Al atom at the Cartesian coordinate [ 2.04876625 -3.57742514  6.71717646] to the cif file.,mp-1189617_processed.cif
mp-1190360.cif,Add one Ti atom at the Cartesian coordinate [7.04409244 7.60525845 3.6658943 ] to the cif file.,mp-1190360_processed.cif
mp-1190450.cif,Add one Rb atom at the Cartesian coordinate [3.2270968  4.10674923 5.67442177] to the cif file.,mp-1190450_processed.cif
mp-1190471.cif,Add one Mg atom at the Cartesian coordinate [2.11693602 1.59655086 2.82425176] to the cif file.,mp-1190471_processed.cif
mp-1190593.cif,Add one Pa atom at the Cartesian coordinate [4.8676552  2.39022204 2.19016692] to the cif file.,mp-1190593_processed.cif
mp-1190765.cif,Add one Rh atom at the Cartesian coordinate [ 5.79897413 -0.24143349  0.69553217] to the cif file.,mp-1190765_processed.cif
mp-1190906.cif,Add one Ac atom at the Cartesian coordinate [4.05563048 0.05201869 2.78113059] to the cif file.,mp-1190906_processed.cif
mp-1191263.cif,Add one Md atom at the Cartesian coordinate [4.45653912 3.30989528 6.6374697 ] to the cif file.,mp-1191263_processed.cif
mp-1191575.cif,Add one Pu atom at the Cartesian coordinate [2.48672248 1.63898046 6.55303635] to the cif file.,mp-1191575_processed.cif
mp-1191633.cif,Add one Pb atom at the Cartesian coordinate [4.92505019 2.66653088 1.64284053] to the cif file.,mp-1191633_processed.cif
mp-1191681.cif,Add one C atom at the Cartesian coordinate [2.768827   1.66514058 7.81996664] to the cif file.,mp-1191681_processed.cif
mp-1192077.cif,Add one Se atom at the Cartesian coordinate [2.07412882 0.41578521 7.49381177] to the cif file.,mp-1192077_processed.cif
mp-1192111.cif,Add one Pm atom at the Cartesian coordinate [1.23783647 5.99425963 5.93962574] to the cif file.,mp-1192111_processed.cif
mp-1192527.cif,Add one Es atom at the Cartesian coordinate [-3.19445087  2.48435634  5.09520552] to the cif file.,mp-1192527_processed.cif
mp-1192550.cif,Add one B atom at the Cartesian coordinate [ 6.24827293  0.32084458 11.42143869] to the cif file.,mp-1192550_processed.cif
mp-1192556.cif,Add one Hf atom at the Cartesian coordinate [0.87192052 1.03085405 0.8874729 ] to the cif file.,mp-1192556_processed.cif
