input_cif,action_prompt,output_cif
input_cifs\mp-1173361.cif,Move the atom at index 4 by [ 2.66167983 -1.02705363 -0.62255492] in the cif file.,mp-1173361_processed.cif
input_cifs\mp-1173548.cif,Move the atom at index 11 by [-0.70706803  2.9550015  -0.50442935] in the cif file.,mp-1173548_processed.cif
input_cifs\mp-1173561.cif,Move the atom at index 19 by [-1.98366104  2.5387019  -2.47751297] in the cif file.,mp-1173561_processed.cif
input_cifs\mp-1173706.cif,Move the atom at index 16 by [ 0.57663336  0.03259625 -0.54770096] in the cif file.,mp-1173706_processed.cif
input_cifs\mp-1173883.cif,Move the atom at index 7 by [-0.8475505   1.26905505  2.20188827] in the cif file.,mp-1173883_processed.cif
input_cifs\mp-1174010.cif,Move the atom at index 14 by [ 0.68120609 -1.12121236  1.73852856] in the cif file.,mp-1174010_processed.cif
input_cifs\mp-1174079.cif,Move the atom at index 2 by [-3.69117841 -1.04326367  2.16802326] in the cif file.,mp-1174079_processed.cif
input_cifs\mp-1174299.cif,Move the atom at index 24 by [ 2.40125656 -0.62073441  1.2716967 ] in the cif file.,mp-1174299_processed.cif
input_cifs\mp-1174536.cif,Move the atom at index 24 by [-0.71162372  2.95591106  0.3967724 ] in the cif file.,mp-1174536_processed.cif
input_cifs\mp-1174549.cif,Move the atom at index 6 by [ 0.02786788 -1.49407385  0.40805823] in the cif file.,mp-1174549_processed.cif
input_cifs\mp-1174561.cif,Move the atom at index 5 by [ 1.86296952 -0.88875559 -1.77205444] in the cif file.,mp-1174561_processed.cif
input_cifs\mp-1174631.cif,Move the atom at index 20 by [-1.67319383  0.13676373  0.28691412] in the cif file.,mp-1174631_processed.cif
input_cifs\mp-1174708.cif,Move the atom at index 6 by [-1.32572662 -0.01837515 -2.22994845] in the cif file.,mp-1174708_processed.cif
input_cifs\mp-1175060.cif,Move the atom at index 16 by [-1.62589161  0.5626157  -0.5460442 ] in the cif file.,mp-1175060_processed.cif
input_cifs\mp-1175670.cif,Move the atom at index 28 by [0.64970007 2.66045575 1.99305257] in the cif file.,mp-1175670_processed.cif
input_cifs\mp-1175676.cif,Move the atom at index 11 by [-0.75948082 -0.7673275   3.06316502] in the cif file.,mp-1175676_processed.cif
input_cifs\mp-1175716.cif,Move the atom at index 17 by [ 1.2797514  -1.34247812  1.42205039] in the cif file.,mp-1175716_processed.cif
input_cifs\mp-1176074.cif,Move the atom at index 20 by [3.87827898 1.7106387  2.28363162] in the cif file.,mp-1176074_processed.cif
input_cifs\mp-1176243.cif,Move the atom at index 17 by [0.38419166 1.83718629 1.83476119] in the cif file.,mp-1176243_processed.cif
input_cifs\mp-1176471.cif,Move the atom at index 3 by [0.31855416 2.33688908 0.57191899] in the cif file.,mp-1176471_processed.cif
input_cifs\mp-1176486.cif,Move the atom at index 4 by [ 2.50419059  0.13267356 -1.76163773] in the cif file.,mp-1176486_processed.cif
input_cifs\mp-1176593.cif,Move the atom at index 9 by [ 3.19027161 -1.42891749  2.46256236] in the cif file.,mp-1176593_processed.cif
input_cifs\mp-1176664.cif,Move the atom at index 17 by [-1.34324493  1.48185853 -1.06493787] in the cif file.,mp-1176664_processed.cif
input_cifs\mp-1176678.cif,Move the atom at index 14 by [-2.22798294  1.18680423  0.36912066] in the cif file.,mp-1176678_processed.cif
input_cifs\mp-1176692.cif,Move the atom at index 11 by [-0.85692375  0.25052837 -2.63865242] in the cif file.,mp-1176692_processed.cif
input_cifs\mp-1176965.cif,Move the atom at index 50 by [-0.01891911 -1.51661683 -2.13372607] in the cif file.,mp-1176965_processed.cif
input_cifs\mp-1177279.cif,Move the atom at index 24 by [1.55605248 2.79441513 3.38827966] in the cif file.,mp-1177279_processed.cif
input_cifs\mp-1177537.cif,Move the atom at index 3 by [-3.78802154 -0.12108686  0.73722518] in the cif file.,mp-1177537_processed.cif
input_cifs\mp-1177559.cif,Move the atom at index 79 by [ 0.28139734 -1.38798449 -2.21200153] in the cif file.,mp-1177559_processed.cif
input_cifs\mp-1177564.cif,Move the atom at index 62 by [ 0.98802014  4.49694368 -0.41970195] in the cif file.,mp-1177564_processed.cif
input_cifs\mp-1177801.cif,Move the atom at index 19 by [ 0.68381938  0.63993603 -2.30562108] in the cif file.,mp-1177801_processed.cif
input_cifs\mp-1178026.cif,Move the atom at index 5 by [2.40728815 2.24190558 1.35238304] in the cif file.,mp-1178026_processed.cif
input_cifs\mp-1178085.cif,Move the atom at index 26 by [ 1.30137951  3.20347063 -1.52561611] in the cif file.,mp-1178085_processed.cif
input_cifs\mp-1178148.cif,Move the atom at index 4 by [ 0.02696672  0.17296608 -1.70089885] in the cif file.,mp-1178148_processed.cif
input_cifs\mp-1178259.cif,Move the atom at index 28 by [-1.87019249 -1.46674175  0.25166118] in the cif file.,mp-1178259_processed.cif
input_cifs\mp-1178586.cif,Move the atom at index 2 by [1.21698136 1.09459629 1.0038066 ] in the cif file.,mp-1178586_processed.cif
input_cifs\mp-1180130.cif,Move the atom at index 0 by [1.1780014  1.52209215 0.17688899] in the cif file.,mp-1180130_processed.cif
input_cifs\mp-1180252.cif,Move the atom at index 3 by [-1.20442802  0.42310871 -1.74958261] in the cif file.,mp-1180252_processed.cif
input_cifs\mp-1180744.cif,Move the atom at index 29 by [0.89957313 3.04619258 0.49338415] in the cif file.,mp-1180744_processed.cif
input_cifs\mp-1180763.cif,Move the atom at index 5 by [ 1.73254227 -1.00527314 -2.02208037] in the cif file.,mp-1180763_processed.cif
input_cifs\mp-1181255.cif,Move the atom at index 49 by [ 1.01481531 -1.00050792  1.5169501 ] in the cif file.,mp-1181255_processed.cif
input_cifs\mp-1181584.cif,Move the atom at index 3 by [-0.31691493 -0.16833497  3.35932202] in the cif file.,mp-1181584_processed.cif
input_cifs\mp-1182011.cif,Move the atom at index 32 by [-2.02548008 -2.2462123  -2.33820833] in the cif file.,mp-1182011_processed.cif
input_cifs\mp-1182045.cif,Move the atom at index 16 by [-0.75124405 -0.63118408 -1.4038078 ] in the cif file.,mp-1182045_processed.cif
input_cifs\mp-1182066.cif,Move the atom at index 36 by [1.34310152 1.88062064 0.23017883] in the cif file.,mp-1182066_processed.cif
input_cifs\mp-1182302.cif,Move the atom at index 26 by [4.06907592 1.170618   1.76152528] in the cif file.,mp-1182302_processed.cif
input_cifs\mp-1182516.cif,Move the atom at index 1 by [-1.71914785  1.75255136 -0.48997896] in the cif file.,mp-1182516_processed.cif
input_cifs\mp-1182952.cif,Move the atom at index 9 by [ 0.44716022  1.52389328 -2.90901055] in the cif file.,mp-1182952_processed.cif
input_cifs\mp-1182993.cif,Move the atom at index 30 by [ 0.27337947 -0.65768557  2.18444996] in the cif file.,mp-1182993_processed.cif
input_cifs\mp-1185691.cif,Move the atom at index 23 by [-1.35149966 -2.97824351  0.69070597] in the cif file.,mp-1185691_processed.cif
input_cifs\mp-1185729.cif,Move the atom at index 7 by [ 1.50325431 -0.80896144  1.61480516] in the cif file.,mp-1185729_processed.cif
input_cifs\mp-1185730.cif,Move the atom at index 24 by [-1.98206365  1.30603329 -0.02646787] in the cif file.,mp-1185730_processed.cif
input_cifs\mp-1186069.cif,Move the atom at index 3 by [-0.72489403  0.36954335  2.1061779 ] in the cif file.,mp-1186069_processed.cif
input_cifs\mp-1188168.cif,Move the atom at index 2 by [ 1.48121366 -0.42281806 -3.17932702] in the cif file.,mp-1188168_processed.cif
input_cifs\mp-1188839.cif,Move the atom at index 3 by [ 0.18733952  2.58318255 -0.2004841 ] in the cif file.,mp-1188839_processed.cif
input_cifs\mp-1189137.cif,Move the atom at index 16 by [-4.97167192 -0.32611548 -1.47471528] in the cif file.,mp-1189137_processed.cif
input_cifs\mp-1189325.cif,Move the atom at index 13 by [1.91795939 1.56540684 4.31110536] in the cif file.,mp-1189325_processed.cif
input_cifs\mp-1189617.cif,Move the atom at index 0 by [-1.19392732  1.96834624  1.48797369] in the cif file.,mp-1189617_processed.cif
input_cifs\mp-1190360.cif,Move the atom at index 10 by [-3.56401746  4.49705014 -0.77179233] in the cif file.,mp-1190360_processed.cif
input_cifs\mp-1190450.cif,Move the atom at index 5 by [ 1.10154759  4.64295517 -1.97707512] in the cif file.,mp-1190450_processed.cif
input_cifs\mp-1190471.cif,Move the atom at index 1 by [-2.0979048   2.24519718 -1.71645321] in the cif file.,mp-1190471_processed.cif
input_cifs\mp-1190593.cif,Move the atom at index 14 by [-1.04547625 -1.11239946 -3.57159352] in the cif file.,mp-1190593_processed.cif
input_cifs\mp-1190765.cif,Move the atom at index 13 by [-0.29459151 -1.7317524   2.05176184] in the cif file.,mp-1190765_processed.cif
input_cifs\mp-1190906.cif,Move the atom at index 8 by [-0.22706787  2.30440921 -4.13054272] in the cif file.,mp-1190906_processed.cif
input_cifs\mp-1191263.cif,Move the atom at index 20 by [ 2.58544363 -2.73361757 -0.63170538] in the cif file.,mp-1191263_processed.cif
input_cifs\mp-1191575.cif,Move the atom at index 18 by [-0.98732722  1.95305906  0.14331914] in the cif file.,mp-1191575_processed.cif
input_cifs\mp-1191633.cif,Move the atom at index 3 by [ 1.21286475 -1.82248401 -3.2207771 ] in the cif file.,mp-1191633_processed.cif
input_cifs\mp-1191681.cif,Move the atom at index 5 by [-4.10117894 -1.02150271  1.12936072] in the cif file.,mp-1191681_processed.cif
input_cifs\mp-1192077.cif,Move the atom at index 23 by [ 0.51073112 -0.70916158 -1.49260378] in the cif file.,mp-1192077_processed.cif
input_cifs\mp-1192111.cif,Move the atom at index 6 by [-1.81929566 -0.44220667  0.43408276] in the cif file.,mp-1192111_processed.cif
input_cifs\mp-1192527.cif,Move the atom at index 8 by [-0.69227259 -3.77328168 -1.97261342] in the cif file.,mp-1192527_processed.cif
input_cifs\mp-1192550.cif,Move the atom at index 3 by [0.97879929 0.3178261  0.67427636] in the cif file.,mp-1192550_processed.cif
