input_cif,action_prompt,output_cif
mp-1027852.cif,Move the all the atoms in the structure by [0.19167674 1.45293344 0.34057519] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1027852_processed.cif
mp-1027965.cif,Move the all the atoms in the structure by [ 0.71088503 -3.18682891 -1.47860242] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1027965_processed.cif
mp-1027971.cif,Move the all the atoms in the structure by [ 0.1881762  -0.39549859 -0.74695725] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1027971_processed.cif
mp-1028124.cif,Move the all the atoms in the structure by [ 2.50870271 -3.7105702   2.78728848] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1028124_processed.cif
mp-1028136.cif,Move the all the atoms in the structure by [-1.60219042  1.35128164  3.85209381] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1028136_processed.cif
mp-1028229.cif,Move the all the atoms in the structure by [-0.23644259  4.26733825  0.53315758] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1028229_processed.cif
mp-1028374.cif,Move the all the atoms in the structure by [-3.5642544   0.53101061  0.73439751] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1028374_processed.cif
mp-1028383.cif,Move the all the atoms in the structure by [ 1.31228628 -2.3669406   2.40651277] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1028383_processed.cif
mp-1028854.cif,Move the all the atoms in the structure by [ 2.18095053 -0.10647383 -0.7424423 ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1028854_processed.cif
mp-1029113.cif,Move the all the atoms in the structure by [ 2.27460605 -2.29369318 -0.55746682] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1029113_processed.cif
mp-1029368.cif,Move the all the atoms in the structure by [ 1.94049255 -0.59289384  0.24427939] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1029368_processed.cif
mp-1031131.cif,Move the all the atoms in the structure by [-0.08787177  1.71764036 -2.17503791] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1031131_processed.cif
mp-1032360.cif,Move the all the atoms in the structure by [ 2.0772519  -3.97516907  1.69169297] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1032360_processed.cif
mp-1033383.cif,Move the all the atoms in the structure by [-5.53372031 -2.39661713  2.32699349] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1033383_processed.cif
mp-1034355.cif,Move the all the atoms in the structure by [-2.62038879  0.35163798 -1.48246566] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1034355_processed.cif
mp-1035597.cif,Move the all the atoms in the structure by [5.52865775 3.26653499 2.15294732] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1035597_processed.cif
mp-1035800.cif,Move the all the atoms in the structure by [0.85581302 2.46747833 3.52742082] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1035800_processed.cif
mp-1037450.cif,Move the all the atoms in the structure by [-2.30656209  3.91922867  0.53225532] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1037450_processed.cif
mp-1038247.cif,Move the all the atoms in the structure by [1.94788372 2.13691908 2.34533805] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1038247_processed.cif
mp-1038590.cif,Move the all the atoms in the structure by [-1.61332708 -1.26448683 -3.56139207] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1038590_processed.cif
mp-1038638.cif,Move the all the atoms in the structure by [ 2.3099168  -0.54089538  0.50784377] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1038638_processed.cif
mp-1039951.cif,Move the all the atoms in the structure by [-1.01431914  0.12033973  1.22558699] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1039951_processed.cif
mp-1040370.cif,Move the all the atoms in the structure by [-2.04278543 -0.42307728 -0.27452398] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1040370_processed.cif
mp-1041045.cif,Move the all the atoms in the structure by [-0.36417347  1.52976358 -4.42878199] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1041045_processed.cif
mp-1041056.cif,Move the all the atoms in the structure by [-5.89749334  0.573459    1.18796952] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1041056_processed.cif
mp-1041213.cif,Move the all the atoms in the structure by [ 4.05371918 -0.97814588  1.37798787] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1041213_processed.cif
mp-1042028.cif,Move the all the atoms in the structure by [0.85900733 0.20312814 0.75100745] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1042028_processed.cif
mp-1042158.cif,Move the all the atoms in the structure by [-0.51795553  1.57434253  0.86515415] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1042158_processed.cif
mp-1042205.cif,Move the all the atoms in the structure by [2.77204002 0.19702672 1.64135068] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1042205_processed.cif
mp-1042378.cif,Move the all the atoms in the structure by [-1.70404973 -1.98333317  1.13411583] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1042378_processed.cif
mp-1042415.cif,Move the all the atoms in the structure by [-1.03849758 -0.55334014  0.43577143] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1042415_processed.cif
mp-1042656.cif,Move the all the atoms in the structure by [-3.02947886 -0.94704541 -0.84826161] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1042656_processed.cif
mp-1042677.cif,Move the all the atoms in the structure by [1.3807319  0.24480882 0.85452267] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1042677_processed.cif
mp-1042685.cif,Move the all the atoms in the structure by [-2.61984688  1.73865163  1.60622077] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1042685_processed.cif
mp-1042896.cif,Move the all the atoms in the structure by [ 0.00219318 -1.39348526  0.46175992] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1042896_processed.cif
mp-1043828.cif,Move the all the atoms in the structure by [-1.60387057  0.63934481 -1.78659711] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1043828_processed.cif
mp-1044049.cif,Move the all the atoms in the structure by [-0.19663546  0.09730831 -3.63679732] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1044049_processed.cif
mp-1044636.cif,Move the all the atoms in the structure by [-0.12411856  0.47152927  2.58298227] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1044636_processed.cif
mp-1045786.cif,Move the all the atoms in the structure by [ 1.28266674 -1.57815452 -2.07678936] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1045786_processed.cif
mp-1045992.cif,Move the all the atoms in the structure by [ 1.3858988   0.87724471 -0.33754426] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1045992_processed.cif
mp-1046286.cif,Move the all the atoms in the structure by [-2.51106087  0.83496592 -1.75483277] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1046286_processed.cif
mp-1047007.cif,Move the all the atoms in the structure by [ 1.50487875 -0.66083167  2.4983338 ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1047007_processed.cif
mp-1047085.cif,Move the all the atoms in the structure by [-2.14579308  0.28858128 -1.79770877] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1047085_processed.cif
mp-1047504.cif,Move the all the atoms in the structure by [-2.57819902 -5.56185789 -1.5438619 ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1047504_processed.cif
mp-1047641.cif,Move the all the atoms in the structure by [-0.8362257   0.15114285  4.02257681] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1047641_processed.cif
mp-1047798.cif,Move the all the atoms in the structure by [-2.17144191  0.62319841 -3.6388845 ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1047798_processed.cif
mp-1048141.cif,Move the all the atoms in the structure by [ 1.06680561 -0.47870258 -0.67528378] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1048141_processed.cif
mp-1048241.cif,Move the all the atoms in the structure by [ 3.47066876 -1.05915491  1.267659  ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1048241_processed.cif
mp-1048742.cif,Move the all the atoms in the structure by [1.10499409 2.68589623 1.60986165] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1048742_processed.cif
mp-1048819.cif,Move the all the atoms in the structure by [-3.91696212  1.73825217 -0.06288811] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1048819_processed.cif
mp-10543.cif,Move the all the atoms in the structure by [-2.13481095 -0.97075529  3.09441595] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-10543_processed.cif
mp-1073454.cif,Move the all the atoms in the structure by [-2.52296366  1.03267791 -0.92960764] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1073454_processed.cif
mp-1073857.cif,Move the all the atoms in the structure by [ 0.08273488 -0.98859847 -0.60356971] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1073857_processed.cif
mp-1074382.cif,Move the all the atoms in the structure by [-2.58200841  2.12982706  2.69117132] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1074382_processed.cif
mp-1075115.cif,Move the all the atoms in the structure by [-0.79609757  0.39003769  0.66792213] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1075115_processed.cif
mp-1076171.cif,Move the all the atoms in the structure by [ 0.95628302  1.5953065  -1.17423548] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1076171_processed.cif
mp-1076264.cif,Move the all the atoms in the structure by [ 0.71524002  1.47538753 -0.9108528 ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1076264_processed.cif
mp-1080179.cif,Move the all the atoms in the structure by [-0.88889959  0.36854415 -1.60979087] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1080179_processed.cif
mp-1080349.cif,Move the all the atoms in the structure by [ 2.42381969 -3.53117183 -0.90690541] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1080349_processed.cif
mp-1080354.cif,Move the all the atoms in the structure by [ 1.08405847 -3.00356932 -0.03473691] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1080354_processed.cif
mp-1080713.cif,Move the all the atoms in the structure by [ 1.95338226 -1.61961327 -2.12969065] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1080713_processed.cif
mp-1094804.cif,Move the all the atoms in the structure by [ 0.14121925 -1.51580303  0.71574999] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1094804_processed.cif
mp-1095083.cif,Move the all the atoms in the structure by [-0.06925825  1.99312865  0.48077577] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1095083_processed.cif
mp-1095476.cif,Move the all the atoms in the structure by [ 0.59676051 -1.60623103 -0.76889715] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1095476_processed.cif
mp-1095575.cif,Move the all the atoms in the structure by [-1.45166918 -0.0759774   0.41475763] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1095575_processed.cif
mp-1095585.cif,Move the all the atoms in the structure by [-2.26413906  0.94737398 -1.2488824 ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1095585_processed.cif
mp-1095643.cif,Move the all the atoms in the structure by [ 0.33574878 -1.33686537  0.66013774] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1095643_processed.cif
mp-1095675.cif,Move the all the atoms in the structure by [ 2.48423508  1.49108903 -0.97765137] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1095675_processed.cif
mp-1095677.cif,Move the all the atoms in the structure by [-0.46195981  3.00488479  2.81747403] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1095677_processed.cif
mp-1096913.cif,Move the all the atoms in the structure by [ 1.57036788 -0.49331033  1.32765079] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1096913_processed.cif
mp-1099100.cif,Move the all the atoms in the structure by [-1.88115813  2.48130242 -2.61434647] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1099100_processed.cif
mp-1100340.cif,Move the all the atoms in the structure by [-2.3938155  -0.28092167  0.76078916] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1100340_processed.cif
mp-1100512.cif,Move the all the atoms in the structure by [-0.16388565 -0.88303084  0.28287725] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1100512_processed.cif
mp-1100602.cif,Move the all the atoms in the structure by [ 1.9823915  -1.416076   -2.20072982] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1100602_processed.cif
mp-1100645.cif,Move the all the atoms in the structure by [ 2.67526344 -3.16319301 -1.93577599] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1100645_processed.cif
mp-1100655.cif,Move the all the atoms in the structure by [ 0.42505055 -2.19746767 -1.48110254] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1100655_processed.cif
mp-1100709.cif,Move the all the atoms in the structure by [-1.52881549 -0.95710945  0.2733447 ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1100709_processed.cif
mp-1100895.cif,Move the all the atoms in the structure by [-4.19649812 -4.97896453  2.96785165] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1100895_processed.cif
mp-1101365.cif,Move the all the atoms in the structure by [ 1.43635942  3.37476011 -2.84489359] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1101365_processed.cif
mp-1101490.cif,Move the all the atoms in the structure by [-1.18708141 -3.29643327 -0.581863  ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1101490_processed.cif
mp-1101729.cif,Move the all the atoms in the structure by [0.71616356 1.04849122 0.45504679] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1101729_processed.cif
mp-1101899.cif,Move the all the atoms in the structure by [-1.76712896  1.09125303 -0.50365317] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1101899_processed.cif
mp-1102433.cif,Move the all the atoms in the structure by [-3.74629274 -1.90393314  0.15280408] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1102433_processed.cif
mp-1102534.cif,Move the all the atoms in the structure by [-2.23432857  1.26031995 -2.77580047] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1102534_processed.cif
mp-1102795.cif,Move the all the atoms in the structure by [-1.61604644  5.55493332  0.01329668] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1102795_processed.cif
mp-1102865.cif,Move the all the atoms in the structure by [ 2.4804306  -1.75392755  0.76896028] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1102865_processed.cif
mp-1102948.cif,Move the all the atoms in the structure by [ 0.77144224 -1.4884522  -1.73213193] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1102948_processed.cif
mp-1102963.cif,Move the all the atoms in the structure by [ 0.46553776  1.46502082 -1.144314  ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1102963_processed.cif
mp-1103212.cif,Move the all the atoms in the structure by [-0.3220923   1.17151461 -0.6206888 ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1103212_processed.cif
mp-1103303.cif,Move the all the atoms in the structure by [1.30537759 0.193887   0.09813197] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1103303_processed.cif
mp-1103651.cif,Move the all the atoms in the structure by [-4.0094804   0.25747863 -3.014759  ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1103651_processed.cif
mp-1104386.cif,Move the all the atoms in the structure by [ 2.19057839 -0.3611411  -0.16265856] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1104386_processed.cif
mp-1104404.cif,Move the all the atoms in the structure by [2.75525111 2.95773216 0.4826366 ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1104404_processed.cif
mp-1104448.cif,Move the all the atoms in the structure by [ 3.33750163 -0.64666933 -1.25300567] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1104448_processed.cif
mp-1105372.cif,Move the all the atoms in the structure by [ 0.2589267   2.06871175 -2.34559035] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1105372_processed.cif
mp-1105581.cif,Move the all the atoms in the structure by [-1.92819922  0.28956312 -1.0317938 ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1105581_processed.cif
mp-1105587.cif,Move the all the atoms in the structure by [-2.87382329 -1.82261908 -0.98451081] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1105587_processed.cif
mp-1105631.cif,Move the all the atoms in the structure by [0.55134139 2.8411078  0.96337345] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1105631_processed.cif
mp-1105736.cif,Move the all the atoms in the structure by [-1.74194734 -1.41019734  1.48257608] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1105736_processed.cif
mp-1105952.cif,Move the all the atoms in the structure by [-0.97782035  3.77637517  2.6324916 ] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1105952_processed.cif
mp-1105985.cif,Move the all the atoms in the structure by [ 0.6925217  -4.95187696 -0.60560301] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1105985_processed.cif
mp-1106159.cif,Move the all the atoms in the structure by [ 0.1802225   2.62628768 -2.72627867] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1106159_processed.cif
mp-1110626.cif,Move the all the atoms in the structure by [-3.4489133  -1.25826214 -0.72691682] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1110626_processed.cif
mp-1110754.cif,Move the all the atoms in the structure by [-1.25453515 -0.197432    3.00880867] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1110754_processed.cif
mp-1111211.cif,Move the all the atoms in the structure by [ 2.37449388 -0.31986573 -0.45629652] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1111211_processed.cif
mp-1111610.cif,Move the all the atoms in the structure by [-1.9408724  -2.00544433 -2.44906599] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1111610_processed.cif
mp-1111940.cif,Move the all the atoms in the structure by [ 3.28632994 -1.06020648  1.48042059] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1111940_processed.cif
mp-1112257.cif,Move the all the atoms in the structure by [-0.82126831  4.94287846  1.26917551] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1112257_processed.cif
mp-1112416.cif,Move the all the atoms in the structure by [-1.74444292  3.54823883 -0.37958841] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1112416_processed.cif
mp-11143.cif,Move the all the atoms in the structure by [-1.74237457 -2.58386159 -2.04160348] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-11143_processed.cif
mp-11145.cif,Move the all the atoms in the structure by [0.5395168  0.29799926 1.34294353] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-11145_processed.cif
mp-1120749.cif,Move the all the atoms in the structure by [-0.30221284 -0.58426246  1.62963843] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1120749_processed.cif
mp-11250.cif,Move the all the atoms in the structure by [-1.27494195 -1.85746188  0.25249143] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-11250_processed.cif
mp-1157680.cif,Move the all the atoms in the structure by [-4.04392747  2.9858631  -0.46356922] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1157680_processed.cif
mp-1173361.cif,Move the all the atoms in the structure by [2.52398219 3.05928231 3.67616679] angstrom in the cif file. Do not need to consider periodic boundary conditions. Please keep the cell and the order of atoms unchanged.,mp-1173361_processed.cif
